takifugu_rubripes ENSTRUG00000025500
tetraodon_nigroviridis ENSTNIG00000017474
mola_mola ENSMMOG00000002160
labrus_bergylta ENSLBEG00000024606
fundulus_heteroclitus ENSFHEG00000017649
cyprinodon_variegatus ENSCVAG00000012757
xiphophorus_couchianus ENSXCOG00000011018
xiphophorus_maculatus ENSXMAG00000025341
gambusia_affinis ENSGAFG00000017642
poecilia_mexicana ENSPMEG00000006229
poecilia_formosa ENSPFOG00000007974
poecilia_latipinna ENSPLAG00000011561
poecilia_reticulata ENSPREG00000022043
kryptolebias_marmoratus ENSKMAG00000014787
oryzias_latipes ENSORLG00020002912
oryzias_latipes ENSORLG00000023267
oryzias_latipes_asm223469v1 ENSORLG00015017069
oryzias_melastigma ENSOMEG00000016974
astatotilapia_calliptera ENSACLG00000004128
maylandia_zebra ENSMZEG00005027053
pundamilia_nyererei ENSPNYG00000001808
haplochromis_burtoni ENSHBUG00000015086
neolamprologus_brichardi ENSNBRG00000000302
oreochromis_niloticus ENSONIG00000012231
amphilophus_citrinellus ENSACIG00000015820
amphiprion_ocellaris ENSAOCG00000002668
amphiprion_percula ENSAPEG00000021277
acanthochromis_polyacanthus ENSAPOG00000010945
stegastes_partitus ENSSPAG00000020973
monopterus_albus ENSMALG00000005462
mastacembelus_armatus ENSMAMG00000008549
anabas_testudineus ENSATEG00000005770
seriola_dumerili ENSSDUG00000010875
seriola_lalandi_dorsalis ENSSLDG00000002641
scophthalmus_maximus ENSSMAG00000007348
hippocampus_comes ENSHCOG00000014523
cynoglossus_semilaevis ENSCSEG00000000176
esox_lucius ENSELUG00000000127
pygocentrus_nattereri ENSPNAG00000010282
astyanax_mexicanus ENSAMXG00000043982
ictalurus_punctatus ENSIPUG00000003258
danio_rerio ENSDARG00000060340
paramormyrops_kingsleyae ENSPKIG00000011492
