eptatretus_burgeri ENSEBUG00000005555
petromyzon_marinus ENSPMAG00000005831
gopherus_agassizii ENSGAGG00000017878
chelonoidis_abingdonii ENSCABG00000019964
chrysemys_picta_bellii ENSCPBG00000016067
pelodiscus_sinensis ENSPSIG00000010019
anser_brachyrhynchus ENSABRG00000015155
anas_platyrhynchos_platyrhynchos ENSAPLG00000026434
gallus_gallus ENSGALG00000054430
coturnix_japonica ENSCJPG00005010748
meleagris_gallopavo ENSMGAG00000003414
numida_meleagris ENSNMEG00000011619
lonchura_striata_domestica ENSLSDG00000012838
taeniopygia_guttata ENSTGUG00000006130
serinus_canaria ENSSCAG00000017099
cyanistes_caeruleus ENSCCEG00000024230
parus_major ENSPMJG00000009862
ficedula_albicollis ENSFALG00000008896
zonotrichia_albicollis ENSZALG00000017398
junco_hyemalis ENSJHYG00000011702
lepidothrix_coronata ENSLCOG00000003955
manacus_vitellinus ENSMVIG00005012074
melopsittacus_undulatus ENSMUNG00000008126
calidris_pugnax ENSCPUG00000006876
calidris_pygmaea ENSCPGG00000013635
apteryx_owenii ENSAOWG00000002373
apteryx_haastii ENSAHAG00000017323
apteryx_rowi ENSARWG00000016232
dromaius_novaehollandiae ENSDNVG00000008373
pogona_vitticeps ENSPVIG00000009231
anolis_carolinensis ENSACAG00000006619
notechis_scutatus ENSNSUG00000011297
salvator_merianae ENSSMRG00000009535
sphenodon_punctatus ENSSPUG00000015923
nothoprocta_perdicaria ENSNPEG00000003489
capra_hircus ENSCHIG00000008125
ovis_aries ENSOARG00000005646
bos_taurus ENSBTAG00000021695
bos_mutus ENSBMUG00000007904
bison_bison_bison ENSBBBG00000015393
tursiops_truncatus ENSTTRG00000001192
sus_scrofa ENSSSCG00000011432
equus_asinus_asinus ENSEASG00005012939
equus_caballus ENSECAG00000012193
pteropus_vampyrus ENSPVAG00000012548
myotis_lucifugus ENSMLUG00000015258
mustela_putorius_furo ENSMPUG00000011631
neovison_vison ENSNVIG00000000339
canis_lupus_familiaris ENSCAFG00000009779
ursus_americanus ENSUAMG00000005423
ursus_maritimus ENSUMAG00000021446
ursus_americanus ENSUAMG00000006591
ailuropoda_melanoleuca ENSAMEG00000009008
canis_lupus_dingo ENSCAFG00020000139
canis_lupus_familiaris ENSCAFG00000031148
vulpes_vulpes ENSVVUG00000026824
panthera_pardus ENSPPRG00000002035
panthera_tigris_altaica ENSPTIG00000021896
felis_catus ENSFCAG00000015709
sorex_araneus ENSSARG00000006807
erinaceus_europaeus ENSEEUG00000009792
chinchilla_lanigera ENSCLAG00000010584
octodon_degus ENSODEG00000018246
cavia_porcellus ENSCPOG00000035544
cavia_aperea ENSCAPG00000016584
heterocephalus_glaber_female ENSHGLG00000012968
heterocephalus_glaber_male ENSHGLG00100001454
fukomys_damarensis ENSFDAG00000000825
urocitellus_parryii ENSUPAG00010022409
spermophilus_dauricus ENSSDAG00000011059
ictidomys_tridecemlineatus ENSSTOG00000023719
marmota_marmota_marmota ENSMMMG00000001083
microtus_ochrogaster ENSMOCG00000000266
peromyscus_maniculatus_bairdii ENSPEMG00000022824
cricetulus_griseus_crigri-picr ENSCGRG00015009073
cricetulus_griseus_crigri ENSCGRG00000017623
cricetulus_griseus_chok1gshd ENSCGRG00001022910
mesocricetus_auratus ENSMAUG00000021788
mus_spicilegus ENSMSIG00000011220
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033757
mus_musculus ENSMUSG00000020258
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032611
