calidris_pygmaea ENSCPGG00000014196
calidris_pugnax ENSCPUG00000007973
anser_brachyrhynchus ENSABRG00000015432
anas_platyrhynchos_platyrhynchos ENSAPLG00000025336
meleagris_gallopavo ENSMGAG00000004122
coturnix_japonica ENSCJPG00005010015
gallus_gallus ENSGALG00000053025
numida_meleagris ENSNMEG00000017983
taeniopygia_guttata ENSTGUG00000000425
serinus_canaria ENSSCAG00000013562
cyanistes_caeruleus ENSCCEG00000005007
zonotrichia_albicollis ENSZALG00000011108
ficedula_albicollis ENSFALG00000008722
melopsittacus_undulatus ENSMUNG00000006720
apteryx_rowi ENSARWG00000004180
apteryx_haastii ENSAHAG00000010874
apteryx_owenii ENSAOWG00000011630
dromaius_novaehollandiae ENSDNVG00000014185
anolis_carolinensis ENSACAG00000005713
pogona_vitticeps ENSPVIG00000024984
salvator_merianae ENSSMRG00000007109
sphenodon_punctatus ENSSPUG00000005860
crocodylus_porosus ENSCPRG00005014255
gopherus_agassizii ENSGAGG00000000659
phascolarctos_cinereus ENSPCIG00000002224
sarcophilus_harrisii ENSSHAG00000013519
monodelphis_domestica ENSMODG00000004744
ornithorhynchus_anatinus ENSOANG00000015280
xenopus_tropicalis ENSXETG00000007237
lepidothrix_coronata ENSLCOG00000008587
manacus_vitellinus ENSMVIG00005017205
lonchura_striata_domestica ENSLSDG00000014991
junco_hyemalis ENSJHYG00000005088
notechis_scutatus ENSNSUG00000007818
latimeria_chalumnae ENSLACG00000012203
scleropages_formosus ENSSFOG00015000384
paramormyrops_kingsleyae ENSPKIG00000007790
