petromyzon_marinus ENSPMAG00000008932
eptatretus_burgeri ENSEBUG00000010305
monopterus_albus ENSMALG00000018484
mastacembelus_armatus ENSMAMG00000021954
anabas_testudineus ENSATEG00000011164
takifugu_rubripes ENSTRUG00000005495
tetraodon_nigroviridis ENSTNIG00000007460
mola_mola ENSMMOG00000007480
gasterosteus_aculeatus ENSGACG00000010840
labrus_bergylta ENSLBEG00000027692
seriola_lalandi_dorsalis ENSSLDG00000023385
seriola_dumerili ENSSDUG00000018584
scophthalmus_maximus ENSSMAG00000018471
poecilia_formosa ENSPFOG00000010229
poecilia_mexicana ENSPMEG00000004192
poecilia_latipinna ENSPLAG00000009008
poecilia_reticulata ENSPREG00000003072
xiphophorus_maculatus ENSXMAG00000016907
xiphophorus_couchianus ENSXCOG00000013381
gambusia_affinis ENSGAFG00000019681
fundulus_heteroclitus ENSFHEG00000006495
cyprinodon_variegatus ENSCVAG00000010037
oryzias_latipes ENSORLG00020012923
kryptolebias_marmoratus ENSKMAG00000017389
oryzias_latipes ENSORLG00000004335
oryzias_latipes_asm223469v1 ENSORLG00015018951
amphiprion_ocellaris ENSAOCG00000020109
amphiprion_percula ENSAPEG00000002299
acanthochromis_polyacanthus ENSAPOG00000005581
stegastes_partitus ENSSPAG00000016880
astatotilapia_calliptera ENSACLG00000024267
maylandia_zebra ENSMZEG00005027363
haplochromis_burtoni ENSHBUG00000013041
pundamilia_nyererei ENSPNYG00000000363
oreochromis_niloticus ENSONIG00000000983
neolamprologus_brichardi ENSNBRG00000012517
amphilophus_citrinellus ENSACIG00000010140
cynoglossus_semilaevis ENSCSEG00000000809
hippocampus_comes ENSHCOG00000002817
periophthalmus_magnuspinnatus ENSPMGG00000003699
gadus_morhua ENSGMOG00000006805
esox_lucius ENSELUG00000004795
pygocentrus_nattereri ENSPNAG00000010891
astyanax_mexicanus ENSAMXG00000042321
ictalurus_punctatus ENSIPUG00000014624
paramormyrops_kingsleyae ENSPKIG00000021612
scleropages_formosus ENSSFOG00015017596
lepisosteus_oculatus ENSLOCG00000015375
taeniopygia_guttata ENSTGUG00000006908
lonchura_striata_domestica ENSLSDG00000008768
serinus_canaria ENSSCAG00000014095
parus_major ENSPMJG00000014426
cyanistes_caeruleus ENSCCEG00000010637
ficedula_albicollis ENSFALG00000011214
junco_hyemalis ENSJHYG00000005931
zonotrichia_albicollis ENSZALG00000009621
manacus_vitellinus ENSMVIG00005007986
lepidothrix_coronata ENSLCOG00000012489
melopsittacus_undulatus ENSMUNG00000003623
calidris_pygmaea ENSCPGG00000015814
calidris_pugnax ENSCPUG00000017797
gallus_gallus ENSGALG00000043545
coturnix_japonica ENSCJPG00005016570
meleagris_gallopavo ENSMGAG00000001952
numida_meleagris ENSNMEG00000010341
anas_platyrhynchos_platyrhynchos ENSAPLG00000002885
anser_brachyrhynchus ENSABRG00000020743
apteryx_rowi ENSARWG00000014236
apteryx_owenii ENSAOWG00000010743
apteryx_haastii ENSAHAG00000017619
dromaius_novaehollandiae ENSDNVG00000005581
nothoprocta_perdicaria ENSNPEG00000015465
crocodylus_porosus ENSCPRG00005013815
chrysemys_picta_bellii ENSCPBG00000020856
chelonoidis_abingdonii ENSCABG00000009142
pelodiscus_sinensis ENSPSIG00000013120
anolis_carolinensis ENSACAG00000003692
pogona_vitticeps ENSPVIG00000016715
notechis_scutatus ENSNSUG00000015422
salvator_merianae ENSSMRG00000014754
sphenodon_punctatus ENSSPUG00000011785
chinchilla_lanigera ENSCLAG00000006240
octodon_degus ENSODEG00000012137
cavia_porcellus ENSCPOG00000011008
heterocephalus_glaber_female ENSHGLG00000007480
heterocephalus_glaber_male ENSHGLG00100010920
heterocephalus_glaber_male ENSHGLG00100007397
heterocephalus_glaber_female ENSHGLG00000010054
fukomys_damarensis ENSFDAG00000017446
urocitellus_parryii ENSUPAG00010012828
ictidomys_tridecemlineatus ENSSTOG00000006304
spermophilus_dauricus ENSSDAG00000009078
marmota_marmota_marmota ENSMMMG00000007328
mus_spicilegus ENSMSIG00000017721
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016996
mus_musculus ENSMUSG00000020464
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016153
mus_pahari MGP_PahariEiJ_G0016737
rattus_norvegicus ENSRNOG00000003600
meriones_unguiculatus ENSMUGG00000012777
meriones_unguiculatus ENSMUGG00000012637
cricetulus_griseus_chok1gshd ENSCGRG00001012245
cricetulus_griseus_crigri-picr ENSCGRG00015027368
cricetulus_griseus_crigri ENSCGRG00000007624
mesocricetus_auratus ENSMAUG00000013652
peromyscus_maniculatus_bairdii ENSPEMG00000004284
microtus_ochrogaster ENSMOCG00000002820
nannospalax_galili ENSNGAG00000020856
jaculus_jaculus ENSJJAG00000019227
dipodomys_ordii ENSDORG00000011409
oryctolagus_cuniculus ENSOCUG00000006889
ochotona_princeps ENSOPRG00000010232
tupaia_belangeri ENSTBEG00000010788
pan_paniscus ENSPPAG00000024705
pan_troglodytes ENSPTRG00000011934
homo_sapiens ENSG00000138035
gorilla_gorilla ENSGGOG00000006867
pongo_abelii ENSPPYG00000012399
nomascus_leucogenys ENSNLEG00000009354
theropithecus_gelada ENSTGEG00000006941
chlorocebus_sabaeus ENSCSAG00000014324
papio_anubis ENSPANG00000022846
mandrillus_leucophaeus ENSMLEG00000038706
macaca_mulatta ENSMMUG00000007003
macaca_nemestrina ENSMNEG00000038589
macaca_fascicularis ENSMFAG00000001927
cercocebus_atys ENSCATG00000031551
piliocolobus_tephrosceles ENSPTEG00000015337
colobus_angolensis_palliatus ENSCANG00000034019
rhinopithecus_bieti ENSRBIG00000043016
rhinopithecus_roxellana ENSRROG00000040537
pan_troglodytes ENSPTRG00000051411
pan_paniscus ENSPPAG00000040514
gorilla_gorilla ENSGGOG00000041496
nomascus_leucogenys ENSNLEG00000003327
macaca_mulatta ENSMMUG00000047895
macaca_nemestrina ENSMNEG00000013018
macaca_fascicularis ENSMFAG00000001743
cercocebus_atys ENSCATG00000036442
mandrillus_leucophaeus ENSMLEG00000028524
colobus_angolensis_palliatus ENSCANG00000028159
cebus_capucinus ENSCCAG00000037909
saimiri_boliviensis_boliviensis ENSSBOG00000032574
callithrix_jacchus ENSCJAG00000009740
aotus_nancymaae ENSANAG00000023709
carlito_syrichta ENSTSYG00000006536
microcebus_murinus ENSMICG00000009369
propithecus_coquereli ENSPCOG00000015664
otolemur_garnettii ENSOGAG00000009840
rhinopithecus_roxellana ENSRROG00000026881
rhinopithecus_bieti ENSRBIG00000030277
piliocolobus_tephrosceles ENSPTEG00000030886
papio_anubis ENSPANG00000033894
prolemur_simus ENSPSMG00000014688
nannospalax_galili ENSNGAG00000015678
meriones_unguiculatus ENSMUGG00000024380
cavia_aperea ENSCAPG00000013300
pteropus_vampyrus ENSPVAG00000005379
myotis_lucifugus ENSMLUG00000003886
ovis_aries ENSOARG00000002164
capra_hircus ENSCHIG00000025034
bos_mutus ENSBMUG00000014596
bos_taurus ENSBTAG00000008909
bison_bison_bison ENSBBBG00000006831
bison_bison_bison ENSBBBG00000019599
tursiops_truncatus ENSTTRG00000000029
sus_scrofa ENSSSCG00000031882
vicugna_pacos ENSVPAG00000007097
ursus_maritimus ENSUMAG00000018844
ursus_americanus ENSUAMG00000017133
ailuropoda_melanoleuca ENSAMEG00000003772
mustela_putorius_furo ENSMPUG00000002353
neovison_vison ENSNVIG00000003555
canis_lupus_dingo ENSCAFG00020026841
canis_lupus_familiaris ENSCAFG00000002891
vulpes_vulpes ENSVVUG00000010034
panthera_tigris_altaica ENSPTIG00000014915
panthera_pardus ENSPPRG00000001366
felis_catus ENSFCAG00000013236
equus_caballus ENSECAG00000020058
equus_asinus_asinus ENSEASG00005001974
sorex_araneus ENSSARG00000012819
erinaceus_europaeus ENSEEUG00000015610
choloepus_hoffmanni ENSCHOG00000007360
dasypus_novemcinctus ENSDNOG00000046753
loxodonta_africana ENSLAFG00000021462
procavia_capensis ENSPCAG00000010806
echinops_telfairi ENSETEG00000001582
ornithorhynchus_anatinus ENSOANG00000028558
oryzias_melastigma ENSOMEG00000012385
phascolarctos_cinereus ENSPCIG00000010236
sarcophilus_harrisii ENSSHAG00000014040
monodelphis_domestica ENSMODG00000001984
ornithorhynchus_anatinus ENSOANG00000011178
latimeria_chalumnae ENSLACG00000011059
xenopus_tropicalis ENSXETG00000006075
drosophila_melanogaster FBgn0039846
caenorhabditis_elegans_strain_n2 WBGene00015266
