petromyzon_marinus ENSPMAG00000002648
eptatretus_burgeri ENSEBUG00000016768
phascolarctos_cinereus ENSPCIG00000007860
notamacropus_eugenii ENSMEUG00000012759
sarcophilus_harrisii ENSSHAG00000006202
monodelphis_domestica ENSMODG00000010875
spermophilus_dauricus ENSSDAG00000018503
marmota_marmota_marmota ENSMMMG00000009978
urocitellus_parryii ENSUPAG00010010942
ictidomys_tridecemlineatus ENSSTOG00000020267
castor_canadensis ENSCCNG00000025038
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033961
mus_spicilegus ENSMSIG00000002254
mus_musculus ENSMUSG00000032519
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032813
mus_pahari MGP_PahariEiJ_G0015680
rattus_norvegicus ENSRNOG00000018552
meriones_unguiculatus ENSMUGG00000019555
microtus_ochrogaster ENSMOCG00000010985
peromyscus_maniculatus_bairdii ENSPEMG00000013151
cricetulus_griseus_crigri ENSCGRG00000018306
cricetulus_griseus_chok1gshd ENSCGRG00001010665
cricetulus_griseus_crigri-picr ENSCGRG00015010304
mesocricetus_auratus ENSMAUG00000016265
nannospalax_galili ENSNGAG00000015299
cavia_porcellus ENSCPOG00000032289
cavia_aperea ENSCAPG00000006330
chinchilla_lanigera ENSCLAG00000015393
octodon_degus ENSODEG00000010361
heterocephalus_glaber_male ENSHGLG00100011292
heterocephalus_glaber_female ENSHGLG00000013283
heterocephalus_glaber_male ENSHGLG00100003567
heterocephalus_glaber_female ENSHGLG00000013348
heterocephalus_glaber_female ENSHGLG00000004623
fukomys_damarensis ENSFDAG00000010278
oryctolagus_cuniculus ENSOCUG00000013998
ochotona_princeps ENSOPRG00000004489
tupaia_belangeri ENSTBEG00000015842
mandrillus_leucophaeus ENSMLEG00000036995
cercocebus_atys ENSCATG00000038468
macaca_nemestrina ENSMNEG00000045443
macaca_fascicularis ENSMFAG00000003708
macaca_mulatta ENSMMUG00000022963
theropithecus_gelada ENSTGEG00000016639
papio_anubis ENSPANG00000010067
chlorocebus_sabaeus ENSCSAG00000014805
