takifugu_rubripes ENSTRUG00000017972
tetraodon_nigroviridis ENSTNIG00000009701
mola_mola ENSMMOG00000000963
gasterosteus_aculeatus ENSGACG00000005233
labrus_bergylta ENSLBEG00000005676
mastacembelus_armatus ENSMAMG00000008176
monopterus_albus ENSMALG00000002298
anabas_testudineus ENSATEG00000017413
seriola_dumerili ENSSDUG00000007041
seriola_lalandi_dorsalis ENSSLDG00000003579
scophthalmus_maximus ENSSMAG00000004171
amphiprion_ocellaris ENSAOCG00000021075
amphiprion_percula ENSAPEG00000015803
acanthochromis_polyacanthus ENSAPOG00000008037
stegastes_partitus ENSSPAG00000006240
astatotilapia_calliptera ENSACLG00000023867
maylandia_zebra ENSMZEG00005006247
haplochromis_burtoni ENSHBUG00000013171
pundamilia_nyererei ENSPNYG00000022113
oreochromis_niloticus ENSONIG00000001143
neolamprologus_brichardi ENSNBRG00000018601
amphilophus_citrinellus ENSACIG00000013825
fundulus_heteroclitus ENSFHEG00000005070
cyprinodon_variegatus ENSCVAG00000005661
poecilia_formosa ENSPFOG00000001497
poecilia_reticulata ENSPREG00000018447
xiphophorus_couchianus ENSXCOG00000008411
xiphophorus_maculatus ENSXMAG00000001629
poecilia_latipinna ENSPLAG00000012713
poecilia_mexicana ENSPMEG00000000118
gambusia_affinis ENSGAFG00000009262
kryptolebias_marmoratus ENSKMAG00000003515
oryzias_latipes ENSORLG00000010696
oryzias_latipes ENSORLG00020018649
oryzias_latipes_asm223469v1 ENSORLG00015014011
oryzias_melastigma ENSOMEG00000021627
cynoglossus_semilaevis ENSCSEG00000018976
hippocampus_comes ENSHCOG00000019581
periophthalmus_magnuspinnatus ENSPMGG00000000711
gadus_morhua ENSGMOG00000015887
esox_lucius ENSELUG00000007409
pygocentrus_nattereri ENSPNAG00000008140
astyanax_mexicanus ENSAMXG00000012994
ictalurus_punctatus ENSIPUG00000005023
danio_rerio ENSDARG00000037195
paramormyrops_kingsleyae ENSPKIG00000022910
scleropages_formosus ENSSFOG00015022292
lepisosteus_oculatus ENSLOCG00000008909
phascolarctos_cinereus ENSPCIG00000014838
phascolarctos_cinereus ENSPCIG00000014840
notamacropus_eugenii ENSMEUG00000008689
sarcophilus_harrisii ENSSHAG00000004494
monodelphis_domestica ENSMODG00000003767
pteropus_vampyrus ENSPVAG00000016044
myotis_lucifugus ENSMLUG00000017255
ursus_americanus ENSUAMG00000022775
ursus_maritimus ENSUMAG00000006826
ailuropoda_melanoleuca ENSAMEG00000001888
mustela_putorius_furo ENSMPUG00000008653
neovison_vison ENSNVIG00000013552
canis_lupus_dingo ENSCAFG00020017755
canis_lupus_familiaris ENSCAFG00000017302
vulpes_vulpes ENSVVUG00000017709
panthera_tigris_altaica ENSPTIG00000013583
panthera_pardus ENSPPRG00000013234
felis_catus ENSFCAG00000011083
tursiops_truncatus ENSTTRG00000000764
sus_scrofa ENSSSCG00000031771
bos_taurus ENSBTAG00000017489
bos_mutus ENSBMUG00000020821
bison_bison_bison ENSBBBG00000018069
ovis_aries ENSOARG00000002882
capra_hircus ENSCHIG00000018424
vicugna_pacos ENSVPAG00000000588
equus_caballus ENSECAG00000015397
equus_asinus_asinus ENSEASG00005020288
erinaceus_europaeus ENSEEUG00000010769
sorex_araneus ENSSARG00000000210
mus_musculus ENSMUSG00000020963
mus_spicilegus ENSMSIG00000030368
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018847
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018002
mus_pahari MGP_PahariEiJ_G0029760
rattus_norvegicus ENSRNOG00000003972
meriones_unguiculatus ENSMUGG00000007901
cricetulus_griseus_crigri ENSCGRG00000012229
