petromyzon_marinus ENSPMAG00000007704
eptatretus_burgeri ENSEBUG00000016301
gopherus_agassizii ENSGAGG00000015537
chelonoidis_abingdonii ENSCABG00000015340
chrysemys_picta_bellii ENSCPBG00000004976
pelodiscus_sinensis ENSPSIG00000011301
apteryx_owenii ENSAOWG00000017996
apteryx_haastii ENSAHAG00000001644
apteryx_rowi ENSARWG00000008487
dromaius_novaehollandiae ENSDNVG00000008031
nothoprocta_perdicaria ENSNPEG00000016250
anas_platyrhynchos_platyrhynchos ENSAPLG00000007985
anser_brachyrhynchus ENSABRG00000022475
gallus_gallus ENSGALG00000030194
coturnix_japonica ENSCJPG00005016864
meleagris_gallopavo ENSMGAG00000001911
numida_meleagris ENSNMEG00000020591
cyanistes_caeruleus ENSCCEG00000019093
parus_major ENSPMJG00000017085
ficedula_albicollis ENSFALG00000013487
junco_hyemalis ENSJHYG00000016839
zonotrichia_albicollis ENSZALG00000010742
serinus_canaria ENSSCAG00000004122
lonchura_striata_domestica ENSLSDG00000011556
taeniopygia_guttata ENSTGUG00000007227
lepidothrix_coronata ENSLCOG00000008703
manacus_vitellinus ENSMVIG00005007320
calidris_pygmaea ENSCPGG00000009709
calidris_pugnax ENSCPUG00000010464
melopsittacus_undulatus ENSMUNG00000003439
manacus_vitellinus ENSMVIG00005007319
salvator_merianae ENSSMRG00000022058
anolis_carolinensis ENSACAG00000006483
pogona_vitticeps ENSPVIG00000023738
notechis_scutatus ENSNSUG00000012967
sphenodon_punctatus ENSSPUG00000018372
phascolarctos_cinereus ENSPCIG00000005104
notamacropus_eugenii ENSMEUG00000014798
sarcophilus_harrisii ENSSHAG00000005094
monodelphis_domestica ENSMODG00000015913
loxodonta_africana ENSLAFG00000012853
procavia_capensis ENSPCAG00000008875
echinops_telfairi ENSETEG00000014426
oryctolagus_cuniculus ENSOCUG00000002777
ochotona_princeps ENSOPRG00000003611
tupaia_belangeri ENSTBEG00000002972
ursus_maritimus ENSUMAG00000011882
ursus_americanus ENSUAMG00000012713
ailuropoda_melanoleuca ENSAMEG00000008515
mustela_putorius_furo ENSMPUG00000000111
neovison_vison ENSNVIG00000021952
canis_lupus_familiaris ENSCAFG00000012370
canis_lupus_dingo ENSCAFG00020024632
vulpes_vulpes ENSVVUG00000001401
panthera_pardus ENSPPRG00000009943
panthera_tigris_altaica ENSPTIG00000011711
felis_catus ENSFCAG00000025440
sus_scrofa ENSSSCG00000016334
vicugna_pacos ENSVPAG00000005357
bos_taurus ENSBTAG00000017826
bos_mutus ENSBMUG00000016937
bison_bison_bison ENSBBBG00000021547
capra_hircus ENSCHIG00000014872
ovis_aries ENSOARG00000018940
tursiops_truncatus ENSTTRG00000010084
myotis_lucifugus ENSMLUG00000001291
pteropus_vampyrus ENSPVAG00000016944
equus_caballus ENSECAG00000012094
