chelonoidis_abingdonii ENSCABG00000004642
gopherus_agassizii ENSGAGG00000001841
chrysemys_picta_bellii ENSCPBG00000022316
pogona_vitticeps ENSPVIG00000006864
chinchilla_lanigera ENSCLAG00000009971
castor_canadensis ENSCCNG00000024993
spermophilus_dauricus ENSSDAG00000019651
marmota_marmota_marmota ENSMMMG00000003736
urocitellus_parryii ENSUPAG00010020470
mus_spicilegus ENSMSIG00000010839
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021269
mus_musculus ENSMUSG00000063234
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020376
mus_pahari MGP_PahariEiJ_G0020375
peromyscus_maniculatus_bairdii ENSPEMG00000000618
choloepus_hoffmanni ENSCHOG00000004298
erinaceus_europaeus ENSEEUG00000005544
gadus_morhua ENSGMOG00000007514
mus_musculus ENSMUSG00000045509
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019616
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018733
mus_pahari MGP_PahariEiJ_G0015812
meriones_unguiculatus ENSMUGG00000025020
peromyscus_maniculatus_bairdii ENSPEMG00000000751
cricetulus_griseus_crigri-picr ENSCGRG00015017731
marmota_marmota_marmota ENSMMMG00000005629
gasterosteus_aculeatus ENSGACG00000004313
mola_mola ENSMMOG00000014561
labrus_bergylta ENSLBEG00000010135
seriola_dumerili ENSSDUG00000022615
scophthalmus_maximus ENSSMAG00000008686
amphiprion_percula ENSAPEG00000004610
amphiprion_ocellaris ENSAOCG00000001575
maylandia_zebra ENSMZEG00005007266
neolamprologus_brichardi ENSNBRG00000021178
oreochromis_niloticus ENSONIG00000021089
amphilophus_citrinellus ENSACIG00000003061
anabas_testudineus ENSATEG00000017507
monopterus_albus ENSMALG00000011587
cynoglossus_semilaevis ENSCSEG00000015191
cynoglossus_semilaevis ENSCSEG00000006480
hippocampus_comes ENSHCOG00000011165
astyanax_mexicanus ENSAMXG00000041470
ictalurus_punctatus ENSIPUG00000023111
fundulus_heteroclitus ENSFHEG00000006690
cyprinodon_variegatus ENSCVAG00000006431
poecilia_latipinna ENSPLAG00000008759
poecilia_reticulata ENSPREG00000022304
poecilia_formosa ENSPFOG00000019462
kryptolebias_marmoratus ENSKMAG00000020571
seriola_lalandi_dorsalis ENSSLDG00000012372
seriola_dumerili ENSSDUG00000011408
periophthalmus_magnuspinnatus ENSPMGG00000020355
hippocampus_comes ENSHCOG00000019991
cyprinodon_variegatus ENSCVAG00000013019
ictalurus_punctatus ENSIPUG00000001723
latimeria_chalumnae ENSLACG00000011027
ciona_intestinalis ENSCING00000013592
cyprinodon_variegatus ENSCVAG00000003268
haplochromis_burtoni ENSHBUG00000016475
cyprinodon_variegatus ENSCVAG00000000147
haplochromis_burtoni ENSHBUG00000007440
gadus_morhua ENSGMOG00000018224
ailuropoda_melanoleuca ENSAMEG00000016088
colobus_angolensis_palliatus ENSCANG00000042668
panthera_tigris_altaica ENSPTIG00000007347
bison_bison_bison ENSBBBG00000021238
rhinopithecus_bieti ENSRBIG00000015905
tupaia_belangeri ENSTBEG00000012230
ornithorhynchus_anatinus ENSOANG00000012672
gadus_morhua ENSGMOG00000006140
ovis_aries ENSOARG00000016694
panthera_tigris_altaica ENSPTIG00000010778
pongo_abelii ENSPPYG00000008777
ornithorhynchus_anatinus ENSOANG00000014173
taeniopygia_guttata ENSTGUG00000018550
mola_mola ENSMMOG00000011124
labrus_bergylta ENSLBEG00000007367
gasterosteus_aculeatus ENSGACG00000000119
cynoglossus_semilaevis ENSCSEG00000001457
gambusia_affinis ENSGAFG00000011419
cyprinodon_variegatus ENSCVAG00000011745
gadus_morhua ENSGMOG00000010100
scleropages_formosus ENSSFOG00015004755
scleropages_formosus ENSSFOG00015022296
paramormyrops_kingsleyae ENSPKIG00000011337
amphiprion_percula ENSAPEG00000007065
amphiprion_ocellaris ENSAOCG00000000285
acanthochromis_polyacanthus ENSAPOG00000008307
tetraodon_nigroviridis ENSTNIG00000008073
monopterus_albus ENSMALG00000008836
anabas_testudineus ENSATEG00000022951
mola_mola ENSMMOG00000016184
cynoglossus_semilaevis ENSCSEG00000003478
stegastes_partitus ENSSPAG00000003430
gasterosteus_aculeatus ENSGACG00000011620
labrus_bergylta ENSLBEG00000025510
seriola_lalandi_dorsalis ENSSLDG00000014987
seriola_dumerili ENSSDUG00000007819
scophthalmus_maximus ENSSMAG00000014066
mastacembelus_armatus ENSMAMG00000019158
poecilia_formosa ENSPFOG00000006295
poecilia_mexicana ENSPMEG00000006150
poecilia_latipinna ENSPLAG00000008762
xiphophorus_maculatus ENSXMAG00000012619
xiphophorus_couchianus ENSXCOG00000019486
gambusia_affinis ENSGAFG00000012920
poecilia_reticulata ENSPREG00000007057
cyprinodon_variegatus ENSCVAG00000008536
fundulus_heteroclitus ENSFHEG00000022558
kryptolebias_marmoratus ENSKMAG00000004454
oryzias_latipes_asm223469v1 ENSORLG00015014284
oryzias_latipes ENSORLG00020008426
oryzias_latipes ENSORLG00000010691
oryzias_melastigma ENSOMEG00000009809
astatotilapia_calliptera ENSACLG00000020772
pundamilia_nyererei ENSPNYG00000002696
maylandia_zebra ENSMZEG00005016204
haplochromis_burtoni ENSHBUG00000004898
neolamprologus_brichardi ENSNBRG00000002771
oreochromis_niloticus ENSONIG00000006491
amphilophus_citrinellus ENSACIG00000007108
hippocampus_comes ENSHCOG00000005264
periophthalmus_magnuspinnatus ENSPMGG00000011952
gadus_morhua ENSGMOG00000005657
esox_lucius ENSELUG00000014342
pygocentrus_nattereri ENSPNAG00000019002
astyanax_mexicanus ENSAMXG00000025099
ictalurus_punctatus ENSIPUG00000007570
danio_rerio ENSDARG00000040816
pundamilia_nyererei ENSPNYG00000005512
amphilophus_citrinellus ENSACIG00000020169
anas_platyrhynchos_platyrhynchos ENSAPLG00000015798
anolis_carolinensis ENSACAG00000007027
monodelphis_domestica ENSMODG00000005907
xenopus_tropicalis ENSXETG00000003732
poecilia_latipinna ENSPLAG00000021025
gambusia_affinis ENSGAFG00000005629
kryptolebias_marmoratus ENSKMAG00000006549
oryzias_latipes ENSORLG00000000371
seriola_lalandi_dorsalis ENSSLDG00000004782
scophthalmus_maximus ENSSMAG00000004551
gopherus_agassizii ENSGAGG00000000270
lepidothrix_coronata ENSLCOG00000015169
eptatretus_burgeri ENSEBUG00000005354
eptatretus_burgeri ENSEBUG00000011102
xiphophorus_maculatus ENSXMAG00000009054
gambusia_affinis ENSGAFG00000001668
poecilia_reticulata ENSPREG00000007662
cyprinodon_variegatus ENSCVAG00000017022
scleropages_formosus ENSSFOG00015012277
tupaia_belangeri ENSTBEG00000011303
ochotona_princeps ENSOPRG00000012269
dasypus_novemcinctus ENSDNOG00000013078
choloepus_hoffmanni ENSCHOG00000011258
ornithorhynchus_anatinus ENSOANG00000020606
taeniopygia_guttata ENSTGUG00000017004
macaca_nemestrina ENSMNEG00000037566
castor_canadensis ENSCCNG00000014242
procavia_capensis ENSPCAG00000000602
cyanistes_caeruleus ENSCCEG00000015922
salvator_merianae ENSSMRG00000004319
myotis_lucifugus ENSMLUG00000001239
felis_catus ENSFCAG00000045598
erinaceus_europaeus ENSEEUG00000005475
echinops_telfairi ENSETEG00000016558
ornithorhynchus_anatinus ENSOANG00000005211
gadus_morhua ENSGMOG00000006466
acanthochromis_polyacanthus ENSAPOG00000007287
dasypus_novemcinctus ENSDNOG00000003281
echinops_telfairi ENSETEG00000004649
oryctolagus_cuniculus ENSOCUG00000001411
ochotona_princeps ENSOPRG00000013435
ailuropoda_melanoleuca ENSAMEG00000019902
ovis_aries ENSOARG00000014264
myotis_lucifugus ENSMLUG00000023774
pteropus_vampyrus ENSPVAG00000010101
hippocampus_comes ENSHCOG00000006657
hippocampus_comes ENSHCOG00000006670
periophthalmus_magnuspinnatus ENSPMGG00000009026
periophthalmus_magnuspinnatus ENSPMGG00000004685
hippocampus_comes ENSHCOG00000006650
numida_meleagris ENSNMEG00000021840
coturnix_japonica ENSCJPG00005018496
calidris_pugnax ENSCPUG00000002306
ciona_savignyi ENSCSAVG00000002265
notechis_scutatus ENSNSUG00000017889
pogona_vitticeps ENSPVIG00000017979
sorex_araneus ENSSARG00000001768
equus_asinus_asinus ENSEASG00005021559
ailuropoda_melanoleuca ENSAMEG00000003005
vulpes_vulpes ENSVVUG00000022690
fukomys_damarensis ENSFDAG00000004508
papio_anubis ENSPANG00000023045
macaca_mulatta ENSMMUG00000009685
pan_paniscus ENSPPAG00000035442
panthera_pardus ENSPPRG00000011712
neovison_vison ENSNVIG00000002544
bos_mutus ENSBMUG00000013361
marmota_marmota_marmota ENSMMMG00000012108
ornithorhynchus_anatinus ENSOANG00000007859
xenopus_tropicalis ENSXETG00000030008
latimeria_chalumnae ENSLACG00000001351
petromyzon_marinus ENSPMAG00000009062
canis_lupus_familiaris ENSCAFG00000031598
nomascus_leucogenys ENSNLEG00000012262
pelodiscus_sinensis ENSPSIG00000008323
mola_mola ENSMMOG00000002447
oryzias_latipes ENSORLG00000029086
periophthalmus_magnuspinnatus ENSPMGG00000011022
maylandia_zebra ENSMZEG00005026728
astatotilapia_calliptera ENSACLG00000013930
periophthalmus_magnuspinnatus ENSPMGG00000014618
mola_mola ENSMMOG00000018199
caenorhabditis_elegans_strain_n2 WBGene00020727
