apteryx_haastii ENSAHAG00000009936
apteryx_owenii ENSAOWG00000014277
apteryx_rowi ENSARWG00000007397
dromaius_novaehollandiae ENSDNVG00000000134
nothoprocta_perdicaria ENSNPEG00000010550
manacus_vitellinus ENSMVIG00005019383
lepidothrix_coronata ENSLCOG00000010354
parus_major ENSPMJG00000019853
cyanistes_caeruleus ENSCCEG00000020583
lonchura_striata ENSLSDG00000013003
taeniopygia_guttata ENSTGUG00000008264
zonotrichia_albicollis ENSZALG00000014177
junco_hyemalis ENSJHYG00000014702
serinus_canaria ENSSCAG00000011412
ficedula_albicollis ENSFALG00000015065
melopsittacus_undulatus ENSMUNG00000004711
calidris_pygmaea ENSCPGG00000015996
calidris_pugnax ENSCPUG00000011829
gallus_gallus ENSGALG00000027641
meleagris_gallopavo ENSMGAG00000015503
coturnix_japonica ENSCJPG00005018464
numida_meleagris ENSNMEG00000010081
anser_brachyrhynchus ENSABRG00000018511
anas_platyrhynchos ENSAPLG00000011641
crocodylus_porosus ENSCPRG00005010366
chelonoidis_abingdonii ENSCABG00000015915
chrysemys_picta ENSCPBG00000009757
pelodiscus_sinensis ENSPSIG00000010913
pogona_vitticeps ENSPVIG00000021347
anolis_carolinensis ENSACAG00000014395
notechis_scutatus ENSNSUG00000013486
salvator_merianae ENSSMRG00000014255
sphenodon_punctatus ENSSPUG00000000487
pan_troglodytes ENSPTRG00000050415
pan_paniscus ENSPPAG00000015794
homo_sapiens ENSG00000276023
pongo_abelii ENSPPYG00000008219
rhinopithecus_bieti ENSRBIG00000027666
rhinopithecus_roxellana ENSRROG00000019792
colobus_angolensis ENSCANG00000005163
piliocolobus_tephrosceles ENSPTEG00000036446
papio_anubis ENSPANG00000003448
chlorocebus_sabaeus ENSCSAG00000000555
macaca_nemestrina ENSMNEG00000009880
macaca_mulatta ENSMMUG00000002975
macaca_fascicularis ENSMFAG00000010455
theropithecus_gelada ENSTGEG00000017868
cebus_capucinus ENSCCAG00000019407
callithrix_jacchus ENSCJAG00000039500
saimiri_boliviensis ENSSBOG00000013797
otolemur_garnettii ENSOGAG00000027765
nomascus_leucogenys ENSNLEG00000002727
gorilla_gorilla ENSGGOG00000040591
mandrillus_leucophaeus ENSMLEG00000037053
cercocebus_atys ENSCATG00000043837
aotus_nancymaae ENSANAG00000030312
carlito_syrichta ENSTSYG00000000249
prolemur_simus ENSPSMG00000011101
microcebus_murinus ENSMICG00000029118
propithecus_coquereli ENSPCOG00000008608
oryctolagus_cuniculus ENSOCUG00000009880
castor_canadensis ENSCCNG00000016466
dipodomys_ordii ENSDORG00000025341
cricetulus_griseus ENSCGRG00001010127
cricetulus_griseus ENSCGRG00000001770
cricetulus_griseus ENSCGRG00015010534
mesocricetus_auratus ENSMAUG00000015817
microtus_ochrogaster ENSMOCG00000011337
peromyscus_maniculatus ENSPEMG00000030837
mus_spicilegus ENSMSIG00000011867
mus_spretus MGP_SPRETEiJ_G0017735
mus_musculus ENSMUSG00000018648
mus_caroli MGP_CAROLIEiJ_G0016890
mus_pahari MGP_PahariEiJ_G0018020
rattus_norvegicus ENSRNOG00000030091
rattus_norvegicus ENSRNOG00000046368
meriones_unguiculatus ENSMUGG00000006114
nannospalax_galili ENSNGAG00000000587
jaculus_jaculus ENSJJAG00000010198
chinchilla_lanigera ENSCLAG00000012666
octodon_degus ENSODEG00000020057
cavia_aperea ENSCAPG00000012735
cavia_porcellus ENSCPOG00000032995
heterocephalus_glaber ENSHGLG00100019435
heterocephalus_glaber ENSHGLG00000004259
fukomys_damarensis ENSFDAG00000008877
marmota_marmota ENSMMMG00000019458
ictidomys_tridecemlineatus ENSSTOG00000002528
spermophilus_dauricus ENSSDAG00000021457
urocitellus_parryii ENSUPAG00010011617
erinaceus_europaeus ENSEEUG00000010757
pteropus_vampyrus ENSPVAG00000010455
myotis_lucifugus ENSMLUG00000014803
panthera_pardus ENSPPRG00000015254
panthera_tigris ENSPTIG00000009715
felis_catus ENSFCAG00000010571
mustela_putorius ENSMPUG00000019626
neovison_vison ENSNVIG00000020837
ursus_maritimus ENSUMAG00000016977
ursus_americanus ENSUAMG00000007799
ailuropoda_melanoleuca ENSAMEG00000018774
canis_lupus ENSCAFG00020002707
canis_lupus ENSCAFG00020001075
canis_lupus ENSCAFG00000018142
vulpes_vulpes ENSVVUG00000019741
equus_asinus ENSEASG00005000120
equus_caballus ENSECAG00000003831
tupaia_belangeri ENSTBEG00000004403
choloepus_hoffmanni ENSCHOG00000004065
dasypus_novemcinctus ENSDNOG00000000589
loxodonta_africana ENSLAFG00000002632
procavia_capensis ENSPCAG00000005563
vicugna_pacos ENSVPAG00000001978
sus_scrofa ENSSSCG00000029874
capra_hircus ENSCHIG00000007892
ovis_aries ENSOARG00000003927
bos_mutus ENSBMUG00000005512
bos_taurus ENSBTAG00000010279
bos_indicus ENSBIXG00005022366
bison_bison ENSBBBG00000003316
tursiops_truncatus ENSTTRG00000008915
ochotona_princeps ENSOPRG00000003841
sorex_araneus ENSSARG00000010863
phascolarctos_cinereus ENSPCIG00000017751
vombatus_ursinus ENSVURG00010011810
sarcophilus_harrisii ENSSHAG00000013564
monodelphis_domestica ENSMODG00000024437
ornithorhynchus_anatinus ENSOANG00000007135
gopherus_agassizii ENSGAGG00000004753
chelonoidis_abingdonii ENSCABG00000007224
chrysemys_picta ENSCPBG00000012666
pelodiscus_sinensis ENSPSIG00000012394
pogona_vitticeps ENSPVIG00000009174
anolis_carolinensis ENSACAG00000010171
notechis_scutatus ENSNSUG00000019261
salvator_merianae ENSSMRG00000018628
sphenodon_punctatus ENSSPUG00000010827
latimeria_chalumnae ENSLACG00000011781
