phascolarctos_cinereus ENSPCIG00000019095
notamacropus_eugenii ENSMEUG00000008275
sarcophilus_harrisii ENSSHAG00000011002
monodelphis_domestica ENSMODG00000010674
loxodonta_africana ENSLAFG00000006867
procavia_capensis ENSPCAG00000016845
echinops_telfairi ENSETEG00000005100
pan_troglodytes ENSPTRG00000012721
homo_sapiens ENSG00000163012
gorilla_gorilla ENSGGOG00000002193
pongo_abelii ENSPPYG00000013370
nomascus_leucogenys ENSNLEG00000006491
papio_anubis ENSPANG00000018598
theropithecus_gelada ENSTGEG00000027288
mandrillus_leucophaeus ENSMLEG00000003104
cercocebus_atys ENSCATG00000036862
macaca_mulatta ENSMMUG00000004022
macaca_fascicularis ENSMFAG00000001939
macaca_nemestrina ENSMNEG00000031433
chlorocebus_sabaeus ENSCSAG00000012509
piliocolobus_tephrosceles ENSPTEG00000020630
colobus_angolensis_palliatus ENSCANG00000035499
rhinopithecus_roxellana ENSRROG00000040577
rhinopithecus_bieti ENSRBIG00000005901
saimiri_boliviensis_boliviensis ENSSBOG00000032786
callithrix_jacchus ENSCJAG00000005861
cebus_capucinus ENSCCAG00000022421
aotus_nancymaae ENSANAG00000020443
carlito_syrichta ENSTSYG00000003424
propithecus_coquereli ENSPCOG00000019957
prolemur_simus ENSPSMG00000004498
microcebus_murinus ENSMICG00000030781
otolemur_garnettii ENSOGAG00000004269
tupaia_belangeri ENSTBEG00000007680
castor_canadensis ENSCCNG00000003513
dipodomys_ordii ENSDORG00000008944
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024636
mus_spicilegus ENSMSIG00000021742
mus_musculus ENSMUSG00000034552
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023716
mus_pahari MGP_PahariEiJ_G0025167
rattus_norvegicus ENSRNOG00000032579
meriones_unguiculatus ENSMUGG00000007962
cricetulus_griseus_crigri-picr ENSCGRG00015018663
cricetulus_griseus_chok1gshd ENSCGRG00001013993
cricetulus_griseus_crigri ENSCGRG00000000742
mesocricetus_auratus ENSMAUG00000014494
microtus_ochrogaster ENSMOCG00000015601
peromyscus_maniculatus_bairdii ENSPEMG00000014220
nannospalax_galili ENSNGAG00000016027
jaculus_jaculus ENSJJAG00000006978
chinchilla_lanigera ENSCLAG00000014139
octodon_degus ENSODEG00000010673
cavia_porcellus ENSCPOG00000000441
cavia_aperea ENSCAPG00000015450
heterocephalus_glaber_female ENSHGLG00000019510
heterocephalus_glaber_male ENSHGLG00100016667
fukomys_damarensis ENSFDAG00000009540
urocitellus_parryii ENSUPAG00010023071
spermophilus_dauricus ENSSDAG00000008357
ictidomys_tridecemlineatus ENSSTOG00000021223
marmota_marmota_marmota ENSMMMG00000008913
oryctolagus_cuniculus ENSOCUG00000011122
ochotona_princeps ENSOPRG00000009057
pteropus_vampyrus ENSPVAG00000004834
myotis_lucifugus ENSMLUG00000028658
ursus_americanus ENSUAMG00000023425
ursus_maritimus ENSUMAG00000018740
ailuropoda_melanoleuca ENSAMEG00000004058
neovison_vison ENSNVIG00000014495
mustela_putorius_furo ENSMPUG00000012241
canis_lupus_familiaris ENSCAFG00000014719
canis_lupus_dingo ENSCAFG00020008504
vulpes_vulpes ENSVVUG00000008938
panthera_pardus ENSPPRG00000024963
panthera_tigris_altaica ENSPTIG00000006153
felis_catus ENSFCAG00000022504
equus_asinus_asinus ENSEASG00005021322
equus_caballus ENSECAG00000007054
ovis_aries ENSOARG00000016567
capra_hircus ENSCHIG00000011312
bos_taurus ENSBTAG00000007580
bos_mutus ENSBMUG00000022952
bison_bison_bison ENSBBBG00000019064
tursiops_truncatus ENSTTRG00000017339
sus_scrofa ENSSSCG00000016030
vicugna_pacos ENSVPAG00000005614
sorex_araneus ENSSARG00000011615
erinaceus_europaeus ENSEEUG00000012799
dasypus_novemcinctus ENSDNOG00000046310
choloepus_hoffmanni ENSCHOG00000009804
ornithorhynchus_anatinus ENSOANG00000030404
dromaius_novaehollandiae ENSDNVG00000012348
apteryx_rowi ENSARWG00000012164
nothoprocta_perdicaria ENSNPEG00000015054
anas_platyrhynchos_platyrhynchos ENSAPLG00000023653
crocodylus_porosus ENSCPRG00005012269
chelonoidis_abingdonii ENSCABG00000021895
gopherus_agassizii ENSGAGG00000024074
chrysemys_picta_bellii ENSCPBG00000005284
pelodiscus_sinensis ENSPSIG00000008062
pogona_vitticeps ENSPVIG00000022928
anolis_carolinensis ENSACAG00000001225
notechis_scutatus ENSNSUG00000014270
salvator_merianae ENSSMRG00000019402
ornithorhynchus_anatinus ENSOANG00000030043
latimeria_chalumnae ENSLACG00000004797
xiphophorus_couchianus ENSXCOG00000020469
xiphophorus_maculatus ENSXMAG00000024598
poecilia_mexicana ENSPMEG00000021438
poecilia_latipinna ENSPLAG00000008015
poecilia_formosa ENSPFOG00000021831
poecilia_reticulata ENSPREG00000016206
gambusia_affinis ENSGAFG00000009910
fundulus_heteroclitus ENSFHEG00000008914
cyprinodon_variegatus ENSCVAG00000000212
kryptolebias_marmoratus ENSKMAG00000003610
oryzias_melastigma ENSOMEG00000020567
amphiprion_ocellaris ENSAOCG00000008474
amphiprion_percula ENSAPEG00000007932
