petromyzon_marinus ENSPMAG00000001223
eptatretus_burgeri ENSEBUG00000015855
gopherus_agassizii ENSGAGG00000003840
chelonoidis_abingdonii ENSCABG00000020167
chrysemys_picta_bellii ENSCPBG00000005985
pelodiscus_sinensis ENSPSIG00000008027
zonotrichia_albicollis ENSZALG00000015886
junco_hyemalis ENSJHYG00000007917
serinus_canaria ENSSCAG00000003678
taeniopygia_guttata ENSTGUG00000010135
lonchura_striata_domestica ENSLSDG00000016284
ficedula_albicollis ENSFALG00000013607
parus_major ENSPMJG00000003865
lepidothrix_coronata ENSLCOG00000006812
calidris_pygmaea ENSCPGG00000001176
gallus_gallus ENSGALG00000049034
coturnix_japonica ENSCJPG00005003783
meleagris_gallopavo ENSMGAG00000011961
numida_meleagris ENSNMEG00000017595
pogona_vitticeps ENSPVIG00000018229
anolis_carolinensis ENSACAG00000000728
salvator_merianae ENSSMRG00000022006
notechis_scutatus ENSNSUG00000001082
phascolarctos_cinereus ENSPCIG00000001971
notamacropus_eugenii ENSMEUG00000013874
sarcophilus_harrisii ENSSHAG00000009603
monodelphis_domestica ENSMODG00000008607
loxodonta_africana ENSLAFG00000020699
procavia_capensis ENSPCAG00000002481
choloepus_hoffmanni ENSCHOG00000013092
pteropus_vampyrus ENSPVAG00000001296
myotis_lucifugus ENSMLUG00000026597
equus_asinus_asinus ENSEASG00005012809
equus_caballus ENSECAG00000007746
bos_taurus ENSBTAG00000012566
bos_mutus ENSBMUG00000007205
bison_bison_bison ENSBBBG00000011802
capra_hircus ENSCHIG00000005553
sus_scrofa ENSSSCG00000010167
ursus_americanus ENSUAMG00000009128
ursus_maritimus ENSUMAG00000006674
ailuropoda_melanoleuca ENSAMEG00000019801
neovison_vison ENSNVIG00000020787
mustela_putorius_furo ENSMPUG00000019623
canis_lupus_dingo ENSCAFG00020027169
vulpes_vulpes ENSVVUG00000007291
felis_catus ENSFCAG00000043757
mus_musculus ENSMUSG00000050930
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032839
mus_spicilegus ENSMSIG00000006117
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031721
mus_pahari MGP_PahariEiJ_G0023319
rattus_norvegicus ENSRNOG00000028652
meriones_unguiculatus ENSMUGG00000008677
cricetulus_griseus_crigri-picr ENSCGRG00015007721
cricetulus_griseus_chok1gshd ENSCGRG00001014469
peromyscus_maniculatus_bairdii ENSPEMG00000027554
nannospalax_galili ENSNGAG00000019072
jaculus_jaculus ENSJJAG00000012997
heterocephalus_glaber_male ENSHGLG00100005218
heterocephalus_glaber_female ENSHGLG00000015887
marmota_marmota_marmota ENSMMMG00000015756
oryctolagus_cuniculus ENSOCUG00000025609
ochotona_princeps ENSOPRG00000018985
microcebus_murinus ENSMICG00000027261
prolemur_simus ENSPSMG00000023290
propithecus_coquereli ENSPCOG00000025923
otolemur_garnettii ENSOGAG00000024613
pan_troglodytes ENSPTRG00000034279
pan_paniscus ENSPPAG00000022583
homo_sapiens ENSG00000212916
gorilla_gorilla ENSGGOG00000006627
pongo_abelii ENSPPYG00000000109
theropithecus_gelada ENSTGEG00000012445
papio_anubis ENSPANG00000030141
mandrillus_leucophaeus ENSMLEG00000030980
macaca_mulatta ENSMMUG00000016297
macaca_fascicularis ENSMFAG00000035487
macaca_nemestrina ENSMNEG00000041988
chlorocebus_sabaeus ENSCSAG00000019367
piliocolobus_tephrosceles ENSPTEG00000035621
cebus_capucinus ENSCCAG00000035728
saimiri_boliviensis_boliviensis ENSSBOG00000023089
aotus_nancymaae ENSANAG00000037242
latimeria_chalumnae ENSLACG00000017321
mastacembelus_armatus ENSMAMG00000016816
monopterus_albus ENSMALG00000005876
anabas_testudineus ENSATEG00000014463
scophthalmus_maximus ENSSMAG00000010866
cynoglossus_semilaevis ENSCSEG00000013227
seriola_dumerili ENSSDUG00000003493
seriola_lalandi_dorsalis ENSSLDG00000024453
poecilia_mexicana ENSPMEG00000005286
poecilia_formosa ENSPFOG00000020564
poecilia_formosa ENSPFOG00000022766
poecilia_latipinna ENSPLAG00000013967
poecilia_reticulata ENSPREG00000008495
xiphophorus_couchianus ENSXCOG00000006858
xiphophorus_maculatus ENSXMAG00000019822
cyprinodon_variegatus ENSCVAG00000003507
fundulus_heteroclitus ENSFHEG00000012357
kryptolebias_marmoratus ENSKMAG00000010452
oryzias_latipes ENSORLG00020007177
oryzias_latipes ENSORLG00000012773
oryzias_latipes_asm223469v1 ENSORLG00015022510
oryzias_melastigma ENSOMEG00000018935
maylandia_zebra ENSMZEG00005010129
pundamilia_nyererei ENSPNYG00000013506
astatotilapia_calliptera ENSACLG00000022943
haplochromis_burtoni ENSHBUG00000009389
neolamprologus_brichardi ENSNBRG00000020122
amphilophus_citrinellus ENSACIG00000005822
amphiprion_ocellaris ENSAOCG00000008880
amphiprion_percula ENSAPEG00000024273
acanthochromis_polyacanthus ENSAPOG00000011481
stegastes_partitus ENSSPAG00000006825
takifugu_rubripes ENSTRUG00000019773
hippocampus_comes ENSHCOG00000009673
periophthalmus_magnuspinnatus ENSPMGG00000015058
esox_lucius ENSELUG00000019104
pygocentrus_nattereri ENSPNAG00000020136
danio_rerio ENSDARG00000100261
scleropages_formosus ENSSFOG00015008106
paramormyrops_kingsleyae ENSPKIG00000023342
lepisosteus_oculatus ENSLOCG00000015849
gadus_morhua ENSGMOG00000018453
