takifugu_rubripes ENSTRUG00000022571
mola_mola ENSMMOG00000019843
cynoglossus_semilaevis ENSCSEG00000008292
periophthalmus_magnuspinnatus ENSPMGG00000023501
hippocampus_comes ENSHCOG00000013470
seriola_dumerili ENSSDUG00000008371
seriola_lalandi_dorsalis ENSSLDG00000009072
scophthalmus_maximus ENSSMAG00000012564
mastacembelus_armatus ENSMAMG00000011381
monopterus_albus ENSMALG00000017000
anabas_testudineus ENSATEG00000016647
gasterosteus_aculeatus ENSGACG00000005866
amphiprion_ocellaris ENSAOCG00000018120
amphiprion_percula ENSAPEG00000015169
acanthochromis_polyacanthus ENSAPOG00000001696
stegastes_partitus ENSSPAG00000014455
maylandia_zebra ENSMZEG00005006323
astatotilapia_calliptera ENSACLG00000020040
haplochromis_burtoni ENSHBUG00000019280
oreochromis_niloticus ENSONIG00000002173
neolamprologus_brichardi ENSNBRG00000010220
fundulus_heteroclitus ENSFHEG00000023425
cyprinodon_variegatus ENSCVAG00000006632
poecilia_formosa ENSPFOG00000005865
poecilia_latipinna ENSPLAG00000022206
poecilia_mexicana ENSPMEG00000021700
poecilia_reticulata ENSPREG00000004553
gambusia_affinis ENSGAFG00000015799
xiphophorus_maculatus ENSXMAG00000002797
kryptolebias_marmoratus ENSKMAG00000002936
oryzias_latipes ENSORLG00000026365
oryzias_latipes_asm223469v1 ENSORLG00015011837
oryzias_melastigma ENSOMEG00000014504
gadus_morhua ENSGMOG00000000544
esox_lucius ENSELUG00000021244
astyanax_mexicanus ENSAMXG00000003545
pygocentrus_nattereri ENSPNAG00000004802
ictalurus_punctatus ENSIPUG00000022595
danio_rerio ENSDARG00000077407
scleropages_formosus ENSSFOG00015011563
paramormyrops_kingsleyae ENSPKIG00000000539
lepisosteus_oculatus ENSLOCG00000007138
dromaius_novaehollandiae ENSDNVG00000006204
nothoprocta_perdicaria ENSNPEG00000005165
apteryx_haastii ENSAHAG00000013612
apteryx_owenii ENSAOWG00000018639
apteryx_rowi ENSARWG00000014793
coturnix_japonica ENSCJPG00005014868
gallus_gallus ENSGALG00000013131
meleagris_gallopavo ENSMGAG00000006626
numida_meleagris ENSNMEG00000008467
anser_brachyrhynchus ENSABRG00000022067
anas_platyrhynchos_platyrhynchos ENSAPLG00000006845
taeniopygia_guttata ENSTGUG00000008036
lonchura_striata_domestica ENSLSDG00000017312
serinus_canaria ENSSCAG00000005755
junco_hyemalis ENSJHYG00000012697
zonotrichia_albicollis ENSZALG00000002281
parus_major ENSPMJG00000013594
cyanistes_caeruleus ENSCCEG00000014099
ficedula_albicollis ENSFALG00000004501
manacus_vitellinus ENSMVIG00005004465
lepidothrix_coronata ENSLCOG00000006062
melopsittacus_undulatus ENSMUNG00000002091
calidris_pygmaea ENSCPGG00000001581
calidris_pugnax ENSCPUG00000005244
crocodylus_porosus ENSCPRG00005014412
chelonoidis_abingdonii ENSCABG00000019975
gopherus_agassizii ENSGAGG00000010530
chrysemys_picta_bellii ENSCPBG00000003154
pelodiscus_sinensis ENSPSIG00000012622
pogona_vitticeps ENSPVIG00000009666
anolis_carolinensis ENSACAG00000006830
notechis_scutatus ENSNSUG00000003929
salvator_merianae ENSSMRG00000014201
sphenodon_punctatus ENSSPUG00000014015
phascolarctos_cinereus ENSPCIG00000016953
sarcophilus_harrisii ENSSHAG00000016575
monodelphis_domestica ENSMODG00000025605
monodelphis_domestica ENSMODG00000017781
equus_asinus_asinus ENSEASG00005016587
equus_caballus ENSECAG00000000733
vicugna_pacos ENSVPAG00000001640
pteropus_vampyrus ENSPVAG00000009174
sus_scrofa ENSSSCG00000030002
sus_scrofa ENSSSCG00000000812
tursiops_truncatus ENSTTRG00000013642
bos_mutus ENSBMUG00000014410
bos_taurus ENSBTAG00000011622
bison_bison_bison ENSBBBG00000009423
capra_hircus ENSCHIG00000024046
ovis_aries ENSOARG00000005606
canis_lupus_familiaris ENSCAFG00000029548
canis_lupus_dingo ENSCAFG00020011604
vulpes_vulpes ENSVVUG00000027586
ursus_americanus ENSUAMG00000024448
ursus_maritimus ENSUMAG00000002090
ailuropoda_melanoleuca ENSAMEG00000000828
neovison_vison ENSNVIG00000020593
mustela_putorius_furo ENSMPUG00000001139
panthera_tigris_altaica ENSPTIG00000006491
panthera_pardus ENSPPRG00000008419
felis_catus ENSFCAG00000000626
panthera_pardus ENSPPRG00000002039
sorex_araneus ENSSARG00000011166
erinaceus_europaeus ENSEEUG00000014881
pan_paniscus ENSPPAG00000027277
pan_troglodytes ENSPTRG00000009973
homo_sapiens ENSG00000141428
gorilla_gorilla ENSGGOG00000026334
pongo_abelii ENSPPYG00000009110
nomascus_leucogenys ENSNLEG00000006237
cercocebus_atys ENSCATG00000036159
theropithecus_gelada ENSTGEG00000021530
macaca_fascicularis ENSMFAG00000040105
macaca_nemestrina ENSMNEG00000020309
macaca_mulatta ENSMMUG00000018782
mandrillus_leucophaeus ENSMLEG00000032536
chlorocebus_sabaeus ENSCSAG00000017911
papio_anubis ENSPANG00000013399
piliocolobus_tephrosceles ENSPTEG00000024717
colobus_angolensis_palliatus ENSCANG00000027921
rhinopithecus_roxellana ENSRROG00000027089
saimiri_boliviensis_boliviensis ENSSBOG00000023745
cebus_capucinus ENSCCAG00000000033
callithrix_jacchus ENSCJAG00000021041
aotus_nancymaae ENSANAG00000032399
carlito_syrichta ENSTSYG00000010817
microcebus_murinus ENSMICG00000011596
propithecus_coquereli ENSPCOG00000015663
prolemur_simus ENSPSMG00000003890
otolemur_garnettii ENSOGAG00000016406
tupaia_belangeri ENSTBEG00000016670
castor_canadensis ENSCCNG00000004253
dipodomys_ordii ENSDORG00000023997
microtus_ochrogaster ENSMOCG00000010379
microtus_ochrogaster ENSMOCG00000015595
