paramormyrops_kingsleyae ENSPKIG00000001491
scleropages_formosus ENSSFOG00015018801
labrus_bergylta ENSLBEG00000005095
labrus_bergylta ENSLBEG00000005057
gasterosteus_aculeatus ENSGACG00000016298
mola_mola ENSMMOG00000000724
mola_mola ENSMMOG00000000736
takifugu_rubripes ENSTRUG00000023459
monopterus_albus ENSMALG00000008105
mastacembelus_armatus ENSMAMG00000020391
anabas_testudineus ENSATEG00000019216
anabas_testudineus ENSATEG00000019237
scophthalmus_maximus ENSSMAG00000006142
cynoglossus_semilaevis ENSCSEG00000011305
seriola_dumerili ENSSDUG00000002641
xiphophorus_maculatus ENSXMAG00000017513
xiphophorus_couchianus ENSXCOG00000012334
gambusia_affinis ENSGAFG00000009107
poecilia_mexicana ENSPMEG00000008148
poecilia_formosa ENSPFOG00000015016
poecilia_reticulata ENSPREG00000012227
fundulus_heteroclitus ENSFHEG00000008831
cyprinodon_variegatus ENSCVAG00000012275
kryptolebias_marmoratus ENSKMAG00000018818
kryptolebias_marmoratus ENSKMAG00000018782
oryzias_latipes ENSORLG00000028486
oryzias_latipes ENSORLG00020002386
oryzias_latipes ENSORLG00000011703
oryzias_latipes ENSORLG00020002378
oryzias_latipes_asm223469v1 ENSORLG00015001022
oryzias_latipes_asm223469v1 ENSORLG00015001025
oryzias_melastigma ENSOMEG00000011635
maylandia_zebra ENSMZEG00005009834
astatotilapia_calliptera ENSACLG00000012216
pundamilia_nyererei ENSPNYG00000018235
haplochromis_burtoni ENSHBUG00000020010
neolamprologus_brichardi ENSNBRG00000002004
oreochromis_niloticus ENSONIG00000017178
amphilophus_citrinellus ENSACIG00000000252
amphilophus_citrinellus ENSACIG00000000281
neolamprologus_brichardi ENSNBRG00000002030
amphiprion_percula ENSAPEG00000002949
amphiprion_percula ENSAPEG00000002904
amphiprion_ocellaris ENSAOCG00000017556
stegastes_partitus ENSSPAG00000017650
gadus_morhua ENSGMOG00000005712
esox_lucius ENSELUG00000020847
esox_lucius ENSELUG00000019608
pygocentrus_nattereri ENSPNAG00000010797
astyanax_mexicanus ENSAMXG00000029706
pygocentrus_nattereri ENSPNAG00000010848
astyanax_mexicanus ENSAMXG00000040040
ictalurus_punctatus ENSIPUG00000019161
ictalurus_punctatus ENSIPUG00000013901
lepisosteus_oculatus ENSLOCG00000004012
lepisosteus_oculatus ENSLOCG00000004033
