takifugu_rubripes ENSTRUG00000021905
labrus_bergylta ENSLBEG00000022748
haplochromis_burtoni ENSHBUG00000021577
fundulus_heteroclitus ENSFHEG00000006305
monopterus_albus ENSMALG00000002142
anabas_testudineus ENSATEG00000009939
cynoglossus_semilaevis ENSCSEG00000007328
periophthalmus_magnuspinnatus ENSPMGG00000016962
gadus_morhua ENSGMOG00000005303
gadus_morhua ENSGMOG00000005848
scleropages_formosus ENSSFOG00015010535
danio_rerio ENSDARG00000095463
poecilia_mexicana ENSPMEG00000004539
kryptolebias_marmoratus ENSKMAG00000021865
lepisosteus_oculatus ENSLOCG00000011970
