takifugu_rubripes ENSTRUG00000012005
tetraodon_nigroviridis ENSTNIG00000003235
mola_mola ENSMMOG00000008653
cynoglossus_semilaevis ENSCSEG00000013422
amphiprion_percula ENSAPEG00000023565
amphiprion_ocellaris ENSAOCG00000016812
acanthochromis_polyacanthus ENSAPOG00000000435
stegastes_partitus ENSSPAG00000011871
haplochromis_burtoni ENSHBUG00000018668
astatotilapia_calliptera ENSACLG00000006728
pundamilia_nyererei ENSPNYG00000002290
maylandia_zebra ENSMZEG00005023895
neolamprologus_brichardi ENSNBRG00000019714
oreochromis_niloticus ENSONIG00000018090
amphilophus_citrinellus ENSACIG00000004124
xiphophorus_couchianus ENSXCOG00000013626
xiphophorus_maculatus ENSXMAG00000017414
gambusia_affinis ENSGAFG00000008505
poecilia_formosa ENSPFOG00000013918
poecilia_mexicana ENSPMEG00000008133
poecilia_latipinna ENSPLAG00000017825
poecilia_reticulata ENSPREG00000013108
cyprinodon_variegatus ENSCVAG00000020322
fundulus_heteroclitus ENSFHEG00000010373
kryptolebias_marmoratus ENSKMAG00000021631
oryzias_latipes ENSORLG00000003546
oryzias_latipes ENSORLG00020010377
oryzias_latipes_asm223469v1 ENSORLG00015008893
oryzias_melastigma ENSOMEG00000017487
labrus_bergylta ENSLBEG00000002115
gasterosteus_aculeatus ENSGACG00000019424
monopterus_albus ENSMALG00000021112
mastacembelus_armatus ENSMAMG00000002228
anabas_testudineus ENSATEG00000003401
seriola_dumerili ENSSDUG00000000329
seriola_lalandi_dorsalis ENSSLDG00000016724
scophthalmus_maximus ENSSMAG00000014772
periophthalmus_magnuspinnatus ENSPMGG00000009548
hippocampus_comes ENSHCOG00000017277
gadus_morhua ENSGMOG00000011958
esox_lucius ENSELUG00000006618
pygocentrus_nattereri ENSPNAG00000027370
astyanax_mexicanus ENSAMXG00000009478
ictalurus_punctatus ENSIPUG00000022587
danio_rerio ENSDARG00000098433
scleropages_formosus ENSSFOG00015005978
paramormyrops_kingsleyae ENSPKIG00000004653
lepisosteus_oculatus ENSLOCG00000013797
petromyzon_marinus ENSPMAG00000009561
eptatretus_burgeri ENSEBUG00000002540
latimeria_chalumnae ENSLACG00000017158
xenopus_tropicalis ENSXETG00000020057
pogona_vitticeps ENSPVIG00000001000
anolis_carolinensis ENSACAG00000009472
notechis_scutatus ENSNSUG00000001939
salvator_merianae ENSSMRG00000005854
sphenodon_punctatus ENSSPUG00000005273
serinus_canaria ENSSCAG00000014216
junco_hyemalis ENSJHYG00000013194
ficedula_albicollis ENSFALG00000002282
lonchura_striata_domestica ENSLSDG00000015424
taeniopygia_guttata ENSTGUG00000004999
parus_major ENSPMJG00000018071
cyanistes_caeruleus ENSCCEG00000016878
zonotrichia_albicollis ENSZALG00000017539
manacus_vitellinus ENSMVIG00005011403
lepidothrix_coronata ENSLCOG00000000900
melopsittacus_undulatus ENSMUNG00000000412
calidris_pygmaea ENSCPGG00000000391
calidris_pugnax ENSCPUG00000001886
anas_platyrhynchos_platyrhynchos ENSAPLG00000005821
anser_brachyrhynchus ENSABRG00000012088
meleagris_gallopavo ENSMGAG00000008111
coturnix_japonica ENSCJPG00005021395
gallus_gallus ENSGALG00000003260
numida_meleagris ENSNMEG00000006542
apteryx_rowi ENSARWG00000007763
apteryx_owenii ENSAOWG00000003204
apteryx_haastii ENSAHAG00000011606
dromaius_novaehollandiae ENSDNVG00000011725
nothoprocta_perdicaria ENSNPEG00000005677
crocodylus_porosus ENSCPRG00005002001
gopherus_agassizii ENSGAGG00000004820
chelonoidis_abingdonii ENSCABG00000005098
chrysemys_picta_bellii ENSCPBG00000004652
pelodiscus_sinensis ENSPSIG00000012435
phascolarctos_cinereus ENSPCIG00000029968
sarcophilus_harrisii ENSSHAG00000018792
monodelphis_domestica ENSMODG00000019206
ornithorhynchus_anatinus ENSOANG00000004279
mus_spicilegus ENSMSIG00000008510
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017672
mus_musculus ENSMUSG00000035575
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016828
