takifugu_rubripes ENSTRUG00000002191
tetraodon_nigroviridis ENSTNIG00000007188
mola_mola ENSMMOG00000011801
mastacembelus_armatus ENSMAMG00000006171
monopterus_albus ENSMALG00000018245
betta_splendens ENSBSLG00000000111
gasterosteus_aculeatus ENSGACG00000019672
seriola_dumerili ENSSDUG00000006576
seriola_lalandi ENSSLDG00000005836
scophthalmus_maximus ENSSMAG00000019168
lates_calcarifer ENSLCAG00010017209
anabas_testudineus ENSATEG00000015967
cottoperca_gobio ENSCGOG00000013541
labrus_bergylta ENSLBEG00000020997
larimichthys_crocea ENSLCRG00005011700
amphiprion_ocellaris ENSAOCG00000016612
amphiprion_percula ENSAPEG00000021644
acanthochromis_polyacanthus ENSAPOG00000023746
stegastes_partitus ENSSPAG00000018939
parambassis_ranga ENSPRNG00000021394
fundulus_heteroclitus ENSFHEG00000009925
cyprinodon_variegatus ENSCVAG00000015652
poecilia_formosa ENSPFOG00000000070
poecilia_mexicana ENSPMEG00000000691
poecilia_latipinna ENSPLAG00000012396
poecilia_reticulata ENSPREG00000019810
xiphophorus_maculatus ENSXMAG00000008523
xiphophorus_couchianus ENSXCOG00000004932
gambusia_affinis ENSGAFG00000015248
kryptolebias_marmoratus ENSKMAG00000004659
oryzias_latipes ENSORLG00015011168
oryzias_latipes ENSORLG00000005132
oryzias_latipes ENSORLG00020013390
oryzias_melastigma ENSOMEG00000000948
astatotilapia_calliptera ENSACLG00000022617
maylandia_zebra ENSMZEG00005002434
haplochromis_burtoni ENSHBUG00000019087
pundamilia_nyererei ENSPNYG00000021792
neolamprologus_brichardi ENSNBRG00000007509
oreochromis_niloticus ENSONIG00000013453
amphilophus_citrinellus ENSACIG00000023902
gouania_willdenowi ENSGWIG00000026709
cynoglossus_semilaevis ENSCSEG00000009439
periophthalmus_magnuspinnatus ENSPMGG00000019836
hippocampus_comes ENSHCOG00000011062
gadus_morhua ENSGMOG00000005247
hucho_hucho ENSHHUG00000009813
hucho_hucho ENSHHUG00000032610
esox_lucius ENSELUG00000015599
paramormyrops_kingsleyae ENSPKIG00000023846
clupea_harengus ENSCHAG00000016598
denticeps_clupeoides ENSDCDG00000030694
astyanax_mexicanus ENSAMXG00005019706
astyanax_mexicanus ENSAMXG00000007300
pygocentrus_nattereri ENSPNAG00000016716
ictalurus_punctatus ENSIPUG00000019216
electrophorus_electricus ENSEEEG00000018602
danio_rerio ENSDARG00000110709
paramormyrops_kingsleyae ENSPKIG00000000118
scleropages_formosus ENSSFOG00015001172
lepisosteus_oculatus ENSLOCG00000011340
erpetoichthys_calabaricus ENSECRG00000011106
gallus_gallus ENSGALG00000027428
meleagris_gallopavo ENSMGAG00000016461
coturnix_japonica ENSCJPG00005007576
numida_meleagris ENSNMEG00000010252
anser_brachyrhynchus ENSABRG00000018017
anas_platyrhynchos ENSAPLG00000013190
calidris_pugnax ENSCPUG00000018542
calidris_pygmaea ENSCPGG00000012992
melopsittacus_undulatus ENSMUNG00000013525
lepidothrix_coronata ENSLCOG00000011396
manacus_vitellinus ENSMVIG00005009853
lonchura_striata ENSLSDG00000012762
taeniopygia_guttata ENSTGUG00000004621
serinus_canaria ENSSCAG00000001780
zonotrichia_albicollis ENSZALG00000010914
cyanistes_caeruleus ENSCCEG00000012503
parus_major ENSPMJG00000017642
ficedula_albicollis ENSFALG00000006448
apteryx_owenii ENSAOWG00000000500
apteryx_haastii ENSAHAG00000003269
apteryx_rowi ENSARWG00000008063
dromaius_novaehollandiae ENSDNVG00000004893
nothoprocta_perdicaria ENSNPEG00000006720
crocodylus_porosus ENSCPRG00005001339
gopherus_agassizii ENSGAGG00000006724
chelonoidis_abingdonii ENSCABG00000020450
chrysemys_picta ENSCPBG00000025350
pelodiscus_sinensis ENSPSIG00000011600
anolis_carolinensis ENSACAG00000017794
pogona_vitticeps ENSPVIG00000021317
salvator_merianae ENSSMRG00000006897
notechis_scutatus ENSNSUG00000020111
sphenodon_punctatus ENSSPUG00000010263
propithecus_coquereli ENSPCOG00000015647
meriones_unguiculatus ENSMUGG00000009428
sorex_araneus ENSSARG00000010438
erinaceus_europaeus ENSEEUG00000001916
loxodonta_africana ENSLAFG00000008950
procavia_capensis ENSPCAG00000015716
echinops_telfairi ENSETEG00000015862
myotis_lucifugus ENSMLUG00000016581
ursus_americanus ENSUAMG00000022830
ursus_maritimus ENSUMAG00000017564
ailuropoda_melanoleuca ENSAMEG00000001866
neovison_vison ENSNVIG00000019180
mustela_putorius ENSMPUG00000004119
canis_lupus ENSCAFG00020012310
canis_lupus ENSCAFG00000001532
vulpes_vulpes ENSVVUG00000022834
panthera_tigris ENSPTIG00000014725
panthera_pardus ENSPPRG00000008191
felis_catus ENSFCAG00000006708
pteropus_vampyrus ENSPVAG00000014238
capra_hircus ENSCHIG00000021429
ovis_aries ENSOARG00000013900
bos_indicus ENSBIXG00000021361
bos_indicus ENSBIXG00005022088
bos_taurus ENSBTAG00000006197
bos_mutus ENSBMUG00000023580
bison_bison ENSBBBG00000018604
tursiops_truncatus ENSTTRG00000008034
sus_scrofa ENSSSCG00000035730
vicugna_pacos ENSVPAG00000005809
equus_caballus ENSECAG00000014502
equus_asinus ENSEASG00005019341
cricetulus_griseus ENSCGRG00015010621
cricetulus_griseus ENSCGRG00000008742
cricetulus_griseus ENSCGRG00001015866
mesocricetus_auratus ENSMAUG00000000495
microtus_ochrogaster ENSMOCG00000015320
peromyscus_maniculatus ENSPEMG00000011202
mus_spretus MGP_SPRETEiJ_G0027084
mus_spicilegus ENSMSIG00000022950
mus_musculus ENSMUSG00000028403
mus_caroli MGP_CAROLIEiJ_G0026119
mus_pahari MGP_PahariEiJ_G0028457
