drosophila_melanogaster FBgn0000996
caenorhabditis_elegans_strain_n2 WBGene00000413
anolis_carolinensis ENSACAG00000013401
pogona_vitticeps ENSPVIG00000011871
notechis_scutatus ENSNSUG00000000527
salvator_merianae ENSSMRG00000007029
sphenodon_punctatus ENSSPUG00000007063
apteryx_haastii ENSAHAG00000012060
apteryx_rowi ENSARWG00000010877
apteryx_owenii ENSAOWG00000012340
dromaius_novaehollandiae ENSDNVG00000005715
nothoprocta_perdicaria ENSNPEG00000001871
manacus_vitellinus ENSMVIG00005013303
lepidothrix_coronata ENSLCOG00000012364
taeniopygia_guttata ENSTGUG00000007741
lonchura_striata_domestica ENSLSDG00000005715
serinus_canaria ENSSCAG00000007231
junco_hyemalis ENSJHYG00000005188
ficedula_albicollis ENSFALG00000003381
parus_major ENSPMJG00000013840
melopsittacus_undulatus ENSMUNG00000002056
calidris_pygmaea ENSCPGG00000014052
calidris_pugnax ENSCPUG00000009717
anas_platyrhynchos_platyrhynchos ENSAPLG00000006936
anser_brachyrhynchus ENSABRG00000021584
gallus_gallus ENSGALG00000013784
meleagris_gallopavo ENSMGAG00000007702
coturnix_japonica ENSCJPG00005015007
numida_meleagris ENSNMEG00000001443
crocodylus_porosus ENSCPRG00005007690
chelonoidis_abingdonii ENSCABG00000003970
gopherus_agassizii ENSGAGG00000010632
chrysemys_picta_bellii ENSCPBG00000023447
pelodiscus_sinensis ENSPSIG00000003130
phascolarctos_cinereus ENSPCIG00000007043
notamacropus_eugenii ENSMEUG00000010383
sarcophilus_harrisii ENSSHAG00000000481
monodelphis_domestica ENSMODG00000004053
loxodonta_africana ENSLAFG00000004104
procavia_capensis ENSPCAG00000002664
dasypus_novemcinctus ENSDNOG00000037205
heterocephalus_glaber_female ENSHGLG00000012988
heterocephalus_glaber_male ENSHGLG00100003159
fukomys_damarensis ENSFDAG00000015697
cavia_aperea ENSCAPG00000006530
cavia_porcellus ENSCPOG00000023857
chinchilla_lanigera ENSCLAG00000002254
octodon_degus ENSODEG00000004905
ictidomys_tridecemlineatus ENSSTOG00000027593
marmota_marmota_marmota ENSMMMG00000009699
urocitellus_parryii ENSUPAG00010015658
castor_canadensis ENSCCNG00000018850
dipodomys_ordii ENSDORG00000028999
mus_spicilegus ENSMSIG00000015304
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032784
mus_musculus ENSMUSG00000006585
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031666
mus_pahari MGP_PahariEiJ_G0023264
rattus_norvegicus ENSRNOG00000013970
meriones_unguiculatus ENSMUGG00000010241
cricetulus_griseus_chok1gshd ENSCGRG00001016566
cricetulus_griseus_crigri ENSCGRG00000013691
cricetulus_griseus_crigri-picr ENSCGRG00015021129
mesocricetus_auratus ENSMAUG00000022237
microtus_ochrogaster ENSMOCG00000008713
peromyscus_maniculatus_bairdii ENSPEMG00000010002
nannospalax_galili ENSNGAG00000022315
jaculus_jaculus ENSJJAG00000023219
oryctolagus_cuniculus ENSOCUG00000024118
pan_troglodytes ENSPTRG00000008465
pan_paniscus ENSPPAG00000035604
homo_sapiens ENSG00000167513
gorilla_gorilla ENSGGOG00000012628
pongo_abelii ENSPPYG00000007651
