chelonoidis_abingdonii ENSCABG00000008755
chrysemys_picta ENSCPBG00000020276
gopherus_agassizii ENSGAGG00000010543
pelodiscus_sinensis ENSPSIG00000013803
crocodylus_porosus ENSCPRG00005000781
pogona_vitticeps ENSPVIG00000009008
anolis_carolinensis ENSACAG00000001884
notechis_scutatus ENSNSUG00000004214
salvator_merianae ENSSMRG00000021429
vombatus_ursinus ENSVURG00010024441
notamacropus_eugenii ENSMEUG00000005039
notamacropus_eugenii ENSMEUG00000002945
phascolarctos_cinereus ENSPCIG00000000146
monodelphis_domestica ENSMODG00000013825
sarcophilus_harrisii ENSSHAG00000001955
octodon_degus ENSODEG00000009553
chinchilla_lanigera ENSCLAG00000014184
cavia_aperea ENSCAPG00000009620
cavia_porcellus ENSCPOG00000014440
heterocephalus_glaber ENSHGLG00000013562
fukomys_damarensis ENSFDAG00000000853
urocitellus_parryii ENSUPAG00010005609
marmota_marmota ENSMMMG00000022995
ictidomys_tridecemlineatus ENSSTOG00000002302
spermophilus_dauricus ENSSDAG00000013184
cricetulus_griseus ENSCGRG00001019626
cricetulus_griseus ENSCGRG00015019362
cricetulus_griseus ENSCGRG00000013879
mesocricetus_auratus ENSMAUG00000008604
microtus_ochrogaster ENSMOCG00000020780
peromyscus_maniculatus ENSPEMG00000016113
mus_musculus ENSMUSG00000032077
mus_spicilegus ENSMSIG00000011279
mus_spretus MGP_SPRETEiJ_G0033299
mus_caroli MGP_CAROLIEiJ_G0032160
rattus_norvegicus ENSRNOG00000018665
meriones_unguiculatus ENSMUGG00000013474
nannospalax_galili ENSNGAG00000015401
jaculus_jaculus ENSJJAG00000010737
dipodomys_ordii ENSDORG00000012405
oryctolagus_cuniculus ENSOCUG00000004615
ochotona_princeps ENSOPRG00000016230
homo_sapiens ENSG00000137656
gorilla_gorilla ENSGGOG00000000662
pan_troglodytes ENSPTRG00000004311
pan_paniscus ENSPPAG00000040801
pongo_abelii ENSPPYG00000003900
nomascus_leucogenys ENSNLEG00000007329
rhinopithecus_roxellana ENSRROG00000034492
rhinopithecus_bieti ENSRBIG00000001857
piliocolobus_tephrosceles ENSPTEG00000023565
colobus_angolensis ENSCANG00000042795
macaca_mulatta ENSMMUG00000020002
macaca_nemestrina ENSMNEG00000039484
macaca_fascicularis ENSMFAG00000036204
mandrillus_leucophaeus ENSMLEG00000010496
cercocebus_atys ENSCATG00000042919
papio_anubis ENSPANG00000014015
theropithecus_gelada ENSTGEG00000021229
chlorocebus_sabaeus ENSCSAG00000002732
cebus_capucinus ENSCCAG00000024422
saimiri_boliviensis ENSSBOG00000033988
aotus_nancymaae ENSANAG00000035220
callithrix_jacchus ENSCJAG00000012570
carlito_syrichta ENSTSYG00000007285
microcebus_murinus ENSMICG00000002320
prolemur_simus ENSPSMG00000000086
propithecus_coquereli ENSPCOG00000022101
otolemur_garnettii ENSOGAG00000009973
castor_canadensis ENSCCNG00000025688
tupaia_belangeri ENSTBEG00000004265
tursiops_truncatus ENSTTRG00000011564
sus_scrofa ENSSSCG00000015065
bos_indicus ENSBIXG00000010468
bos_indicus ENSBIXG00005023645
bos_taurus ENSBTAG00000016855
bos_mutus ENSBMUG00000008101
bison_bison ENSBBBG00000024621
capra_hircus ENSCHIG00000011480
ovis_aries ENSOARG00000001906
