petromyzon_marinus ENSPMAG00000002446
eptatretus_burgeri ENSEBUG00000008081
pundamilia_nyererei ENSPNYG00000020835
haplochromis_burtoni ENSHBUG00000020928
maylandia_zebra ENSMZEG00005019256
neolamprologus_brichardi ENSNBRG00000013783
gasterosteus_aculeatus ENSGACG00000015198
danio_rerio ENSDARG00000069834
paramormyrops_kingsleyae ENSPKIG00000020668
anolis_carolinensis ENSACAG00000000415
pogona_vitticeps ENSPVIG00000021777
notechis_scutatus ENSNSUG00000007906
sphenodon_punctatus ENSSPUG00000017305
apteryx_haastii ENSAHAG00000003772
apteryx_owenii ENSAOWG00000003655
apteryx_rowi ENSARWG00000018403
dromaius_novaehollandiae ENSDNVG00000016149
nothoprocta_perdicaria ENSNPEG00000006144
lepidothrix_coronata ENSLCOG00000002323
manacus_vitellinus ENSMVIG00005015901
parus_major ENSPMJG00000011546
cyanistes_caeruleus ENSCCEG00000006125
taeniopygia_guttata ENSTGUG00000008554
lonchura_striata_domestica ENSLSDG00000003921
serinus_canaria ENSSCAG00000013086
junco_hyemalis ENSJHYG00000005570
zonotrichia_albicollis ENSZALG00000010164
ficedula_albicollis ENSFALG00000004565
melopsittacus_undulatus ENSMUNG00000002956
calidris_pygmaea ENSCPGG00000016943
calidris_pugnax ENSCPUG00000007080
anser_brachyrhynchus ENSABRG00000010908
anas_platyrhynchos_platyrhynchos ENSAPLG00000010047
meleagris_gallopavo ENSMGAG00000014725
gallus_gallus ENSGALG00000016618
coturnix_japonica ENSCJPG00005018228
numida_meleagris ENSNMEG00000015727
crocodylus_porosus ENSCPRG00005006799
gopherus_agassizii ENSGAGG00000008319
chelonoidis_abingdonii ENSCABG00000008088
chrysemys_picta_bellii ENSCPBG00000010374
pelodiscus_sinensis ENSPSIG00000004665
phascolarctos_cinereus ENSPCIG00000000864
sarcophilus_harrisii ENSSHAG00000011853
notamacropus_eugenii ENSMEUG00000006252
sarcophilus_harrisii ENSSHAG00000000546
monodelphis_domestica ENSMODG00000017500
chinchilla_lanigera ENSCLAG00000000140
cavia_porcellus ENSCPOG00000000514
heterocephalus_glaber_male ENSHGLG00100002557
heterocephalus_glaber_female ENSHGLG00000000567
fukomys_damarensis ENSFDAG00000009898
castor_canadensis ENSCCNG00000002554
tupaia_belangeri ENSTBEG00000007955
loxodonta_africana ENSLAFG00000017239
procavia_capensis ENSPCAG00000011037
urocitellus_parryii ENSUPAG00010020257
ictidomys_tridecemlineatus ENSSTOG00000024808
spermophilus_dauricus ENSSDAG00000020055
marmota_marmota_marmota ENSMMMG00000024647
vicugna_pacos ENSVPAG00000001153
macaca_fascicularis ENSMFAG00000034240
macaca_nemestrina ENSMNEG00000040651
macaca_mulatta ENSMMUG00000018194
theropithecus_gelada ENSTGEG00000013488
papio_anubis ENSPANG00000012311
cercocebus_atys ENSCATG00000041197
mandrillus_leucophaeus ENSMLEG00000030804
chlorocebus_sabaeus ENSCSAG00000015414
rhinopithecus_bieti ENSRBIG00000029557
rhinopithecus_roxellana ENSRROG00000029734
piliocolobus_tephrosceles ENSPTEG00000010784
colobus_angolensis_palliatus ENSCANG00000029154
homo_sapiens ENSG00000006757
gorilla_gorilla ENSGGOG00000005430
pan_troglodytes ENSPTRG00000021641
pan_paniscus ENSPPAG00000041363
pongo_abelii ENSPPYG00000020108
nomascus_leucogenys ENSNLEG00000008610
saimiri_boliviensis_boliviensis ENSSBOG00000018040
callithrix_jacchus ENSCJAG00000045309
cebus_capucinus ENSCCAG00000015919
aotus_nancymaae ENSANAG00000030829
carlito_syrichta ENSTSYG00000007583
propithecus_coquereli ENSPCOG00000019870
prolemur_simus ENSPSMG00000005729
microcebus_murinus ENSMICG00000009614
otolemur_garnettii ENSOGAG00000016901
sus_scrofa ENSSSCG00000012100
sus_scrofa ENSSSCG00000038027
tursiops_truncatus ENSTTRG00000009005
bos_mutus ENSBMUG00000020649
bos_taurus ENSBTAG00000015849
bison_bison_bison ENSBBBG00000017745
ovis_aries ENSOARG00000009603
capra_hircus ENSCHIG00000013510
myotis_lucifugus ENSMLUG00000012572
sorex_araneus ENSSARG00000011022
equus_caballus ENSECAG00000013103
equus_asinus_asinus ENSEASG00005011417
ursus_maritimus ENSUMAG00000019166
ursus_americanus ENSUAMG00000005035
ailuropoda_melanoleuca ENSAMEG00000012515
canis_lupus_dingo ENSCAFG00020002013
canis_lupus_familiaris ENSCAFG00000028605
vulpes_vulpes ENSVVUG00000018924
mustela_putorius_furo ENSMPUG00000001071
neovison_vison ENSNVIG00000014625
panthera_tigris_altaica ENSPTIG00000019909
panthera_pardus ENSPPRG00000006161
felis_catus ENSFCAG00000004082
dasypus_novemcinctus ENSDNOG00000039975
choloepus_hoffmanni ENSCHOG00000006933
rattus_norvegicus ENSRNOG00000026157
cricetulus_griseus_crigri-picr ENSCGRG00015003448
xenopus_tropicalis ENSXETG00000008164
caenorhabditis_elegans_strain_n2 WBGene00008370
