apteryx_haastii ENSAHAG00000016069
apteryx_owenii ENSAOWG00000000182
apteryx_rowi ENSARWG00000009216
dromaius_novaehollandiae ENSDNVG00000009364
nothoprocta_perdicaria ENSNPEG00000016244
calidris_pugnax ENSCPUG00000014785
calidris_pugnax ENSCPUG00000012159
calidris_pugnax ENSCPUG00000012158
calidris_pygmaea ENSCPGG00000010820
melopsittacus_undulatus ENSMUNG00000004208
lonchura_striata_domestica ENSLSDG00000012364
taeniopygia_guttata ENSTGUG00000007073
serinus_canaria ENSSCAG00000004692
junco_hyemalis ENSJHYG00000016870
zonotrichia_albicollis ENSZALG00000009915
ficedula_albicollis ENSFALG00000013467
parus_major ENSPMJG00000017061
cyanistes_caeruleus ENSCCEG00000020249
manacus_vitellinus ENSMVIG00005007903
lepidothrix_coronata ENSLCOG00000008709
meleagris_gallopavo ENSMGAG00000002142
gallus_gallus ENSGALG00000043797
coturnix_japonica ENSCJPG00005018720
numida_meleagris ENSNMEG00000017810
anser_brachyrhynchus ENSABRG00000021384
anas_platyrhynchos_platyrhynchos ENSAPLG00000002977
crocodylus_porosus ENSCPRG00005008431
chelonoidis_abingdonii ENSCABG00000015318
gopherus_agassizii ENSGAGG00000001244
chrysemys_picta_bellii ENSCPBG00000007633
pelodiscus_sinensis ENSPSIG00000015486
anolis_carolinensis ENSACAG00000016760
notechis_scutatus ENSNSUG00000014447
pogona_vitticeps ENSPVIG00000007260
salvator_merianae ENSSMRG00000003726
sphenodon_punctatus ENSSPUG00000004724
phascolarctos_cinereus ENSPCIG00000006494
notamacropus_eugenii ENSMEUG00000009188
sarcophilus_harrisii ENSSHAG00000006752
monodelphis_domestica ENSMODG00000018554
loxodonta_africana ENSLAFG00000005827
procavia_capensis ENSPCAG00000012956
echinops_telfairi ENSETEG00000011830
choloepus_hoffmanni ENSCHOG00000000730
dasypus_novemcinctus ENSDNOG00000043630
capra_hircus ENSCHIG00000026937
ovis_aries ENSOARG00000007589
bos_mutus ENSBMUG00000006278
bos_taurus ENSBTAG00000019949
bison_bison_bison ENSBBBG00000008291
tursiops_truncatus ENSTTRG00000004020
sus_scrofa ENSSSCG00000031098
vicugna_pacos ENSVPAG00000011711
ursus_maritimus ENSUMAG00000015012
ursus_americanus ENSUAMG00000004639
ailuropoda_melanoleuca ENSAMEG00000006272
mustela_putorius_furo ENSMPUG00000009230
neovison_vison ENSNVIG00000023148
canis_lupus_familiaris ENSCAFG00000007501
canis_lupus_dingo ENSCAFG00020008060
vulpes_vulpes ENSVVUG00000026604
panthera_pardus ENSPPRG00000013629
panthera_tigris_altaica ENSPTIG00000012674
felis_catus ENSFCAG00000002229
pteropus_vampyrus ENSPVAG00000007713
myotis_lucifugus ENSMLUG00000026117
equus_asinus_asinus ENSEASG00005003788
equus_caballus ENSECAG00000013920
sorex_araneus ENSSARG00000009558
sorex_araneus ENSSARG00000003148
erinaceus_europaeus ENSEEUG00000007059
chinchilla_lanigera ENSCLAG00000001800
chinchilla_lanigera ENSCLAG00000002322
octodon_degus ENSODEG00000018178
