petromyzon_marinus ENSPMAG00000005180
eptatretus_burgeri ENSEBUG00000016588
seriola_lalandi_dorsalis ENSSLDG00000006276
cynoglossus_semilaevis ENSCSEG00000011742
hippocampus_comes ENSHCOG00000016742
tetraodon_nigroviridis ENSTNIG00000008765
takifugu_rubripes ENSTRUG00000004423
gasterosteus_aculeatus ENSGACG00000002157
neolamprologus_brichardi ENSNBRG00000024002
cyprinodon_variegatus ENSCVAG00000003252
monopterus_albus ENSMALG00000006244
xiphophorus_couchianus ENSXCOG00000005083
xiphophorus_maculatus ENSXMAG00000006295
poecilia_mexicana ENSPMEG00000010136
poecilia_formosa ENSPFOG00000007563
poecilia_latipinna ENSPLAG00000022561
poecilia_reticulata ENSPREG00000010884
gambusia_affinis ENSGAFG00000017134
fundulus_heteroclitus ENSFHEG00000019773
kryptolebias_marmoratus ENSKMAG00000018584
maylandia_zebra ENSMZEG00005011723
astatotilapia_calliptera ENSACLG00000015996
pundamilia_nyererei ENSPNYG00000013453
haplochromis_burtoni ENSHBUG00000019278
oreochromis_niloticus ENSONIG00000008082
amphilophus_citrinellus ENSACIG00000021568
mastacembelus_armatus ENSMAMG00000007613
amphiprion_percula ENSAPEG00000009330
amphiprion_ocellaris ENSAOCG00000010452
acanthochromis_polyacanthus ENSAPOG00000018099
stegastes_partitus ENSSPAG00000023591
oryzias_latipes ENSORLG00020004789
oryzias_latipes ENSORLG00000005994
oryzias_latipes_asm223469v1 ENSORLG00015001587
oryzias_melastigma ENSOMEG00000016772
mola_mola ENSMMOG00000005356
labrus_bergylta ENSLBEG00000003662
periophthalmus_magnuspinnatus ENSPMGG00000009199
anabas_testudineus ENSATEG00000020799
seriola_lalandi_dorsalis ENSSLDG00000007369
seriola_dumerili ENSSDUG00000007189
scophthalmus_maximus ENSSMAG00000020201
gadus_morhua ENSGMOG00000004771
esox_lucius ENSELUG00000008724
pygocentrus_nattereri ENSPNAG00000013404
astyanax_mexicanus ENSAMXG00000037977
ictalurus_punctatus ENSIPUG00000019641
danio_rerio ENSDARG00000032296
paramormyrops_kingsleyae ENSPKIG00000015452
