petromyzon_marinus ENSPMAG00000010120
eptatretus_burgeri ENSEBUG00000006742
eptatretus_burgeri ENSEBUG00000009156
prolemur_simus ENSPSMG00000021262
microcebus_murinus ENSMICG00000043304
propithecus_coquereli ENSPCOG00000003738
otolemur_garnettii ENSOGAG00000032355
pan_troglodytes ENSPTRG00000043511
pan_paniscus ENSPPAG00000011295
homo_sapiens ENSG00000168672
gorilla_gorilla ENSGGOG00000042455
pongo_abelii ENSPPYG00000018876
nomascus_leucogenys ENSNLEG00000029787
rhinopithecus_bieti ENSRBIG00000027614
rhinopithecus_roxellana ENSRROG00000028277
colobus_angolensis ENSCANG00000007248
macaca_nemestrina ENSMNEG00000019279
macaca_mulatta ENSMMUG00000047109
macaca_fascicularis ENSMFAG00000033576
theropithecus_gelada ENSTGEG00000010675
papio_anubis ENSPANG00000010401
cercocebus_atys ENSCATG00000018947
mandrillus_leucophaeus ENSMLEG00000027434
chlorocebus_sabaeus ENSCSAG00000018618
cebus_capucinus ENSCCAG00000020357
callithrix_jacchus ENSCJAG00000012629
saimiri_boliviensis ENSSBOG00000011855
aotus_nancymaae ENSANAG00000019242
jaculus_jaculus ENSJJAG00000010787
dipodomys_ordii ENSDORG00000016473
urocitellus_parryii ENSUPAG00010008630
ictidomys_tridecemlineatus ENSSTOG00000025274
marmota_marmota ENSMMMG00000002132
spermophilus_dauricus ENSSDAG00000018025
castor_canadensis ENSCCNG00000018620
mus_spicilegus ENSMSIG00000014714
mus_musculus ENSMUSG00000072568
mus_caroli MGP_CAROLIEiJ_G0019831
mus_pahari MGP_PahariEiJ_G0019840
rattus_norvegicus ENSRNOG00000004744
meriones_unguiculatus ENSMUGG00000004640
peromyscus_maniculatus ENSPEMG00000019492
mesocricetus_auratus ENSMAUG00000007229
microtus_ochrogaster ENSMOCG00000000246
cricetulus_griseus ENSCGRG00015006180
cricetulus_griseus ENSCGRG00000018533
cricetulus_griseus ENSCGRG00001013758
nannospalax_galili ENSNGAG00000019272
heterocephalus_glaber ENSHGLG00100020216
heterocephalus_glaber ENSHGLG00000016236
fukomys_damarensis ENSFDAG00000017112
chinchilla_lanigera ENSCLAG00000017512
cavia_porcellus ENSCPOG00000037883
octodon_degus ENSODEG00000019440
oryctolagus_cuniculus ENSOCUG00000003500
tupaia_belangeri ENSTBEG00000008713
tursiops_truncatus ENSTTRG00000014209
sus_scrofa ENSSSCG00000005967
ovis_aries ENSOARG00000008153
capra_hircus ENSCHIG00000009416
bos_indicus ENSBIXG00005028575
bos_indicus ENSBIXG00000016793
bos_taurus ENSBTAG00000026172
bos_mutus ENSBMUG00000026673
bison_bison ENSBBBG00000020091
equus_asinus ENSEASG00005022361
equus_caballus ENSECAG00000021976
neovison_vison ENSNVIG00000001351
mustela_putorius ENSMPUG00000001326
ursus_americanus ENSUAMG00000015715
panthera_pardus ENSPPRG00000019550
panthera_pardus ENSPPRG00000023723
panthera_tigris ENSPTIG00000005990
felis_catus ENSFCAG00000035569
canis_lupus ENSCAFG00020006594
vulpes_vulpes ENSVVUG00000016910
loxodonta_africana ENSLAFG00000007398
dasypus_novemcinctus ENSDNOG00000005070
vombatus_ursinus ENSVURG00010013568
vombatus_ursinus ENSVURG00010011661
phascolarctos_cinereus ENSPCIG00000013931
sarcophilus_harrisii ENSSHAG00000009105
monodelphis_domestica ENSMODG00000024442
erinaceus_europaeus ENSEEUG00000011852
ornithorhynchus_anatinus ENSOANG00000008110
gopherus_agassizii ENSGAGG00000023838
chelonoidis_abingdonii ENSCABG00000001351
chrysemys_picta ENSCPBG00000020586
pelodiscus_sinensis ENSPSIG00000008347
parus_major ENSPMJG00000011336
cyanistes_caeruleus ENSCCEG00000008611
ficedula_albicollis ENSFALG00000014396
serinus_canaria ENSSCAG00000007590
taeniopygia_guttata ENSTGUG00000012512
zonotrichia_albicollis ENSZALG00000014523
junco_hyemalis ENSJHYG00000009555
lepidothrix_coronata ENSLCOG00000004526
melopsittacus_undulatus ENSMUNG00000016741
calidris_pugnax ENSCPUG00000008841
lonchura_striata ENSLSDG00000000658
calidris_pygmaea ENSCPGG00000005197
meleagris_gallopavo ENSMGAG00000015872
coturnix_japonica ENSCJPG00005006030
numida_meleagris ENSNMEG00000008591
anser_brachyrhynchus ENSABRG00000004276
anas_platyrhynchos ENSAPLG00000002038
apteryx_owenii ENSAOWG00000013095
apteryx_rowi ENSARWG00000006303
apteryx_haastii ENSAHAG00000019515
dromaius_novaehollandiae ENSDNVG00000007839
nothoprocta_perdicaria ENSNPEG00000007251
anolis_carolinensis ENSACAG00000010363
pogona_vitticeps ENSPVIG00000000823
salvator_merianae ENSSMRG00000001019
notechis_scutatus ENSNSUG00000004608
sphenodon_punctatus ENSSPUG00000007231
crocodylus_porosus ENSCPRG00005009758
xenopus_tropicalis ENSXETG00000015955
xenopus_tropicalis ENSXETG00000019336
latimeria_chalumnae ENSLACG00000003266
astyanax_mexicanus ENSAMXG00005015132
astyanax_mexicanus ENSAMXG00000031778
pygocentrus_nattereri ENSPNAG00000011922
ictalurus_punctatus ENSIPUG00000012820
denticeps_clupeoides ENSDCDG00000023893
danio_rerio ENSDARG00000032859
electrophorus_electricus ENSEEEG00000008869
clupea_harengus ENSCHAG00000007738
mola_mola ENSMMOG00000019115
takifugu_rubripes ENSTRUG00000007744
oryzias_latipes ENSORLG00000012339
oryzias_latipes ENSORLG00015013069
oryzias_latipes ENSORLG00020021140
oryzias_melastigma ENSOMEG00000010918
poecilia_formosa ENSPFOG00000020065
poecilia_formosa ENSPFOG00000020066
poecilia_latipinna ENSPLAG00000007011
poecilia_mexicana ENSPMEG00000022336
poecilia_reticulata ENSPREG00000006753
xiphophorus_couchianus ENSXCOG00000020117
xiphophorus_maculatus ENSXMAG00000020332
gambusia_affinis ENSGAFG00000011441
fundulus_heteroclitus ENSFHEG00000013840
cyprinodon_variegatus ENSCVAG00000021168
kryptolebias_marmoratus ENSKMAG00000005326
gouania_willdenowi ENSGWIG00000005458
lates_calcarifer ENSLCAG00010006232
cynoglossus_semilaevis ENSCSEG00000018347
amphiprion_ocellaris ENSAOCG00000000446
amphiprion_percula ENSAPEG00000013116
acanthochromis_polyacanthus ENSAPOG00000019900
stegastes_partitus ENSSPAG00000015483
astatotilapia_calliptera ENSACLG00000017847
haplochromis_burtoni ENSHBUG00000003578
maylandia_zebra ENSMZEG00005005078
pundamilia_nyererei ENSPNYG00000010751
oreochromis_niloticus ENSONIG00000020847
neolamprologus_brichardi ENSNBRG00000011869
amphilophus_citrinellus ENSACIG00000011620
parambassis_ranga ENSPRNG00000023932
cottoperca_gobio ENSCGOG00000023615
labrus_bergylta ENSLBEG00000003871
larimichthys_crocea ENSLCRG00005018326
monopterus_albus ENSMALG00000014745
mastacembelus_armatus ENSMAMG00000012706
anabas_testudineus ENSATEG00000014651
seriola_lalandi ENSSLDG00000011397
seriola_dumerili ENSSDUG00000010026
periophthalmus_magnuspinnatus ENSPMGG00000001900
betta_splendens ENSBSLG00000010697
scophthalmus_maximus ENSSMAG00000009009
hippocampus_comes ENSHCOG00000012980
gadus_morhua ENSGMOG00000004433
hucho_hucho ENSHHUG00000004348
hucho_hucho ENSHHUG00000048558
esox_lucius ENSELUG00000016790
scleropages_formosus ENSSFOG00015003839
paramormyrops_kingsleyae ENSPKIG00000006223
hippocampus_comes ENSHCOG00000019141
periophthalmus_magnuspinnatus ENSPMGG00000021472
mastacembelus_armatus ENSMAMG00000024055
monopterus_albus ENSMALG00000020323
betta_splendens ENSBSLG00000024389
tetraodon_nigroviridis ENSTNIG00000001207
takifugu_rubripes ENSTRUG00000005723
mola_mola ENSMMOG00000008245
scophthalmus_maximus ENSSMAG00000006176
cynoglossus_semilaevis ENSCSEG00000009266
anabas_testudineus ENSATEG00000024344
gasterosteus_aculeatus ENSGACG00000006198
amphiprion_ocellaris ENSAOCG00000001511
amphiprion_percula ENSAPEG00000017075
acanthochromis_polyacanthus ENSAPOG00000011098
stegastes_partitus ENSSPAG00000021878
parambassis_ranga ENSPRNG00000009537
poecilia_latipinna ENSPLAG00000009496
poecilia_formosa ENSPFOG00000020863
poecilia_reticulata ENSPREG00000012681
poecilia_mexicana ENSPMEG00000015600
xiphophorus_maculatus ENSXMAG00000008654
xiphophorus_couchianus ENSXCOG00000016264
gambusia_affinis ENSGAFG00000000155
fundulus_heteroclitus ENSFHEG00000004023
cyprinodon_variegatus ENSCVAG00000020535
oryzias_latipes ENSORLG00015004599
oryzias_latipes ENSORLG00020020322
oryzias_latipes ENSORLG00000005640
oryzias_melastigma ENSOMEG00000015996
seriola_dumerili ENSSDUG00000012742
seriola_lalandi ENSSLDG00000014702
lates_calcarifer ENSLCAG00010017319
cottoperca_gobio ENSCGOG00000002176
larimichthys_crocea ENSLCRG00005020317
labrus_bergylta ENSLBEG00000008011
astatotilapia_calliptera ENSACLG00000019280
maylandia_zebra ENSMZEG00005005824
pundamilia_nyererei ENSPNYG00000011211
haplochromis_burtoni ENSHBUG00000012428
neolamprologus_brichardi ENSNBRG00000010567
oreochromis_niloticus ENSONIG00000020749
amphilophus_citrinellus ENSACIG00000020420
gouania_willdenowi ENSGWIG00000005379
kryptolebias_marmoratus ENSKMAG00000021076
clupea_harengus ENSCHAG00000014642
electrophorus_electricus ENSEEEG00000016312
ictalurus_punctatus ENSIPUG00000002476
astyanax_mexicanus ENSAMXG00000025134
astyanax_mexicanus ENSAMXG00005013394
pygocentrus_nattereri ENSPNAG00000024628
danio_rerio ENSDARG00000040280
esox_lucius ENSELUG00000003267
hucho_hucho ENSHHUG00000000839
denticeps_clupeoides ENSDCDG00000017124
scleropages_formosus ENSSFOG00015007977
paramormyrops_kingsleyae ENSPKIG00000015418
lepisosteus_oculatus ENSLOCG00000018342
erpetoichthys_calabaricus ENSECRG00000016410
callorhinchus_milii ENSCMIG00000015450
