drosophila_melanogaster FBgn0032321
caenorhabditis_elegans_strain_n2 WBGene00007645
petromyzon_marinus ENSPMAG00000009428
eptatretus_burgeri ENSEBUG00000012990
lonchura_striata_domestica ENSLSDG00000012450
taeniopygia_guttata ENSTGUG00000017430
cyanistes_caeruleus ENSCCEG00000018043
manacus_vitellinus ENSMVIG00005011343
phascolarctos_cinereus ENSPCIG00000021130
notamacropus_eugenii ENSMEUG00000001252
sarcophilus_harrisii ENSSHAG00000013847
monodelphis_domestica ENSMODG00000018848
pteropus_vampyrus ENSPVAG00000011668
erinaceus_europaeus ENSEEUG00000000314
pan_troglodytes ENSPTRG00000001281
pan_paniscus ENSPPAG00000037577
homo_sapiens ENSG00000163159
gorilla_gorilla ENSGGOG00000036209
pongo_abelii ENSPPYG00000000873
piliocolobus_tephrosceles ENSPTEG00000029456
colobus_angolensis_palliatus ENSCANG00000037147
rhinopithecus_bieti ENSRBIG00000027963
rhinopithecus_roxellana ENSRROG00000026948
theropithecus_gelada ENSTGEG00000015357
papio_anubis ENSPANG00000000636
macaca_mulatta ENSMMUG00000007905
macaca_nemestrina ENSMNEG00000045564
macaca_fascicularis ENSMFAG00000037268
mandrillus_leucophaeus ENSMLEG00000035130
cercocebus_atys ENSCATG00000000907
chlorocebus_sabaeus ENSCSAG00000001794
cebus_capucinus ENSCCAG00000035387
callithrix_jacchus ENSCJAG00000007330
saimiri_boliviensis_boliviensis ENSSBOG00000033206
aotus_nancymaae ENSANAG00000032435
carlito_syrichta ENSTSYG00000010186
microcebus_murinus ENSMICG00000006827
prolemur_simus ENSPSMG00000014080
propithecus_coquereli ENSPCOG00000028469
otolemur_garnettii ENSOGAG00000006403
castor_canadensis ENSCCNG00000016614
dipodomys_ordii ENSDORG00000010360
octodon_degus ENSODEG00000010899
octodon_degus ENSODEG00000018543
chinchilla_lanigera ENSCLAG00000000394
cavia_porcellus ENSCPOG00000019331
cavia_aperea ENSCAPG00000015873
heterocephalus_glaber_male ENSHGLG00100015771
heterocephalus_glaber_female ENSHGLG00000009189
fukomys_damarensis ENSFDAG00000017202
ictidomys_tridecemlineatus ENSSTOG00000025406
urocitellus_parryii ENSUPAG00010004077
marmota_marmota_marmota ENSMMMG00000018907
spermophilus_dauricus ENSSDAG00000022883
microtus_ochrogaster ENSMOCG00000013004
peromyscus_maniculatus_bairdii ENSPEMG00000002405
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026270
mus_spicilegus ENSMSIG00000002655
mus_musculus ENSMUSG00000008958
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025326
mus_pahari MGP_PahariEiJ_G0026770
rattus_norvegicus ENSRNOG00000021081
cricetulus_griseus_crigri ENSCGRG00000007386
cricetulus_griseus_crigri ENSCGRG00000000147
cricetulus_griseus_crigri ENSCGRG00000008288
cricetulus_griseus_chok1gshd ENSCGRG00001017696
cricetulus_griseus_crigri-picr ENSCGRG00015017884
mesocricetus_auratus ENSMAUG00000005849
meriones_unguiculatus ENSMUGG00000004989
nannospalax_galili ENSNGAG00000022821
jaculus_jaculus ENSJJAG00000018920
oryctolagus_cuniculus ENSOCUG00000021424
ochotona_princeps ENSOPRG00000014150
tupaia_belangeri ENSTBEG00000016647
bos_mutus ENSBMUG00000024221
bos_taurus ENSBTAG00000018074
bison_bison_bison ENSBBBG00000002658
capra_hircus ENSCHIG00000014800
ovis_aries ENSOARG00000020953
sus_scrofa ENSSSCG00000031869
tursiops_truncatus ENSTTRG00000007015
ursus_maritimus ENSUMAG00000002554
ursus_americanus ENSUAMG00000027305
ailuropoda_melanoleuca ENSAMEG00000000824
ailuropoda_melanoleuca ENSAMEG00000013907
mustela_putorius_furo ENSMPUG00000004027
neovison_vison ENSNVIG00000015557
canis_lupus_familiaris ENSCAFG00000012540
vulpes_vulpes ENSVVUG00000012757
panthera_pardus ENSPPRG00000008110
panthera_tigris_altaica ENSPTIG00000013626
felis_catus ENSFCAG00000005562
equus_caballus ENSECAG00000003698
equus_asinus_asinus ENSEASG00005002197
equus_caballus ENSECAG00000017754
equus_asinus_asinus ENSEASG00005002121
sorex_araneus ENSSARG00000003361
myotis_lucifugus ENSMLUG00000015162
loxodonta_africana ENSLAFG00000013421
procavia_capensis ENSPCAG00000003194
echinops_telfairi ENSETEG00000004257
dasypus_novemcinctus ENSDNOG00000004332
anser_brachyrhynchus ENSABRG00000008724
anas_platyrhynchos_platyrhynchos ENSAPLG00000015112
meleagris_gallopavo ENSMGAG00000001132
coturnix_japonica ENSCJPG00005015267
gallus_gallus ENSGALG00000000793
numida_meleagris ENSNMEG00000007197
crocodylus_porosus ENSCPRG00005007553
gopherus_agassizii ENSGAGG00000005680
pelodiscus_sinensis ENSPSIG00000017615
pogona_vitticeps ENSPVIG00000020600
notechis_scutatus ENSNSUG00000004804
salvator_merianae ENSSMRG00000010100
apteryx_owenii ENSAOWG00000010838
apteryx_rowi ENSARWG00000004730
apteryx_haastii ENSAHAG00000006983
dromaius_novaehollandiae ENSDNVG00000001983
nothoprocta_perdicaria ENSNPEG00000001665
calidris_pygmaea ENSCPGG00000001009
calidris_pugnax ENSCPUG00000011603
chelonoidis_abingdonii ENSCABG00000010488
chrysemys_picta_bellii ENSCPBG00000009021
anolis_carolinensis ENSACAG00000014838
latimeria_chalumnae ENSLACG00000012809
scleropages_formosus ENSSFOG00015003273
paramormyrops_kingsleyae ENSPKIG00000000704
monopterus_albus ENSMALG00000006280
mastacembelus_armatus ENSMAMG00000014737
anabas_testudineus ENSATEG00000012749
scophthalmus_maximus ENSSMAG00000006697
cynoglossus_semilaevis ENSCSEG00000015316
seriola_dumerili ENSSDUG00000012188
seriola_lalandi_dorsalis ENSSLDG00000014311
takifugu_rubripes ENSTRUG00000006093
tetraodon_nigroviridis ENSTNIG00000009163
mola_mola ENSMMOG00000018182
gasterosteus_aculeatus ENSGACG00000003903
labrus_bergylta ENSLBEG00000026731
amphiprion_percula ENSAPEG00000010172
amphiprion_ocellaris ENSAOCG00000017519
acanthochromis_polyacanthus ENSAPOG00000017347
stegastes_partitus ENSSPAG00000018964
xiphophorus_couchianus ENSXCOG00000019891
xiphophorus_maculatus ENSXMAG00000003802
gambusia_affinis ENSGAFG00000010111
poecilia_formosa ENSPFOG00000005541
poecilia_latipinna ENSPLAG00000005121
poecilia_mexicana ENSPMEG00000014578
poecilia_reticulata ENSPREG00000011189
cyprinodon_variegatus ENSCVAG00000006086
kryptolebias_marmoratus ENSKMAG00000008394
oryzias_latipes_asm223469v1 ENSORLG00015011262
oryzias_latipes ENSORLG00000003174
oryzias_latipes ENSORLG00020001696
oryzias_melastigma ENSOMEG00000014002
astatotilapia_calliptera ENSACLG00000014023
maylandia_zebra ENSMZEG00005026730
pundamilia_nyererei ENSPNYG00000012841
haplochromis_burtoni ENSHBUG00000001951
neolamprologus_brichardi ENSNBRG00000014002
oreochromis_niloticus ENSONIG00000002771
amphilophus_citrinellus ENSACIG00000018543
periophthalmus_magnuspinnatus ENSPMGG00000014593
fundulus_heteroclitus ENSFHEG00000008307
hippocampus_comes ENSHCOG00000006974
gadus_morhua ENSGMOG00000002645
esox_lucius ENSELUG00000011760
pygocentrus_nattereri ENSPNAG00000028126
astyanax_mexicanus ENSAMXG00000019484
ictalurus_punctatus ENSIPUG00000024645
danio_rerio ENSDARG00000063718
pygocentrus_nattereri ENSPNAG00000012209
astyanax_mexicanus ENSAMXG00000018817
danio_rerio ENSDARG00000088567
lepisosteus_oculatus ENSLOCG00000007832
ciona_intestinalis ENSCING00000014430
ciona_savignyi ENSCSAVG00000005615
saccharomyces_cerevisiae YDR485C
