anolis_carolinensis ENSACAG00000005254
pogona_vitticeps ENSPVIG00000023781
notechis_scutatus ENSNSUG00000013298
salvator_merianae ENSSMRG00000023240
sphenodon_punctatus ENSSPUG00000010175
gopherus_agassizii ENSGAGG00000014304
chelonoidis_abingdonii ENSCABG00000011912
chrysemys_picta_bellii ENSCPBG00000028181
pelodiscus_sinensis ENSPSIG00000006907
lepidothrix_coronata ENSLCOG00000002012
manacus_vitellinus ENSMVIG00005002327
taeniopygia_guttata ENSTGUG00000008932
serinus_canaria ENSSCAG00000000356
junco_hyemalis ENSJHYG00000004845
lonchura_striata_domestica ENSLSDG00000014727
zonotrichia_albicollis ENSZALG00000004439
parus_major ENSPMJG00000018307
cyanistes_caeruleus ENSCCEG00000014056
ficedula_albicollis ENSFALG00000001319
calidris_pygmaea ENSCPGG00000001608
calidris_pugnax ENSCPUG00000002394
melopsittacus_undulatus ENSMUNG00000010917
anser_brachyrhynchus ENSABRG00000015557
anas_platyrhynchos_platyrhynchos ENSAPLG00000004364
meleagris_gallopavo ENSMGAG00000009114
coturnix_japonica ENSCJPG00005021530
gallus_gallus ENSGALG00000007673
numida_meleagris ENSNMEG00000011242
apteryx_rowi ENSARWG00000007773
apteryx_haastii ENSAHAG00000007194
apteryx_owenii ENSAOWG00000000187
dromaius_novaehollandiae ENSDNVG00000010700
nothoprocta_perdicaria ENSNPEG00000004827
theropithecus_gelada ENSTGEG00000028922
cercocebus_atys ENSCATG00000015912
papio_anubis ENSPANG00000022494
mandrillus_leucophaeus ENSMLEG00000041723
macaca_nemestrina ENSMNEG00000024016
macaca_fascicularis ENSMFAG00000043829
macaca_mulatta ENSMMUG00000017234
chlorocebus_sabaeus ENSCSAG00000005412
piliocolobus_tephrosceles ENSPTEG00000035126
piliocolobus_tephrosceles ENSPTEG00000005636
colobus_angolensis_palliatus ENSCANG00000009742
rhinopithecus_roxellana ENSRROG00000031009
rhinopithecus_bieti ENSRBIG00000033634
homo_sapiens ENSG00000108829
gorilla_gorilla ENSGGOG00000006310
pan_troglodytes ENSPTRG00000009398
pan_paniscus ENSPPAG00000038146
pongo_abelii ENSPPYG00000008284
nomascus_leucogenys ENSNLEG00000027978
callithrix_jacchus ENSCJAG00000045929
callithrix_jacchus ENSCJAG00000032795
cebus_capucinus ENSCCAG00000030588
saimiri_boliviensis_boliviensis ENSSBOG00000014866
aotus_nancymaae ENSANAG00000021578
cebus_capucinus ENSCCAG00000027300
aotus_nancymaae ENSANAG00000038143
nomascus_leucogenys ENSNLEG00000028791
carlito_syrichta ENSTSYG00000029605
prolemur_simus ENSPSMG00000023941
propithecus_coquereli ENSPCOG00000019835
microcebus_murinus ENSMICG00000030215
otolemur_garnettii ENSOGAG00000000949
urocitellus_parryii ENSUPAG00010005570
spermophilus_dauricus ENSSDAG00000019619
ictidomys_tridecemlineatus ENSSTOG00000008913
marmota_marmota_marmota ENSMMMG00000022449
chinchilla_lanigera ENSCLAG00000012618
octodon_degus ENSODEG00000016947
heterocephalus_glaber_male ENSHGLG00100013521
heterocephalus_glaber_female ENSHGLG00000010223
fukomys_damarensis ENSFDAG00000012005
cavia_porcellus ENSCPOG00000036326
cavia_aperea ENSCAPG00000011529
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017833
mus_spicilegus ENSMSIG00000002597
mus_musculus ENSMUSG00000020869
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016987
mus_pahari MGP_PahariEiJ_G0018118
rattus_norvegicus ENSRNOG00000003524
meriones_unguiculatus ENSMUGG00000010713
cricetulus_griseus_crigri-picr ENSCGRG00015024279
cricetulus_griseus_crigri ENSCGRG00000002415
cricetulus_griseus_chok1gshd ENSCGRG00001003469
mesocricetus_auratus ENSMAUG00000020384
microtus_ochrogaster ENSMOCG00000014423
peromyscus_maniculatus_bairdii ENSPEMG00000029228
nannospalax_galili ENSNGAG00000015675
jaculus_jaculus ENSJJAG00000009353
dipodomys_ordii ENSDORG00000030092
oryctolagus_cuniculus ENSOCUG00000004613
ochotona_princeps ENSOPRG00000013264
carlito_syrichta ENSTSYG00000010009
castor_canadensis ENSCCNG00000004742
castor_canadensis ENSCCNG00000004650
tupaia_belangeri ENSTBEG00000016081
pteropus_vampyrus ENSPVAG00000016584
myotis_lucifugus ENSMLUG00000005547
mustela_putorius_furo ENSMPUG00000015455
neovison_vison ENSNVIG00000007451
ursus_americanus ENSUAMG00000011311
ursus_maritimus ENSUMAG00000014791
ailuropoda_melanoleuca ENSAMEG00000011852
canis_lupus_dingo ENSCAFG00020023533
canis_lupus_familiaris ENSCAFG00000017036
vulpes_vulpes ENSVVUG00000004778
panthera_tigris_altaica ENSPTIG00000005798
panthera_pardus ENSPPRG00000010949
felis_catus ENSFCAG00000031770
sorex_araneus ENSSARG00000002019
erinaceus_europaeus ENSEEUG00000010679
equus_caballus ENSECAG00000018072
equus_asinus_asinus ENSEASG00005018614
equus_caballus ENSECAG00000035015
equus_asinus_asinus ENSEASG00005006054
tursiops_truncatus ENSTTRG00000000207
sus_scrofa ENSSSCG00000028019
ovis_aries ENSOARG00000004440
capra_hircus ENSCHIG00000008137
bos_taurus ENSBTAG00000006072
bos_mutus ENSBMUG00000022125
bison_bison_bison ENSBBBG00000000544
vicugna_pacos ENSVPAG00000004301
loxodonta_africana ENSLAFG00000000458
procavia_capensis ENSPCAG00000002571
echinops_telfairi ENSETEG00000009608
choloepus_hoffmanni ENSCHOG00000005121
dasypus_novemcinctus ENSDNOG00000044387
phascolarctos_cinereus ENSPCIG00000030228
notamacropus_eugenii ENSMEUG00000004719
sarcophilus_harrisii ENSSHAG00000003759
monodelphis_domestica ENSMODG00000020901
latimeria_chalumnae ENSLACG00000015077
xenopus_tropicalis ENSXETG00000006835
eptatretus_burgeri ENSEBUG00000014032
petromyzon_marinus ENSPMAG00000006148
ciona_savignyi ENSCSAVG00000008999
ciona_intestinalis ENSCING00000015026
