drosophila_melanogaster FBgn0036987
caenorhabditis_elegans WBGene00013243
ciona_intestinalis ENSCING00000009613
ciona_intestinalis ENSCING00000012935
denticeps_clupeoides ENSDCDG00000002479
clupea_harengus ENSCHAG00000004229
astyanax_mexicanus ENSAMXG00000031415
astyanax_mexicanus ENSAMXG00005005381
pygocentrus_nattereri ENSPNAG00000002339
electrophorus_electricus ENSEEEG00000012391
ictalurus_punctatus ENSIPUG00000023996
danio_rerio ENSDARG00000037652
fundulus_heteroclitus ENSFHEG00000014251
cyprinodon_variegatus ENSCVAG00000014101
xiphophorus_maculatus ENSXMAG00000011052
xiphophorus_couchianus ENSXCOG00000007735
gambusia_affinis ENSGAFG00000008764
poecilia_latipinna ENSPLAG00000003621
poecilia_mexicana ENSPMEG00000014678
poecilia_formosa ENSPFOG00000012742
poecilia_latipinna ENSPLAG00000015118
poecilia_mexicana ENSPMEG00000016232
poecilia_reticulata ENSPREG00000003265
cynoglossus_semilaevis ENSCSEG00000018224
hippocampus_comes ENSHCOG00000002056
hippocampus_comes ENSHCOG00000002046
cynoglossus_semilaevis ENSCSEG00000018432
amphiprion_ocellaris ENSAOCG00000024455
amphiprion_percula ENSAPEG00000023225
acanthochromis_polyacanthus ENSAPOG00000023159
stegastes_partitus ENSSPAG00000005548
parambassis_ranga ENSPRNG00000023193
astatotilapia_calliptera ENSACLG00000014733
maylandia_zebra ENSMZEG00005008732
haplochromis_burtoni ENSHBUG00000020406
pundamilia_nyererei ENSPNYG00000001384
neolamprologus_brichardi ENSNBRG00000007587
oreochromis_niloticus ENSONIG00000018663
amphilophus_citrinellus ENSACIG00000011111
kryptolebias_marmoratus ENSKMAG00000006946
monopterus_albus ENSMALG00000005570
mastacembelus_armatus ENSMAMG00000018816
anabas_testudineus ENSATEG00000002629
betta_splendens ENSBSLG00000005208
periophthalmus_magnuspinnatus ENSPMGG00000007286
cottoperca_gobio ENSCGOG00000010349
gasterosteus_aculeatus ENSGACG00000016371
labrus_bergylta ENSLBEG00000021615
takifugu_rubripes ENSTRUG00000003705
tetraodon_nigroviridis ENSTNIG00000007875
mola_mola ENSMMOG00000017914
larimichthys_crocea ENSLCRG00005007459
larimichthys_crocea ENSLCRG00005001884
seriola_dumerili ENSSDUG00000006284
seriola_lalandi ENSSLDG00000006257
lates_calcarifer ENSLCAG00010002487
scophthalmus_maximus ENSSMAG00000011515
oryzias_latipes ENSORLG00015006609
oryzias_latipes ENSORLG00020011200
oryzias_latipes ENSORLG00000009710
oryzias_melastigma ENSOMEG00000008017
gouania_willdenowi ENSGWIG00000017551
gadus_morhua ENSGMOG00000017325
esox_lucius ENSELUG00000017113
hucho_hucho ENSHHUG00000029803
scleropages_formosus ENSSFOG00015022817
paramormyrops_kingsleyae ENSPKIG00000017941
lepisosteus_oculatus ENSLOCG00000006510
erpetoichthys_calabaricus ENSECRG00000018331
lepidothrix_coronata ENSLCOG00000009638
manacus_vitellinus ENSMVIG00005006156
lonchura_striata ENSLSDG00000011958
taeniopygia_guttata ENSTGUG00000004170
cyanistes_caeruleus ENSCCEG00000008229
parus_major ENSPMJG00000010202
ficedula_albicollis ENSFALG00000004230
junco_hyemalis ENSJHYG00000017591
zonotrichia_albicollis ENSZALG00000001263
melopsittacus_undulatus ENSMUNG00000005768
calidris_pygmaea ENSCPGG00000006119
calidris_pugnax ENSCPUG00000016944
gallus_gallus ENSGALG00000034380
meleagris_gallopavo ENSMGAG00000009153
coturnix_japonica ENSCJPG00005016526
numida_meleagris ENSNMEG00000021130
anser_brachyrhynchus ENSABRG00000022832
anas_platyrhynchos ENSAPLG00000008674
apteryx_owenii ENSAOWG00000011666
apteryx_rowi ENSARWG00000002698
apteryx_haastii ENSAHAG00000010208
dromaius_novaehollandiae ENSDNVG00000000322
nothoprocta_perdicaria ENSNPEG00000009808
crocodylus_porosus ENSCPRG00005003256
gopherus_agassizii ENSGAGG00000024144
chelonoidis_abingdonii ENSCABG00000016903
chrysemys_picta ENSCPBG00000011722
pelodiscus_sinensis ENSPSIG00000017057
sphenodon_punctatus ENSSPUG00000000479
phascolarctos_cinereus ENSPCIG00000030345
vombatus_ursinus ENSVURG00010016963
monodelphis_domestica ENSMODG00000016277
sarcophilus_harrisii ENSSHAG00000013028
ailuropoda_melanoleuca ENSAMEG00000006695
ursus_americanus ENSUAMG00000023552
mustela_putorius ENSMPUG00000016589
neovison_vison ENSNVIG00000005787
panthera_pardus ENSPPRG00000000233
felis_catus ENSFCAG00000008338
pteropus_vampyrus ENSPVAG00000016105
capra_hircus ENSCHIG00000023779
ovis_aries ENSOARG00000002480
bos_indicus ENSBIXG00000008043
bos_indicus ENSBIXG00005016776
bos_taurus ENSBTAG00000021248
bos_mutus ENSBMUG00000013893
bison_bison ENSBBBG00000009885
sus_scrofa ENSSSCG00000036192
tursiops_truncatus ENSTTRG00000005003
equus_caballus ENSECAG00000011713
equus_asinus ENSEASG00005000468
mus_musculus ENSMUSG00000039244
mus_spretus MGP_SPRETEiJ_G0028981
mus_caroli MGP_CAROLIEiJ_G0027977
mus_spicilegus ENSMSIG00000029463
mus_pahari MGP_PahariEiJ_G0024549
rattus_norvegicus ENSRNOG00000024567
meriones_unguiculatus ENSMUGG00000013291
peromyscus_maniculatus ENSPEMG00000021833
microtus_ochrogaster ENSMOCG00000007513
cricetulus_griseus ENSCGRG00015014238
cricetulus_griseus ENSCGRG00000004965
cricetulus_griseus ENSCGRG00001024717
mesocricetus_auratus ENSMAUG00000018145
nannospalax_galili ENSNGAG00000011823
castor_canadensis ENSCCNG00000024953
oryctolagus_cuniculus ENSOCUG00000002442
ochotona_princeps ENSOPRG00000008868
pan_troglodytes ENSPTRG00000018917
pan_paniscus ENSPPAG00000027476
homo_sapiens ENSG00000146576
gorilla_gorilla ENSGGOG00000026416
pongo_abelii ENSPPYG00000017353
nomascus_leucogenys ENSNLEG00000015599
papio_anubis ENSPANG00000022201
theropithecus_gelada ENSTGEG00000015219
mandrillus_leucophaeus ENSMLEG00000030493
macaca_fascicularis ENSMFAG00000037040
macaca_nemestrina ENSMNEG00000024848
macaca_mulatta ENSMMUG00000015546
cercocebus_atys ENSCATG00000030108
chlorocebus_sabaeus ENSCSAG00000017692
piliocolobus_tephrosceles ENSPTEG00000022108
colobus_angolensis ENSCANG00000027848
rhinopithecus_roxellana ENSRROG00000039312
rhinopithecus_bieti ENSRBIG00000037129
saimiri_boliviensis ENSSBOG00000034408
cebus_capucinus ENSCCAG00000015301
callithrix_jacchus ENSCJAG00000015531
aotus_nancymaae ENSANAG00000025698
prolemur_simus ENSPSMG00000002471
propithecus_coquereli ENSPCOG00000007596
microcebus_murinus ENSMICG00000014369
otolemur_garnettii ENSOGAG00000000438
carlito_syrichta ENSTSYG00000007701
chinchilla_lanigera ENSCLAG00000005799
octodon_degus ENSODEG00000010510
cavia_aperea ENSCAPG00000006520
cavia_porcellus ENSCPOG00000002390
heterocephalus_glaber ENSHGLG00100011085
heterocephalus_glaber ENSHGLG00000012729
fukomys_damarensis ENSFDAG00000007601
spermophilus_dauricus ENSSDAG00000018137
urocitellus_parryii ENSUPAG00010011121
ictidomys_tridecemlineatus ENSSTOG00000011614
marmota_marmota ENSMMMG00000007856
tupaia_belangeri ENSTBEG00000006679
canis_lupus ENSCAFG00000015760
canis_lupus ENSCAFG00020017128
vulpes_vulpes ENSVVUG00000015652
ursus_maritimus ENSUMAG00000008492
panthera_tigris ENSPTIG00000017840
dipodomys_ordii ENSDORG00000015054
jaculus_jaculus ENSJJAG00000021512
dasypus_novemcinctus ENSDNOG00000043984
choloepus_hoffmanni ENSCHOG00000001546
loxodonta_africana ENSLAFG00000010793
procavia_capensis ENSPCAG00000012579
