takifugu_rubripes ENSTRUG00000024003
tetraodon_nigroviridis ENSTNIG00000010773
mola_mola ENSMMOG00000007980
hippocampus_comes ENSHCOG00000001059
periophthalmus_magnuspinnatus ENSPMGG00000011716
labrus_bergylta ENSLBEG00000008793
gasterosteus_aculeatus ENSGACG00000020319
monopterus_albus ENSMALG00000001146
mastacembelus_armatus ENSMAMG00000009344
anabas_testudineus ENSATEG00000008885
seriola_lalandi_dorsalis ENSSLDG00000017849
seriola_dumerili ENSSDUG00000015609
scophthalmus_maximus ENSSMAG00000019090
amphiprion_percula ENSAPEG00000008594
amphiprion_ocellaris ENSAOCG00000004978
acanthochromis_polyacanthus ENSAPOG00000002813
stegastes_partitus ENSSPAG00000021660
maylandia_zebra ENSMZEG00005013717
astatotilapia_calliptera ENSACLG00000008376
pundamilia_nyererei ENSPNYG00000019321
haplochromis_burtoni ENSHBUG00000000776
neolamprologus_brichardi ENSNBRG00000013172
oreochromis_niloticus ENSONIG00000001860
amphilophus_citrinellus ENSACIG00000014201
fundulus_heteroclitus ENSFHEG00000012496
cyprinodon_variegatus ENSCVAG00000008960
xiphophorus_maculatus ENSXMAG00000000396
xiphophorus_couchianus ENSXCOG00000005958
gambusia_affinis ENSGAFG00000013059
poecilia_formosa ENSPFOG00000019173
poecilia_mexicana ENSPMEG00000012523
poecilia_latipinna ENSPLAG00000001093
poecilia_reticulata ENSPREG00000001647
kryptolebias_marmoratus ENSKMAG00000010709
oryzias_latipes_asm223469v1 ENSORLG00015003439
oryzias_latipes ENSORLG00000010179
oryzias_latipes ENSORLG00020020817
oryzias_melastigma ENSOMEG00000007083
cynoglossus_semilaevis ENSCSEG00000011165
cynoglossus_semilaevis ENSCSEG00000020384
gadus_morhua ENSGMOG00000009641
esox_lucius ENSELUG00000013705
astyanax_mexicanus ENSAMXG00000010155
pygocentrus_nattereri ENSPNAG00000026891
ictalurus_punctatus ENSIPUG00000019452
danio_rerio ENSDARG00000014329
scleropages_formosus ENSSFOG00015007074
paramormyrops_kingsleyae ENSPKIG00000023943
lepisosteus_oculatus ENSLOCG00000009683
eptatretus_burgeri ENSEBUG00000012753
