apteryx_haastii ENSAHAG00000002656
apteryx_owenii ENSAOWG00000014637
apteryx_rowi ENSARWG00000014623
dromaius_novaehollandiae ENSDNVG00000009253
nothoprocta_perdicaria ENSNPEG00000000006
anser_brachyrhynchus ENSABRG00000004624
anas_platyrhynchos_platyrhynchos ENSAPLG00000016223
gallus_gallus ENSGALG00000003021
coturnix_japonica ENSCJPG00005008050
meleagris_gallopavo ENSMGAG00000003610
numida_meleagris ENSNMEG00000011923
taeniopygia_guttata ENSTGUG00000003451
lonchura_striata_domestica ENSLSDG00000015737
serinus_canaria ENSSCAG00000012602
junco_hyemalis ENSJHYG00000015541
zonotrichia_albicollis ENSZALG00000016637
ficedula_albicollis ENSFALG00000010653
parus_major ENSPMJG00000008465
cyanistes_caeruleus ENSCCEG00000023614
cyanistes_caeruleus ENSCCEG00000022856
lepidothrix_coronata ENSLCOG00000015631
manacus_vitellinus ENSMVIG00005014021
melopsittacus_undulatus ENSMUNG00000012575
calidris_pygmaea ENSCPGG00000018734
calidris_pugnax ENSCPUG00000015214
crocodylus_porosus ENSCPRG00005008299
gopherus_agassizii ENSGAGG00000006130
chelonoidis_abingdonii ENSCABG00000002366
chrysemys_picta_bellii ENSCPBG00000024257
pogona_vitticeps ENSPVIG00000006541
notechis_scutatus ENSNSUG00000019638
salvator_merianae ENSSMRG00000001867
sphenodon_punctatus ENSSPUG00000006210
pteropus_vampyrus ENSPVAG00000009186
erinaceus_europaeus ENSEEUG00000005338
capra_hircus ENSCHIG00000017279
ovis_aries ENSOARG00000001046
bos_mutus ENSBMUG00000003842
bos_taurus ENSBTAG00000013657
bison_bison_bison ENSBBBG00000010445
tursiops_truncatus ENSTTRG00000012585
sus_scrofa ENSSSCG00000001751
equus_asinus_asinus ENSEASG00005015631
equus_caballus ENSECAG00000021329
pan_paniscus ENSPPAG00000034440
pan_troglodytes ENSPTRG00000007346
homo_sapiens ENSG00000169684
gorilla_gorilla ENSGGOG00000006540
pongo_abelii ENSPPYG00000006700
nomascus_leucogenys ENSNLEG00000008645
mandrillus_leucophaeus ENSMLEG00000033876
cercocebus_atys ENSCATG00000038985
theropithecus_gelada ENSTGEG00000001513
macaca_mulatta ENSMMUG00000010743
macaca_nemestrina ENSMNEG00000033511
macaca_fascicularis ENSMFAG00000039718
papio_anubis ENSPANG00000015817
chlorocebus_sabaeus ENSCSAG00000014985
piliocolobus_tephrosceles ENSPTEG00000018430
colobus_angolensis_palliatus ENSCANG00000032515
rhinopithecus_bieti ENSRBIG00000030239
rhinopithecus_roxellana ENSRROG00000036737
cebus_capucinus ENSCCAG00000034721
saimiri_boliviensis_boliviensis ENSSBOG00000023144
callithrix_jacchus ENSCJAG00000010409
aotus_nancymaae ENSANAG00000028668
carlito_syrichta ENSTSYG00000013961
propithecus_coquereli ENSPCOG00000026455
prolemur_simus ENSPSMG00000000598
microcebus_murinus ENSMICG00000005783
otolemur_garnettii ENSOGAG00000030567
cricetulus_griseus_crigri ENSCGRG00000011026
cricetulus_griseus_chok1gshd ENSCGRG00001025017
cricetulus_griseus_crigri-picr ENSCGRG00015026163
mesocricetus_auratus ENSMAUG00000016568
peromyscus_maniculatus_bairdii ENSPEMG00000019942
microtus_ochrogaster ENSMOCG00000020227
mus_musculus ENSMUSG00000035594
mus_spicilegus ENSMSIG00000004463
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033379
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032239
mus_pahari MGP_PahariEiJ_G0015106
rattus_norvegicus ENSRNOG00000013610
meriones_unguiculatus ENSMUGG00000015762
nannospalax_galili ENSNGAG00000000528
jaculus_jaculus ENSJJAG00000022838
dipodomys_ordii ENSDORG00000009955
heterocephalus_glaber_female ENSHGLG00000001071
heterocephalus_glaber_male ENSHGLG00100005942
heterocephalus_glaber_female ENSHGLG00000006739
heterocephalus_glaber_male ENSHGLG00100013985
heterocephalus_glaber_female ENSHGLG00000001860
heterocephalus_glaber_male ENSHGLG00100013071
fukomys_damarensis ENSFDAG00000005654
chinchilla_lanigera ENSCLAG00000006664
octodon_degus ENSODEG00000014411
cavia_porcellus ENSCPOG00000012571
cavia_aperea ENSCAPG00000017628
castor_canadensis ENSCCNG00000027972
marmota_marmota_marmota ENSMMMG00000001304
ictidomys_tridecemlineatus ENSSTOG00000007639
spermophilus_dauricus ENSSDAG00000015158
urocitellus_parryii ENSUPAG00010023599
panthera_tigris_altaica ENSPTIG00000019154
panthera_pardus ENSPPRG00000022619
felis_catus ENSFCAG00000001930
ursus_maritimus ENSUMAG00000011676
ursus_americanus ENSUAMG00000017905
ailuropoda_melanoleuca ENSAMEG00000012716
mustela_putorius_furo ENSMPUG00000010876
neovison_vison ENSNVIG00000009811
canis_lupus_familiaris ENSCAFG00000001745
canis_lupus_dingo ENSCAFG00020021054
vulpes_vulpes ENSVVUG00000007856
sorex_araneus ENSSARG00000005519
oryctolagus_cuniculus ENSOCUG00000006114
ochotona_princeps ENSOPRG00000015337
loxodonta_africana ENSLAFG00000012852
procavia_capensis ENSPCAG00000002150
echinops_telfairi ENSETEG00000016902
dasypus_novemcinctus ENSDNOG00000040199
choloepus_hoffmanni ENSCHOG00000013675
phascolarctos_cinereus ENSPCIG00000023165
sarcophilus_harrisii ENSSHAG00000017368
monodelphis_domestica ENSMODG00000011857
ornithorhynchus_anatinus ENSOANG00000013221
xenopus_tropicalis ENSXETG00000023896
latimeria_chalumnae ENSLACG00000002798
labrus_bergylta ENSLBEG00000010256
gasterosteus_aculeatus ENSGACG00000016575
takifugu_rubripes ENSTRUG00000005757
tetraodon_nigroviridis ENSTNIG00000011963
mola_mola ENSMMOG00000000003
cyprinodon_variegatus ENSCVAG00000019054
fundulus_heteroclitus ENSFHEG00000022452
poecilia_formosa ENSPFOG00000019875
poecilia_latipinna ENSPLAG00000016328
poecilia_mexicana ENSPMEG00000001503
poecilia_reticulata ENSPREG00000004961
xiphophorus_maculatus ENSXMAG00000000033
gambusia_affinis ENSGAFG00000011081
kryptolebias_marmoratus ENSKMAG00000017700
oryzias_latipes ENSORLG00020021642
oryzias_latipes ENSORLG00000020077
oryzias_latipes_asm223469v1 ENSORLG00015020178
oryzias_melastigma ENSOMEG00000014931
astatotilapia_calliptera ENSACLG00000015535
maylandia_zebra ENSMZEG00005007472
pundamilia_nyererei ENSPNYG00000012057
haplochromis_burtoni ENSHBUG00000002064
neolamprologus_brichardi ENSNBRG00000010929
oreochromis_niloticus ENSONIG00000002709
amphilophus_citrinellus ENSACIG00000003258
amphiprion_ocellaris ENSAOCG00000019744
amphiprion_percula ENSAPEG00000008710
acanthochromis_polyacanthus ENSAPOG00000008129
stegastes_partitus ENSSPAG00000001349
mastacembelus_armatus ENSMAMG00000002723
monopterus_albus ENSMALG00000012350
anabas_testudineus ENSATEG00000001929
scophthalmus_maximus ENSSMAG00000008330
cynoglossus_semilaevis ENSCSEG00000012556
seriola_dumerili ENSSDUG00000005322
seriola_lalandi_dorsalis ENSSLDG00000001711
periophthalmus_magnuspinnatus ENSPMGG00000011414
hippocampus_comes ENSHCOG00000021143
gadus_morhua ENSGMOG00000014530
esox_lucius ENSELUG00000016697
pygocentrus_nattereri ENSPNAG00000029966
ictalurus_punctatus ENSIPUG00000010860
danio_rerio ENSDARG00000003420
scleropages_formosus ENSSFOG00015003897
