ciona_savignyi ENSCSAVG00000004820
ciona_intestinalis ENSCING00000020545
esox_lucius ENSELUG00000000693
scleropages_formosus ENSSFOG00015011528
eptatretus_burgeri ENSEBUG00000016015
pygocentrus_nattereri ENSPNAG00000019026
astyanax_mexicanus ENSAMXG00000030961
ictalurus_punctatus ENSIPUG00000008467
danio_rerio ENSDARG00000070497
esox_lucius ENSELUG00000017611
tetraodon_nigroviridis ENSTNIG00000019377
tetraodon_nigroviridis ENSTNIG00000017029
takifugu_rubripes ENSTRUG00000008560
gasterosteus_aculeatus ENSGACG00000010043
seriola_dumerili ENSSDUG00000017080
seriola_lalandi_dorsalis ENSSLDG00000015619
scophthalmus_maximus ENSSMAG00000017028
mastacembelus_armatus ENSMAMG00000016363
monopterus_albus ENSMALG00000019124
anabas_testudineus ENSATEG00000008634
xiphophorus_maculatus ENSXMAG00000007368
xiphophorus_couchianus ENSXCOG00000014979
gambusia_affinis ENSGAFG00000012165
poecilia_formosa ENSPFOG00000018348
poecilia_mexicana ENSPMEG00000020413
poecilia_latipinna ENSPLAG00000010377
poecilia_reticulata ENSPREG00000010793
fundulus_heteroclitus ENSFHEG00000022447
cyprinodon_variegatus ENSCVAG00000015896
kryptolebias_marmoratus ENSKMAG00000000780
oryzias_latipes ENSORLG00020010305
oryzias_latipes ENSORLG00000005313
oryzias_latipes_asm223469v1 ENSORLG00015015393
oryzias_melastigma ENSOMEG00000009659
amphiprion_percula ENSAPEG00000005966
amphiprion_ocellaris ENSAOCG00000022325
acanthochromis_polyacanthus ENSAPOG00000004667
stegastes_partitus ENSSPAG00000015300
maylandia_zebra ENSMZEG00005027431
astatotilapia_calliptera ENSACLG00000019426
pundamilia_nyererei ENSPNYG00000002818
haplochromis_burtoni ENSHBUG00000016079
neolamprologus_brichardi ENSNBRG00000015387
oreochromis_niloticus ENSONIG00000000620
amphilophus_citrinellus ENSACIG00000006719
mola_mola ENSMMOG00000008063
labrus_bergylta ENSLBEG00000021160
cynoglossus_semilaevis ENSCSEG00000005038
periophthalmus_magnuspinnatus ENSPMGG00000004168
hippocampus_comes ENSHCOG00000017407
gadus_morhua ENSGMOG00000018749
esox_lucius ENSELUG00000005613
pygocentrus_nattereri ENSPNAG00000026738
astyanax_mexicanus ENSAMXG00000011396
danio_rerio ENSDARG00000061682
scleropages_formosus ENSSFOG00015011481
paramormyrops_kingsleyae ENSPKIG00000025290
scleropages_formosus ENSSFOG00015008406
lepisosteus_oculatus ENSLOCG00000006500
pogona_vitticeps ENSPVIG00000004550
anolis_carolinensis ENSACAG00000001892
salvator_merianae ENSSMRG00000016425
notechis_scutatus ENSNSUG00000020138
sphenodon_punctatus ENSSPUG00000003423
manacus_vitellinus ENSMVIG00005012556
manacus_vitellinus ENSMVIG00005012599
lepidothrix_coronata ENSLCOG00000007992
junco_hyemalis ENSJHYG00000000577
zonotrichia_albicollis ENSZALG00000010445
serinus_canaria ENSSCAG00000003632
lonchura_striata_domestica ENSLSDG00000003728
taeniopygia_guttata ENSTGUG00000005584
ficedula_albicollis ENSFALG00000002247
parus_major ENSPMJG00000015427
cyanistes_caeruleus ENSCCEG00000019719
calidris_pygmaea ENSCPGG00000012902
calidris_pugnax ENSCPUG00000011148
melopsittacus_undulatus ENSMUNG00000008282
anser_brachyrhynchus ENSABRG00000022208
anas_platyrhynchos_platyrhynchos ENSAPLG00000015162
gallus_gallus ENSGALG00000036095
coturnix_japonica ENSCJPG00005012305
meleagris_gallopavo ENSMGAG00000002729
numida_meleagris ENSNMEG00000013999
apteryx_owenii ENSAOWG00000016249
apteryx_haastii ENSAHAG00000013990
apteryx_rowi ENSARWG00000002810
dromaius_novaehollandiae ENSDNVG00000010426
nothoprocta_perdicaria ENSNPEG00000000523
crocodylus_porosus ENSCPRG00005010676
gopherus_agassizii ENSGAGG00000012189
chelonoidis_abingdonii ENSCABG00000021208
chrysemys_picta_bellii ENSCPBG00000005820
pelodiscus_sinensis ENSPSIG00000009802
pan_paniscus ENSPPAG00000035110
pan_troglodytes ENSPTRG00000002520
homo_sapiens ENSG00000122870
gorilla_gorilla ENSGGOG00000005484
pongo_abelii ENSPPYG00000002429
nomascus_leucogenys ENSNLEG00000012284
mandrillus_leucophaeus ENSMLEG00000040006
cercocebus_atys ENSCATG00000016603
theropithecus_gelada ENSTGEG00000001668
macaca_fascicularis ENSMFAG00000036177
macaca_mulatta ENSMMUG00000015750
macaca_nemestrina ENSMNEG00000009601
chlorocebus_sabaeus ENSCSAG00000007305
piliocolobus_tephrosceles ENSPTEG00000000501
colobus_angolensis_palliatus ENSCANG00000037900
rhinopithecus_roxellana ENSRROG00000017888
rhinopithecus_bieti ENSRBIG00000030483
papio_anubis ENSPANG00000022024
callithrix_jacchus ENSCJAG00000010639
saimiri_boliviensis_boliviensis ENSSBOG00000029991
cebus_capucinus ENSCCAG00000028110
aotus_nancymaae ENSANAG00000022803
carlito_syrichta ENSTSYG00000004527
microcebus_murinus ENSMICG00000002045
prolemur_simus ENSPSMG00000023813
propithecus_coquereli ENSPCOG00000028597
otolemur_garnettii ENSOGAG00000000304
tupaia_belangeri ENSTBEG00000012202
castor_canadensis ENSCCNG00000001484
dipodomys_ordii ENSDORG00000011450
peromyscus_maniculatus_bairdii ENSPEMG00000014055
microtus_ochrogaster ENSMOCG00000020143
cricetulus_griseus_chok1gshd ENSCGRG00001019138
cricetulus_griseus_crigri-picr ENSCGRG00015019029
cricetulus_griseus_crigri ENSCGRG00000005736
mesocricetus_auratus ENSMAUG00000018772
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016239
mus_spicilegus ENSMSIG00000028404
mus_musculus ENSMUSG00000014329
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015426
mus_pahari MGP_PahariEiJ_G0030842
rattus_norvegicus ENSRNOG00000000614
meriones_unguiculatus ENSMUGG00000018953
nannospalax_galili ENSNGAG00000023605
jaculus_jaculus ENSJJAG00000015090
spermophilus_dauricus ENSSDAG00000003127
marmota_marmota_marmota ENSMMMG00000002297
urocitellus_parryii ENSUPAG00010000600
ictidomys_tridecemlineatus ENSSTOG00000000168
heterocephalus_glaber_male ENSHGLG00100015631
heterocephalus_glaber_female ENSHGLG00000005632
heterocephalus_glaber_male ENSHGLG00100018687
heterocephalus_glaber_female ENSHGLG00000016951
fukomys_damarensis ENSFDAG00000016201
chinchilla_lanigera ENSCLAG00000012171
octodon_degus ENSODEG00000000545
cavia_porcellus ENSCPOG00000015585
cavia_aperea ENSCAPG00000014361
oryctolagus_cuniculus ENSOCUG00000013696
ochotona_princeps ENSOPRG00000009804
pteropus_vampyrus ENSPVAG00000008004
myotis_lucifugus ENSMLUG00000005170
equus_caballus ENSECAG00000013979
equus_asinus_asinus ENSEASG00005013784
capra_hircus ENSCHIG00000009725
ovis_aries ENSOARG00000004086
bos_mutus ENSBMUG00000022644
bos_taurus ENSBTAG00000010694
bison_bison_bison ENSBBBG00000002400
tursiops_truncatus ENSTTRG00000017309
sus_scrofa ENSSSCG00000010204
vicugna_pacos ENSVPAG00000008214
canis_lupus_dingo ENSCAFG00020026888
canis_lupus_familiaris ENSCAFG00000012331
vulpes_vulpes ENSVVUG00000008341
ailuropoda_melanoleuca ENSAMEG00000013342
ursus_maritimus ENSUMAG00000006522
neovison_vison ENSNVIG00000017820
mustela_putorius_furo ENSMPUG00000010431
panthera_tigris_altaica ENSPTIG00000006974
panthera_pardus ENSPPRG00000023988
felis_catus ENSFCAG00000006211
sorex_araneus ENSSARG00000011303
erinaceus_europaeus ENSEEUG00000001269
loxodonta_africana ENSLAFG00000007749
