drosophila_melanogaster FBgn0031054
caenorhabditis_elegans_strain_n2 WBGene00020480
eptatretus_burgeri ENSEBUG00000011030
petromyzon_marinus ENSPMAG00000005940
petromyzon_marinus ENSPMAG00000001932
eptatretus_burgeri ENSEBUG00000007817
ictalurus_punctatus ENSIPUG00000018110
astyanax_mexicanus ENSAMXG00000037534
danio_rerio ENSDARG00000031216
paramormyrops_kingsleyae ENSPKIG00000002173
scleropages_formosus ENSSFOG00015016123
oryzias_latipes ENSORLG00000030088
oryzias_latipes ENSORLG00020009083
oryzias_latipes_asm223469v1 ENSORLG00015005078
oryzias_melastigma ENSOMEG00000015450
hippocampus_comes ENSHCOG00000005632
cynoglossus_semilaevis ENSCSEG00000002032
anabas_testudineus ENSATEG00000007265
scophthalmus_maximus ENSSMAG00000000258
haplochromis_burtoni ENSHBUG00000023766
astatotilapia_calliptera ENSACLG00000021808
maylandia_zebra ENSMZEG00005011326
pundamilia_nyererei ENSPNYG00000008526
neolamprologus_brichardi ENSNBRG00000006084
oreochromis_niloticus ENSONIG00000018918
amphilophus_citrinellus ENSACIG00000019224
gasterosteus_aculeatus ENSGACG00000001090
monopterus_albus ENSMALG00000018549
mastacembelus_armatus ENSMAMG00000023892
seriola_dumerili ENSSDUG00000008719
seriola_lalandi_dorsalis ENSSLDG00000023124
amphiprion_percula ENSAPEG00000014164
amphiprion_ocellaris ENSAOCG00000007687
acanthochromis_polyacanthus ENSAPOG00000011959
stegastes_partitus ENSSPAG00000012959
labrus_bergylta ENSLBEG00000021616
takifugu_rubripes ENSTRUG00000023838
tetraodon_nigroviridis ENSTNIG00000014655
mola_mola ENSMMOG00000021755
poecilia_formosa ENSPFOG00000018223
poecilia_latipinna ENSPLAG00000016375
poecilia_mexicana ENSPMEG00000002528
poecilia_reticulata ENSPREG00000004852
xiphophorus_maculatus ENSXMAG00000016586
gambusia_affinis ENSGAFG00000021582
cyprinodon_variegatus ENSCVAG00000022837
fundulus_heteroclitus ENSFHEG00000004860
kryptolebias_marmoratus ENSKMAG00000021612
periophthalmus_magnuspinnatus ENSPMGG00000003972
gadus_morhua ENSGMOG00000008120
scleropages_formosus ENSSFOG00015007291
lepisosteus_oculatus ENSLOCG00000007667
latimeria_chalumnae ENSLACG00000019142
cavia_aperea ENSCAPG00000009231
spermophilus_dauricus ENSSDAG00000003383
octodon_degus ENSODEG00000010416
nomascus_leucogenys ENSNLEG00000029398
tupaia_belangeri ENSTBEG00000010136
ursus_maritimus ENSUMAG00000001724
ailuropoda_melanoleuca ENSAMEG00000013736
mustela_putorius_furo ENSMPUG00000014394
canis_lupus_familiaris ENSCAFG00000004427
canis_lupus_dingo ENSCAFG00020005662
vulpes_vulpes ENSVVUG00000022167
panthera_tigris_altaica ENSPTIG00000004042
ovis_aries ENSOARG00000002983
choloepus_hoffmanni ENSCHOG00000006254
saimiri_boliviensis_boliviensis ENSSBOG00000035377
aotus_nancymaae ENSANAG00000033500
