takifugu_rubripes ENSTRUG00000016134
tetraodon_nigroviridis ENSTNIG00000018611
mola_mola ENSMMOG00000020755
labrus_bergylta ENSLBEG00000004845
gasterosteus_aculeatus ENSGACG00000008889
seriola_dumerili ENSSDUG00000022854
seriola_lalandi_dorsalis ENSSLDG00000020796
anabas_testudineus ENSATEG00000001239
cynoglossus_semilaevis ENSCSEG00000016459
scophthalmus_maximus ENSSMAG00000009481
pundamilia_nyererei ENSPNYG00000011627
haplochromis_burtoni ENSHBUG00000001790
maylandia_zebra ENSMZEG00005022796
astatotilapia_calliptera ENSACLG00000002095
maylandia_zebra ENSMZEG00005024904
neolamprologus_brichardi ENSNBRG00000019465
oreochromis_niloticus ENSONIG00000001030
amphilophus_citrinellus ENSACIG00000010056
amphiprion_percula ENSAPEG00000004230
amphiprion_ocellaris ENSAOCG00000000484
acanthochromis_polyacanthus ENSAPOG00000020232
stegastes_partitus ENSSPAG00000013643
monopterus_albus ENSMALG00000007299
mastacembelus_armatus ENSMAMG00000022270
xiphophorus_maculatus ENSXMAG00000002180
xiphophorus_couchianus ENSXCOG00000016471
gambusia_affinis ENSGAFG00000001541
poecilia_formosa ENSPFOG00000010585
poecilia_latipinna ENSPLAG00000021928
poecilia_mexicana ENSPMEG00000011692
poecilia_reticulata ENSPREG00000010813
fundulus_heteroclitus ENSFHEG00000012720
cyprinodon_variegatus ENSCVAG00000016375
kryptolebias_marmoratus ENSKMAG00000020467
oryzias_latipes ENSORLG00000003503
oryzias_latipes ENSORLG00020009051
oryzias_latipes_asm223469v1 ENSORLG00015001890
oryzias_melastigma ENSOMEG00000022750
periophthalmus_magnuspinnatus ENSPMGG00000002219
hippocampus_comes ENSHCOG00000005659
gadus_morhua ENSGMOG00000000115
esox_lucius ENSELUG00000018049
pygocentrus_nattereri ENSPNAG00000000815
astyanax_mexicanus ENSAMXG00000008097
ictalurus_punctatus ENSIPUG00000011935
danio_rerio ENSDARG00000104170
paramormyrops_kingsleyae ENSPKIG00000021312
scleropages_formosus ENSSFOG00015023470
lepisosteus_oculatus ENSLOCG00000012792
latimeria_chalumnae ENSLACG00000014469
pelodiscus_sinensis ENSPSIG00000017110
