apteryx_owenii ENSAOWG00000013879
apteryx_haastii ENSAHAG00000012512
apteryx_rowi ENSARWG00000011016
dromaius_novaehollandiae ENSDNVG00000004717
nothoprocta_perdicaria ENSNPEG00000015670
taeniopygia_guttata ENSTGUG00000012590
lonchura_striata ENSLSDG00000017648
serinus_canaria ENSSCAG00000005186
ficedula_albicollis ENSFALG00000003306
parus_major ENSPMJG00000019367
cyanistes_caeruleus ENSCCEG00000011983
zonotrichia_albicollis ENSZALG00000014691
junco_hyemalis ENSJHYG00000009685
lepidothrix_coronata ENSLCOG00000011775
manacus_vitellinus ENSMVIG00005015425
melopsittacus_undulatus ENSMUNG00000005942
calidris_pygmaea ENSCPGG00000007699
calidris_pugnax ENSCPUG00000019562
anser_brachyrhynchus ENSABRG00000016854
anas_platyrhynchos ENSAPLG00000005674
gallus_gallus ENSGALG00000026214
meleagris_gallopavo ENSMGAG00000013436
coturnix_japonica ENSCJPG00005019484
numida_meleagris ENSNMEG00000006698
crocodylus_porosus ENSCPRG00005016347
gopherus_agassizii ENSGAGG00000014111
chelonoidis_abingdonii ENSCABG00000003582
chrysemys_picta ENSCPBG00000027436
pelodiscus_sinensis ENSPSIG00000009149
anolis_carolinensis ENSACAG00000011066
pogona_vitticeps ENSPVIG00000012070
notechis_scutatus ENSNSUG00000015919
salvator_merianae ENSSMRG00000001857
sphenodon_punctatus ENSSPUG00000009742
oryctolagus_cuniculus ENSOCUG00000020921
ochotona_princeps ENSOPRG00000003708
erinaceus_europaeus ENSEEUG00000010319
homo_sapiens ENSG00000166159
gorilla_gorilla ENSGGOG00000010655
pan_paniscus ENSPPAG00000033430
pan_troglodytes ENSPTRG00000004523
pongo_abelii ENSPPYG00000004144
nomascus_leucogenys ENSNLEG00000002691
colobus_angolensis ENSCANG00000028592
piliocolobus_tephrosceles ENSPTEG00000035423
rhinopithecus_roxellana ENSRROG00000036061
rhinopithecus_bieti ENSRBIG00000039689
macaca_fascicularis ENSMFAG00000045784
macaca_nemestrina ENSMNEG00000036103
macaca_mulatta ENSMMUG00000063445
chlorocebus_sabaeus ENSCSAG00000011402
papio_anubis ENSPANG00000017984
cercocebus_atys ENSCATG00000045239
theropithecus_gelada ENSTGEG00000020125
mandrillus_leucophaeus ENSMLEG00000024977
saimiri_boliviensis ENSSBOG00000033302
cebus_capucinus ENSCCAG00000038104
callithrix_jacchus ENSCJAG00000041358
aotus_nancymaae ENSANAG00000022207
carlito_syrichta ENSTSYG00000026729
