apteryx_owenii ENSAOWG00000003549
apteryx_rowi ENSARWG00000015701
apteryx_haastii ENSAHAG00000004064
nothoprocta_perdicaria ENSNPEG00000012521
meleagris_gallopavo ENSMGAG00000004487
coturnix_japonica ENSCJPG00005011141
numida_meleagris ENSNMEG00000003380
gallus_gallus ENSGALG00000038189
calidris_pugnax ENSCPUG00000001367
junco_hyemalis ENSJHYG00000005161
zonotrichia_albicollis ENSZALG00000007659
lonchura_striata_domestica ENSLSDG00000008273
calidris_pygmaea ENSCPGG00000013055
anser_brachyrhynchus ENSABRG00000014116
crocodylus_porosus ENSCPRG00005000947
gopherus_agassizii ENSGAGG00000009722
chelonoidis_abingdonii ENSCABG00000004192
chrysemys_picta_bellii ENSCPBG00000012410
pelodiscus_sinensis ENSPSIG00000014350
salvator_merianae ENSSMRG00000008014
notechis_scutatus ENSNSUG00000007265
sphenodon_punctatus ENSSPUG00000007222
heterocephalus_glaber_female ENSHGLG00000003989
heterocephalus_glaber_male ENSHGLG00100010864
fukomys_damarensis ENSFDAG00000013555
cavia_aperea ENSCAPG00000016326
cavia_porcellus ENSCPOG00000006927
octodon_degus ENSODEG00000001401
chinchilla_lanigera ENSCLAG00000006202
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032301
mus_spicilegus ENSMSIG00000030606
mus_musculus ENSMUSG00000031820
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031182
mus_pahari MGP_PahariEiJ_G0021647
rattus_norvegicus ENSRNOG00000017071
meriones_unguiculatus ENSMUGG00000003468
peromyscus_maniculatus_bairdii ENSPEMG00000014505
microtus_ochrogaster ENSMOCG00000012788
cricetulus_griseus_chok1gshd ENSCGRG00001015012
cricetulus_griseus_crigri-picr ENSCGRG00015004883
cricetulus_griseus_crigri ENSCGRG00000009221
mesocricetus_auratus ENSMAUG00000006043
nannospalax_galili ENSNGAG00000022383
tursiops_truncatus ENSTTRG00000003134
vicugna_pacos ENSVPAG00000003410
ailuropoda_melanoleuca ENSAMEG00000010423
pteropus_vampyrus ENSPVAG00000007871
sorex_araneus ENSSARG00000001971
echinops_telfairi ENSETEG00000020028
echinops_telfairi ENSETEG00000002147
procavia_capensis ENSPCAG00000009908
homo_sapiens ENSG00000269307
prolemur_simus ENSPSMG00000025016
microcebus_murinus ENSMICG00000034679
propithecus_coquereli ENSPCOG00000019257
otolemur_garnettii ENSOGAG00000008400
piliocolobus_tephrosceles ENSPTEG00000032984
colobus_angolensis_palliatus ENSCANG00000017920
rhinopithecus_bieti ENSRBIG00000043811
rhinopithecus_roxellana ENSRROG00000034274
papio_anubis ENSPANG00000033388
theropithecus_gelada ENSTGEG00000012002
macaca_fascicularis ENSMFAG00000044771
macaca_mulatta ENSMMUG00000013923
macaca_nemestrina ENSMNEG00000033456
cercocebus_atys ENSCATG00000032000
mandrillus_leucophaeus ENSMLEG00000043987
chlorocebus_sabaeus ENSCSAG00000005645
pan_troglodytes ENSPTRG00000010664
pan_paniscus ENSPPAG00000029830
homo_sapiens ENSG00000105393
gorilla_gorilla ENSGGOG00000005781
pongo_abelii ENSPPYG00000009705
nomascus_leucogenys ENSNLEG00000005687
callithrix_jacchus ENSCJAG00000009641
callithrix_jacchus ENSCJAG00000012918
cebus_capucinus ENSCCAG00000037060
saimiri_boliviensis_boliviensis ENSSBOG00000031624
aotus_nancymaae ENSANAG00000028377
carlito_syrichta ENSTSYG00000031298
tupaia_belangeri ENSTBEG00000011418
urocitellus_parryii ENSUPAG00010019537
marmota_marmota_marmota ENSMMMG00000023539
ictidomys_tridecemlineatus ENSSTOG00000008546
spermophilus_dauricus ENSSDAG00000008825
castor_canadensis ENSCCNG00000026078
ursus_maritimus ENSUMAG00000011859
ursus_americanus ENSUAMG00000011545
neovison_vison ENSNVIG00000015847
mustela_putorius_furo ENSMPUG00000015909
canis_lupus_dingo ENSCAFG00020010401
canis_lupus_familiaris ENSCAFG00000015454
vulpes_vulpes ENSVVUG00000016169
panthera_pardus ENSPPRG00000023343
panthera_tigris_altaica ENSPTIG00000010797
felis_catus ENSFCAG00000044320
bos_taurus ENSBTAG00000012587
bos_mutus ENSBMUG00000020561
bison_bison_bison ENSBBBG00000011781
capra_hircus ENSCHIG00000024953
ovis_aries ENSOARG00000017396
sus_scrofa ENSSSCG00000031073
myotis_lucifugus ENSMLUG00000003997
myotis_lucifugus ENSMLUG00000030550
loxodonta_africana ENSLAFG00000026019
equus_asinus_asinus ENSEASG00005002859
equus_caballus ENSECAG00000017099
dasypus_novemcinctus ENSDNOG00000042656
phascolarctos_cinereus ENSPCIG00000018414
notamacropus_eugenii ENSMEUG00000001944
monodelphis_domestica ENSMODG00000015070
xenopus_tropicalis ENSXETG00000025571
latimeria_chalumnae ENSLACG00000009689
labrus_bergylta ENSLBEG00000027062
mola_mola ENSMMOG00000006957
gasterosteus_aculeatus ENSGACG00000007777
seriola_lalandi_dorsalis ENSSLDG00000002717
seriola_dumerili ENSSDUG00000010698
scophthalmus_maximus ENSSMAG00000020939
mastacembelus_armatus ENSMAMG00000007122
monopterus_albus ENSMALG00000020900
anabas_testudineus ENSATEG00000017450
cynoglossus_semilaevis ENSCSEG00000016613
amphiprion_percula ENSAPEG00000007501
amphiprion_ocellaris ENSAOCG00000003003
acanthochromis_polyacanthus ENSAPOG00000012554
stegastes_partitus ENSSPAG00000003879
maylandia_zebra ENSMZEG00005018842
astatotilapia_calliptera ENSACLG00000011992
haplochromis_burtoni ENSHBUG00000004758
neolamprologus_brichardi ENSNBRG00000021583
oreochromis_niloticus ENSONIG00000010108
pundamilia_nyererei ENSPNYG00000013981
amphilophus_citrinellus ENSACIG00000012392
gambusia_affinis ENSGAFG00000007087
xiphophorus_maculatus ENSXMAG00000002383
