petromyzon_marinus ENSPMAG00000008448
eptatretus_burgeri ENSEBUG00000006316
scleropages_formosus ENSSFOG00015013789
paramormyrops_kingsleyae ENSPKIG00000019061
amphiprion_ocellaris ENSAOCG00000019966
acanthochromis_polyacanthus ENSAPOG00000004425
stegastes_partitus ENSSPAG00000017163
oryzias_latipes ENSORLG00020013865
oryzias_latipes ENSORLG00000017899
oryzias_latipes_asm223469v1 ENSORLG00015010221
oryzias_melastigma ENSOMEG00000014568
gasterosteus_aculeatus ENSGACG00000004809
hippocampus_comes ENSHCOG00000021085
scophthalmus_maximus ENSSMAG00000005543
poecilia_formosa ENSPFOG00000007862
poecilia_mexicana ENSPMEG00000007124
poecilia_latipinna ENSPLAG00000011469
xiphophorus_maculatus ENSXMAG00000025110
gambusia_affinis ENSGAFG00000011772
fundulus_heteroclitus ENSFHEG00000011042
cyprinodon_variegatus ENSCVAG00000018197
kryptolebias_marmoratus ENSKMAG00000018120
takifugu_rubripes ENSTRUG00000021037
tetraodon_nigroviridis ENSTNIG00000012387
cynoglossus_semilaevis ENSCSEG00000013100
mastacembelus_armatus ENSMAMG00000000058
monopterus_albus ENSMALG00000010811
anabas_testudineus ENSATEG00000017116
mola_mola ENSMMOG00000014778
labrus_bergylta ENSLBEG00000011485
haplochromis_burtoni ENSHBUG00000000694
pundamilia_nyererei ENSPNYG00000016911
maylandia_zebra ENSMZEG00005001775
astatotilapia_calliptera ENSACLG00000010624
neolamprologus_brichardi ENSNBRG00000023661
oreochromis_niloticus ENSONIG00000012439
amphilophus_citrinellus ENSACIG00000023807
seriola_lalandi_dorsalis ENSSLDG00000014052
seriola_dumerili ENSSDUG00000004918
periophthalmus_magnuspinnatus ENSPMGG00000005669
gadus_morhua ENSGMOG00000000873
esox_lucius ENSELUG00000012406
pygocentrus_nattereri ENSPNAG00000016417
ictalurus_punctatus ENSIPUG00000019344
danio_rerio ENSDARG00000027887
amphiprion_percula ENSAPEG00000003335
labrus_bergylta ENSLBEG00000026601
astyanax_mexicanus ENSAMXG00000033590
lepisosteus_oculatus ENSLOCG00000009956
phascolarctos_cinereus ENSPCIG00000015993
notamacropus_eugenii ENSMEUG00000011117
monodelphis_domestica ENSMODG00000013535
sarcophilus_harrisii ENSSHAG00000015314
dipodomys_ordii ENSDORG00000002651
spermophilus_dauricus ENSSDAG00000019968
ochotona_princeps ENSOPRG00000001266
oryctolagus_cuniculus ENSOCUG00000023816
microcebus_murinus ENSMICG00000014930
propithecus_coquereli ENSPCOG00000013598
prolemur_simus ENSPSMG00000008479
otolemur_garnettii ENSOGAG00000015430
gorilla_gorilla ENSGGOG00000009593
homo_sapiens ENSG00000100711
pan_paniscus ENSPPAG00000039040
pan_troglodytes ENSPTRG00000006762
pongo_abelii ENSPPYG00000006178
nomascus_leucogenys ENSNLEG00000033101
macaca_nemestrina ENSMNEG00000034393
mandrillus_leucophaeus ENSMLEG00000037745
theropithecus_gelada ENSTGEG00000010407
colobus_angolensis_palliatus ENSCANG00000032600
macaca_fascicularis ENSMFAG00000043178
macaca_mulatta ENSMMUG00000018121
chlorocebus_sabaeus ENSCSAG00000009871
cercocebus_atys ENSCATG00000030160
papio_anubis ENSPANG00000016273
rhinopithecus_roxellana ENSRROG00000034527
rhinopithecus_bieti ENSRBIG00000032914
cebus_capucinus ENSCCAG00000027784
callithrix_jacchus ENSCJAG00000017190
saimiri_boliviensis_boliviensis ENSSBOG00000026863
aotus_nancymaae ENSANAG00000027320
carlito_syrichta ENSTSYG00000036118
carlito_syrichta ENSTSYG00000033336
peromyscus_maniculatus_bairdii ENSPEMG00000023106
microtus_ochrogaster ENSMOCG00000013746
cricetulus_griseus_crigri-picr ENSCGRG00015018387
cricetulus_griseus_crigri-picr ENSCGRG00015020231
cricetulus_griseus_crigri ENSCGRG00000003460
cricetulus_griseus_chok1gshd ENSCGRG00001009837
mesocricetus_auratus ENSMAUG00000015462
mus_musculus ENSMUSG00000021286
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018991
mus_spicilegus ENSMSIG00000028648
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018142
mus_pahari MGP_PahariEiJ_G0029899
rattus_norvegicus ENSRNOG00000012185
meriones_unguiculatus ENSMUGG00000007010
nannospalax_galili ENSNGAG00000020752
jaculus_jaculus ENSJJAG00000016650
castor_canadensis ENSCCNG00000011385
ictidomys_tridecemlineatus ENSSTOG00000010336
urocitellus_parryii ENSUPAG00010018360
marmota_marmota_marmota ENSMMMG00000004805
mesocricetus_auratus ENSMAUG00000021878
piliocolobus_tephrosceles ENSPTEG00000028075
tupaia_belangeri ENSTBEG00000013711
ursus_americanus ENSUAMG00000012107
ursus_maritimus ENSUMAG00000024885
ailuropoda_melanoleuca ENSAMEG00000018126
mustela_putorius_furo ENSMPUG00000002309
neovison_vison ENSNVIG00000013427
canis_lupus_dingo ENSCAFG00020008695
canis_lupus_familiaris ENSCAFG00000018292
vulpes_vulpes ENSVVUG00000001046
panthera_pardus ENSPPRG00000024411
panthera_tigris_altaica ENSPTIG00000020854
felis_catus ENSFCAG00000021907
bos_taurus ENSBTAG00000003556
capra_hircus ENSCHIG00000012789
tursiops_truncatus ENSTTRG00000006400
sus_scrofa ENSSSCG00000040945
erinaceus_europaeus ENSEEUG00000004139
pteropus_vampyrus ENSPVAG00000012613
equus_caballus ENSECAG00000016309
equus_asinus_asinus ENSEASG00005004176
heterocephalus_glaber_female ENSHGLG00000011494
heterocephalus_glaber_male ENSHGLG00100015629
fukomys_damarensis ENSFDAG00000009981
chinchilla_lanigera ENSCLAG00000010702
octodon_degus ENSODEG00000002496
cavia_porcellus ENSCPOG00000024426
cavia_aperea ENSCAPG00000000530
procavia_capensis ENSPCAG00000009168
loxodonta_africana ENSLAFG00000012540
echinops_telfairi ENSETEG00000015555
dasypus_novemcinctus ENSDNOG00000017634
ornithorhynchus_anatinus ENSOANG00000022533
pogona_vitticeps ENSPVIG00000007073
anolis_carolinensis ENSACAG00000010763
notechis_scutatus ENSNSUG00000018257
salvator_merianae ENSSMRG00000002143
sphenodon_punctatus ENSSPUG00000004453
apteryx_haastii ENSAHAG00000005742
apteryx_owenii ENSAOWG00000005940
apteryx_rowi ENSARWG00000015100
dromaius_novaehollandiae ENSDNVG00000005182
nothoprocta_perdicaria ENSNPEG00000003788
gallus_gallus ENSGALG00000011534
coturnix_japonica ENSCJPG00005002962
numida_meleagris ENSNMEG00000016267
anas_platyrhynchos_platyrhynchos ENSAPLG00000007132
anser_brachyrhynchus ENSABRG00000011932
lonchura_striata_domestica ENSLSDG00000016847
taeniopygia_guttata ENSTGUG00000012879
serinus_canaria ENSSCAG00000006542
junco_hyemalis ENSJHYG00000012090
zonotrichia_albicollis ENSZALG00000006135
ficedula_albicollis ENSFALG00000002882
parus_major ENSPMJG00000000476
cyanistes_caeruleus ENSCCEG00000014801
lepidothrix_coronata ENSLCOG00000005990
manacus_vitellinus ENSMVIG00005007813
melopsittacus_undulatus ENSMUNG00000002369
calidris_pygmaea ENSCPGG00000001159
calidris_pugnax ENSCPUG00000004072
crocodylus_porosus ENSCPRG00005015861
chelonoidis_abingdonii ENSCABG00000021986
gopherus_agassizii ENSGAGG00000018005
chrysemys_picta_bellii ENSCPBG00000020236
pelodiscus_sinensis ENSPSIG00000009738
xenopus_tropicalis ENSXETG00000023062
ciona_intestinalis ENSCING00000024804
