phascolarctos_cinereus ENSPCIG00000021015
notamacropus_eugenii ENSMEUG00000008464
sarcophilus_harrisii ENSSHAG00000010469
monodelphis_domestica ENSMODG00000017417
myotis_lucifugus ENSMLUG00000011543
pteropus_vampyrus ENSPVAG00000015253
equus_asinus_asinus ENSEASG00005011724
equus_caballus ENSECAG00000009626
ursus_americanus ENSUAMG00000021047
ursus_maritimus ENSUMAG00000023812
ailuropoda_melanoleuca ENSAMEG00000010128
mustela_putorius_furo ENSMPUG00000014869
neovison_vison ENSNVIG00000019197
canis_lupus_dingo ENSCAFG00020022788
canis_lupus_familiaris ENSCAFG00000000267
vulpes_vulpes ENSVVUG00000002369
panthera_pardus ENSPPRG00000009354
panthera_tigris_altaica ENSPTIG00000020430
felis_catus ENSFCAG00000008135
capra_hircus ENSCHIG00000021461
ovis_aries ENSOARG00000000569
bos_mutus ENSBMUG00000009782
bos_taurus ENSBTAG00000000436
bison_bison_bison ENSBBBG00000011487
tursiops_truncatus ENSTTRG00000003527
sus_scrofa ENSSSCG00000004154
vicugna_pacos ENSVPAG00000011781
sorex_araneus ENSSARG00000007884
erinaceus_europaeus ENSEEUG00000004184
nannospalax_galili ENSNGAG00000018978
jaculus_jaculus ENSJJAG00000020726
oryctolagus_cuniculus ENSOCUG00000002310
ochotona_princeps ENSOPRG00000003278
castor_canadensis ENSCCNG00000010134
dipodomys_ordii ENSDORG00000002537
mus_spicilegus ENSMSIG00000029003
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015954
mus_musculus ENSMUSG00000019850
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015146
mus_pahari MGP_PahariEiJ_G0023765
rattus_norvegicus ENSRNOG00000049517
meriones_unguiculatus ENSMUGG00000013480
meriones_unguiculatus ENSMUGG00000013465
cricetulus_griseus_crigri-picr ENSCGRG00015020464
cricetulus_griseus_crigri ENSCGRG00000010628
cricetulus_griseus_chok1gshd ENSCGRG00001019749
mesocricetus_auratus ENSMAUG00000019454
microtus_ochrogaster ENSMOCG00000006328
peromyscus_maniculatus_bairdii ENSPEMG00000000880
urocitellus_parryii ENSUPAG00010003126
ictidomys_tridecemlineatus ENSSTOG00000007860
spermophilus_dauricus ENSSDAG00000014934
marmota_marmota_marmota ENSMMMG00000019379
chinchilla_lanigera ENSCLAG00000008453
octodon_degus ENSODEG00000008925
cavia_aperea ENSCAPG00000007274
cavia_porcellus ENSCPOG00000010771
heterocephalus_glaber_female ENSHGLG00000005679
heterocephalus_glaber_male ENSHGLG00100004226
heterocephalus_glaber_female ENSHGLG00000014812
fukomys_damarensis ENSFDAG00000009028
tupaia_belangeri ENSTBEG00000016303
pan_troglodytes ENSPTRG00000018644
pan_paniscus ENSPPAG00000034373
homo_sapiens ENSG00000118503
gorilla_gorilla ENSGGOG00000003334
pongo_abelii ENSPPYG00000017042
nomascus_leucogenys ENSNLEG00000014913
papio_anubis ENSPANG00000007076
mandrillus_leucophaeus ENSMLEG00000024974
cercocebus_atys ENSCATG00000041434
theropithecus_gelada ENSTGEG00000016579
macaca_fascicularis ENSMFAG00000000326
macaca_mulatta ENSMMUG00000008869
macaca_nemestrina ENSMNEG00000036248
chlorocebus_sabaeus ENSCSAG00000016944
piliocolobus_tephrosceles ENSPTEG00000025324
colobus_angolensis_palliatus ENSCANG00000036925
rhinopithecus_bieti ENSRBIG00000034026
rhinopithecus_roxellana ENSRROG00000041571
cebus_capucinus ENSCCAG00000026453
saimiri_boliviensis_boliviensis ENSSBOG00000035720
callithrix_jacchus ENSCJAG00000019019
aotus_nancymaae ENSANAG00000029324
carlito_syrichta ENSTSYG00000004891
prolemur_simus ENSPSMG00000001157
microcebus_murinus ENSMICG00000013965
propithecus_coquereli ENSPCOG00000028136
otolemur_garnettii ENSOGAG00000011667
loxodonta_africana ENSLAFG00000011428
procavia_capensis ENSPCAG00000006291
echinops_telfairi ENSETEG00000016318
choloepus_hoffmanni ENSCHOG00000008887
dasypus_novemcinctus ENSDNOG00000017618
ornithorhynchus_anatinus ENSOANG00000014797
apteryx_owenii ENSAOWG00000012681
apteryx_haastii ENSAHAG00000005181
apteryx_rowi ENSARWG00000017553
dromaius_novaehollandiae ENSDNVG00000008748
nothoprocta_perdicaria ENSNPEG00000007002
anser_brachyrhynchus ENSABRG00000011093
anas_platyrhynchos_platyrhynchos ENSAPLG00000002302
gallus_gallus ENSGALG00000013861
coturnix_japonica ENSCJPG00005008853
meleagris_gallopavo ENSMGAG00000013001
numida_meleagris ENSNMEG00000021996
taeniopygia_guttata ENSTGUG00000010895
lonchura_striata_domestica ENSLSDG00000002830
serinus_canaria ENSSCAG00000003091
ficedula_albicollis ENSFALG00000012857
cyanistes_caeruleus ENSCCEG00000002032
parus_major ENSPMJG00000007989
zonotrichia_albicollis ENSZALG00000011194
junco_hyemalis ENSJHYG00000015257
manacus_vitellinus ENSMVIG00005017118
lepidothrix_coronata ENSLCOG00000002845
melopsittacus_undulatus ENSMUNG00000003524
calidris_pugnax ENSCPUG00000015770
calidris_pygmaea ENSCPGG00000000249
calidris_pygmaea ENSCPGG00000000257
crocodylus_porosus ENSCPRG00005001541
gopherus_agassizii ENSGAGG00000010910
chelonoidis_abingdonii ENSCABG00000010638
chrysemys_picta_bellii ENSCPBG00000017533
pelodiscus_sinensis ENSPSIG00000015424
anolis_carolinensis ENSACAG00000016855
pogona_vitticeps ENSPVIG00000013876
notechis_scutatus ENSNSUG00000009847
