notamacropus_eugenii ENSMEUG00000005324
phascolarctos_cinereus ENSPCIG00000028050
monodelphis_domestica ENSMODG00000005421
sarcophilus_harrisii ENSSHAG00000007728
ovis_aries ENSOARG00000003243
capra_hircus ENSCHIG00000023396
bos_mutus ENSBMUG00000002931
bos_taurus ENSBTAG00000018040
bison_bison_bison ENSBBBG00000008328
sus_scrofa ENSSSCG00000031781
tursiops_truncatus ENSTTRG00000009256
equus_caballus ENSECAG00000012022
equus_asinus_asinus ENSEASG00005014362
myotis_lucifugus ENSMLUG00000005876
pteropus_vampyrus ENSPVAG00000016612
ursus_americanus ENSUAMG00000020721
ailuropoda_melanoleuca ENSAMEG00000017583
neovison_vison ENSNVIG00000009233
mustela_putorius_furo ENSMPUG00000006787
canis_lupus_familiaris ENSCAFG00000020333
canis_lupus_dingo ENSCAFG00020018533
vulpes_vulpes ENSVVUG00000012675
panthera_pardus ENSPPRG00000020434
panthera_tigris_altaica ENSPTIG00000020142
felis_catus ENSFCAG00000012854
sorex_araneus ENSSARG00000014126
castor_canadensis ENSCCNG00000015131
dipodomys_ordii ENSDORG00000002832
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032622
mus_musculus ENSMUSG00000031897
mus_spicilegus ENSMSIG00000005972
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031504
mus_pahari MGP_PahariEiJ_G0023104
rattus_norvegicus ENSRNOG00000019494
meriones_unguiculatus ENSMUGG00000017026
cricetulus_griseus_crigri ENSCGRG00000016858
cricetulus_griseus_chok1gshd ENSCGRG00001009850
cricetulus_griseus_crigri-picr ENSCGRG00015008241
peromyscus_maniculatus_bairdii ENSPEMG00000009058
microtus_ochrogaster ENSMOCG00000009667
nannospalax_galili ENSNGAG00000018966
jaculus_jaculus ENSJJAG00000022755
ictidomys_tridecemlineatus ENSSTOG00000002011
urocitellus_parryii ENSUPAG00010000439
spermophilus_dauricus ENSSDAG00000017973
marmota_marmota_marmota ENSMMMG00000014711
heterocephalus_glaber_female ENSHGLG00000012273
heterocephalus_glaber_male ENSHGLG00100013249
fukomys_damarensis ENSFDAG00000002665
octodon_degus ENSODEG00000015334
chinchilla_lanigera ENSCLAG00000007461
cavia_porcellus ENSCPOG00000021270
oryctolagus_cuniculus ENSOCUG00000006348
ochotona_princeps ENSOPRG00000013823
pan_troglodytes ENSPTRG00000031165
