petromyzon_marinus ENSPMAG00000000811
eptatretus_burgeri ENSEBUG00000002416
ursus_maritimus ENSUMAG00000013612
neovison_vison ENSNVIG00000022830
canis_lupus_dingo ENSCAFG00020026457
vulpes_vulpes ENSVVUG00000005754
panthera_pardus ENSPPRG00000013037
panthera_tigris_altaica ENSPTIG00000005028
felis_catus ENSFCAG00000023357
equus_caballus ENSECAG00000012644
equus_asinus_asinus ENSEASG00005002630
bos_mutus ENSBMUG00000011465
bos_taurus ENSBTAG00000023999
bison_bison_bison ENSBBBG00000008281
capra_hircus ENSCHIG00000019307
sus_scrofa ENSSSCG00000033106
vicugna_pacos ENSVPAG00000011579
mandrillus_leucophaeus ENSMLEG00000030439
theropithecus_gelada ENSTGEG00000003282
chlorocebus_sabaeus ENSCSAG00000013639
colobus_angolensis_palliatus ENSCANG00000036888
piliocolobus_tephrosceles ENSPTEG00000031993
homo_sapiens ENSG00000242441
saimiri_boliviensis_boliviensis ENSSBOG00000023060
cebus_capucinus ENSCCAG00000025702
callithrix_jacchus ENSCJAG00000041412
aotus_nancymaae ENSANAG00000020689
carlito_syrichta ENSTSYG00000034193
microcebus_murinus ENSMICG00000044654
propithecus_coquereli ENSPCOG00000024995
mus_musculus ENSMUSG00000024154
mus_spicilegus ENSMSIG00000000118
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022873
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021956
mus_pahari MGP_PahariEiJ_G0020946
rattus_norvegicus ENSRNOG00000016703
meriones_unguiculatus ENSMUGG00000020029
cricetulus_griseus_crigri ENSCGRG00000011753
cricetulus_griseus_chok1gshd ENSCGRG00001015738
cricetulus_griseus_crigri-picr ENSCGRG00015023859
mesocricetus_auratus ENSMAUG00000000144
microtus_ochrogaster ENSMOCG00000001793
peromyscus_maniculatus_bairdii ENSPEMG00000020907
nannospalax_galili ENSNGAG00000016933
jaculus_jaculus ENSJJAG00000016480
dipodomys_ordii ENSDORG00000025799
heterocephalus_glaber_male ENSHGLG00100004202
heterocephalus_glaber_female ENSHGLG00000014159
fukomys_damarensis ENSFDAG00000016529
chinchilla_lanigera ENSCLAG00000003604
octodon_degus ENSODEG00000012958
cavia_porcellus ENSCPOG00000033931
cavia_aperea ENSCAPG00000002614
spermophilus_dauricus ENSSDAG00000024416
ictidomys_tridecemlineatus ENSSTOG00000005847
urocitellus_parryii ENSUPAG00010020487
marmota_marmota_marmota ENSMMMG00000009226
loxodonta_africana ENSLAFG00000031070
phascolarctos_cinereus ENSPCIG00000004964
sarcophilus_harrisii ENSSHAG00000014978
ornithorhynchus_anatinus ENSOANG00000002541
calidris_pygmaea ENSCPGG00000016702
calidris_pugnax ENSCPUG00000002762
serinus_canaria ENSSCAG00000012036
lonchura_striata_domestica ENSLSDG00000013929
ficedula_albicollis ENSFALG00000011062
zonotrichia_albicollis ENSZALG00000013806
parus_major ENSPMJG00000004333
cyanistes_caeruleus ENSCCEG00000018978
manacus_vitellinus ENSMVIG00005019535
lepidothrix_coronata ENSLCOG00000014426
melopsittacus_undulatus ENSMUNG00000012161
gallus_gallus ENSGALG00000026747
coturnix_japonica ENSCJPG00005001252
numida_meleagris ENSNMEG00000004442
anas_platyrhynchos_platyrhynchos ENSAPLG00000028188
apteryx_haastii ENSAHAG00000002137
apteryx_rowi ENSARWG00000000520
dromaius_novaehollandiae ENSDNVG00000016719
crocodylus_porosus ENSCPRG00005014546
gopherus_agassizii ENSGAGG00000007072
chelonoidis_abingdonii ENSCABG00000015547
chrysemys_picta_bellii ENSCPBG00000018479
anolis_carolinensis ENSACAG00000016383
pogona_vitticeps ENSPVIG00000015145
salvator_merianae ENSSMRG00000014894
pygocentrus_nattereri ENSPNAG00000013693
ictalurus_punctatus ENSIPUG00000015378
danio_rerio ENSDARG00000063670
mastacembelus_armatus ENSMAMG00000021615
hippocampus_comes ENSHCOG00000012837
mola_mola ENSMMOG00000003523
takifugu_rubripes ENSTRUG00000024053
seriola_dumerili ENSSDUG00000006789
seriola_lalandi_dorsalis ENSSLDG00000021374
scophthalmus_maximus ENSSMAG00000008005
fundulus_heteroclitus ENSFHEG00000006445
cyprinodon_variegatus ENSCVAG00000007845
poecilia_formosa ENSPFOG00000015159
poecilia_latipinna ENSPLAG00000009517
poecilia_mexicana ENSPMEG00000001942
poecilia_reticulata ENSPREG00000023073
xiphophorus_maculatus ENSXMAG00000021012
gambusia_affinis ENSGAFG00000006958
kryptolebias_marmoratus ENSKMAG00000016635
oryzias_latipes ENSORLG00000027977
oryzias_latipes_asm223469v1 ENSORLG00015002232
oryzias_latipes ENSORLG00020018028
oryzias_melastigma ENSOMEG00000001365
astatotilapia_calliptera ENSACLG00000000542
maylandia_zebra ENSMZEG00005006394
pundamilia_nyererei ENSPNYG00000018511
amphiprion_ocellaris ENSAOCG00000005067
amphiprion_percula ENSAPEG00000013898
acanthochromis_polyacanthus ENSAPOG00000022488
stegastes_partitus ENSSPAG00000020342
monopterus_albus ENSMALG00000003841
labrus_bergylta ENSLBEG00000011008
cynoglossus_semilaevis ENSCSEG00000006290
periophthalmus_magnuspinnatus ENSPMGG00000001860
paramormyrops_kingsleyae ENSPKIG00000002477
scleropages_formosus ENSSFOG00015001851
anser_brachyrhynchus ENSABRG00000018372
anser_brachyrhynchus ENSABRG00000018366
paramormyrops_kingsleyae ENSPKIG00000002489
ursus_americanus ENSUAMG00000012242
