apteryx_owenii ENSAOWG00000012820
apteryx_rowi ENSARWG00000001779
apteryx_haastii ENSAHAG00000011973
dromaius_novaehollandiae ENSDNVG00000002090
nothoprocta_perdicaria ENSNPEG00000001931
anser_brachyrhynchus ENSABRG00000018102
anas_platyrhynchos_platyrhynchos ENSAPLG00000003839
melopsittacus_undulatus ENSMUNG00000010273
gallus_gallus ENSGALG00000052653
meleagris_gallopavo ENSMGAG00000016406
coturnix_japonica ENSCJPG00005011498
numida_meleagris ENSNMEG00000009674
junco_hyemalis ENSJHYG00000003110
taeniopygia_guttata ENSTGUG00000001700
parus_major ENSPMJG00000008118
cyanistes_caeruleus ENSCCEG00000013874
serinus_canaria ENSSCAG00000008754
lonchura_striata_domestica ENSLSDG00000015037
zonotrichia_albicollis ENSZALG00000005245
ficedula_albicollis ENSFALG00000009168
lepidothrix_coronata ENSLCOG00000006356
manacus_vitellinus ENSMVIG00005018689
calidris_pugnax ENSCPUG00000019704
calidris_pygmaea ENSCPGG00000000137
crocodylus_porosus ENSCPRG00005000452
gopherus_agassizii ENSGAGG00000004709
chelonoidis_abingdonii ENSCABG00000020055
chrysemys_picta_bellii ENSCPBG00000007788
sphenodon_punctatus ENSSPUG00000016706
pogona_vitticeps ENSPVIG00000015908
salvator_merianae ENSSMRG00000019040
phascolarctos_cinereus ENSPCIG00000029848
notamacropus_eugenii ENSMEUG00000001688
sarcophilus_harrisii ENSSHAG00000006388
pteropus_vampyrus ENSPVAG00000011241
myotis_lucifugus ENSMLUG00000014008
bos_mutus ENSBMUG00000016446
bos_taurus ENSBTAG00000053546
bison_bison_bison ENSBBBG00000011644
capra_hircus ENSCHIG00000017560
ovis_aries ENSOARG00000018774
sus_scrofa ENSSSCG00000029281
tursiops_truncatus ENSTTRG00000001223
vicugna_pacos ENSVPAG00000002470
ursus_americanus ENSUAMG00000026393
ursus_maritimus ENSUMAG00000012790
ailuropoda_melanoleuca ENSAMEG00000010731
mustela_putorius_furo ENSMPUG00000008358
neovison_vison ENSNVIG00000012864
canis_lupus_dingo ENSCAFG00020021264
canis_lupus_familiaris ENSCAFG00000023033
vulpes_vulpes ENSVVUG00000017368
panthera_pardus ENSPPRG00000000414
panthera_tigris_altaica ENSPTIG00000011988
felis_catus ENSFCAG00000003685
equus_caballus ENSECAG00000010377
equus_asinus_asinus ENSEASG00005018065
pan_troglodytes ENSPTRG00000017328
pan_paniscus ENSPPAG00000024384
homo_sapiens ENSG00000243232
gorilla_gorilla ENSGGOG00000000665
pongo_abelii ENSPPYG00000015871
nomascus_leucogenys ENSNLEG00000018464
theropithecus_gelada ENSTGEG00000026372
papio_anubis ENSPANG00000009513
cercocebus_atys ENSCATG00000039230
mandrillus_leucophaeus ENSMLEG00000001069
macaca_fascicularis ENSMFAG00000043753
macaca_mulatta ENSMMUG00000014571
macaca_nemestrina ENSMNEG00000039616
chlorocebus_sabaeus ENSCSAG00000012587
colobus_angolensis_palliatus ENSCANG00000022385
piliocolobus_tephrosceles ENSPTEG00000028148
rhinopithecus_roxellana ENSRROG00000043490
callithrix_jacchus ENSCJAG00000016159
saimiri_boliviensis_boliviensis ENSSBOG00000026202
cebus_capucinus ENSCCAG00000019689
aotus_nancymaae ENSANAG00000033673
carlito_syrichta ENSTSYG00000032830
propithecus_coquereli ENSPCOG00000016746
microcebus_murinus ENSMICG00000034226
otolemur_garnettii ENSOGAG00000034904
heterocephalus_glaber_female ENSHGLG00000005853
heterocephalus_glaber_male ENSHGLG00100000378
fukomys_damarensis ENSFDAG00000006278
octodon_degus ENSODEG00000012473
chinchilla_lanigera ENSCLAG00000000317
ictidomys_tridecemlineatus ENSSTOG00000019923
spermophilus_dauricus ENSSDAG00000019134
urocitellus_parryii ENSUPAG00010007747
marmota_marmota_marmota ENSMMMG00000010851
dipodomys_ordii ENSDORG00000027887
castor_canadensis ENSCCNG00000009809
mus_spicilegus ENSMSIG00000001492
mus_musculus ENSMUSG00000102697
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023066
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022156
mus_pahari MGP_PahariEiJ_G0018891
rattus_norvegicus ENSRNOG00000020119
meriones_unguiculatus ENSMUGG00000013468
cricetulus_griseus_crigri-picr ENSCGRG00015000491
cricetulus_griseus_chok1gshd ENSCGRG00001015653
mesocricetus_auratus ENSMAUG00000013761
peromyscus_maniculatus_bairdii ENSPEMG00000023816
microtus_ochrogaster ENSMOCG00000014493
nannospalax_galili ENSNGAG00000021791
jaculus_jaculus ENSJJAG00000020938
tupaia_belangeri ENSTBEG00000006164
erinaceus_europaeus ENSEEUG00000002578
ochotona_princeps ENSOPRG00000016626
loxodonta_africana ENSLAFG00000014281
procavia_capensis ENSPCAG00000007619
echinops_telfairi ENSETEG00000016453
dasypus_novemcinctus ENSDNOG00000002092
xenopus_tropicalis ENSXETG00000002739
mastacembelus_armatus ENSMAMG00000009414
monopterus_albus ENSMALG00000001037
anabas_testudineus ENSATEG00000009029
scophthalmus_maximus ENSSMAG00000018993
cynoglossus_semilaevis ENSCSEG00000011194
seriola_dumerili ENSSDUG00000015572
seriola_lalandi_dorsalis ENSSLDG00000017781
mola_mola ENSMMOG00000007985
amphiprion_ocellaris ENSAOCG00000004930
amphiprion_percula ENSAPEG00000008491
acanthochromis_polyacanthus ENSAPOG00000007994
stegastes_partitus ENSSPAG00000004650
maylandia_zebra ENSMZEG00005013682
astatotilapia_calliptera ENSACLG00000008341
pundamilia_nyererei ENSPNYG00000019271
haplochromis_burtoni ENSHBUG00000022477
neolamprologus_brichardi ENSNBRG00000013243
amphilophus_citrinellus ENSACIG00000014146
labrus_bergylta ENSLBEG00000008679
gasterosteus_aculeatus ENSGACG00000020315
takifugu_rubripes ENSTRUG00000019863
tetraodon_nigroviridis ENSTNIG00000010770
hippocampus_comes ENSHCOG00000007370
xiphophorus_couchianus ENSXCOG00000005974
xiphophorus_maculatus ENSXMAG00000026972
gambusia_affinis ENSGAFG00000012995
poecilia_formosa ENSPFOG00000019182
poecilia_mexicana ENSPMEG00000017428
poecilia_latipinna ENSPLAG00000001085
poecilia_reticulata ENSPREG00000001597
fundulus_heteroclitus ENSFHEG00000003449
cyprinodon_variegatus ENSCVAG00000008923
kryptolebias_marmoratus ENSKMAG00000010638
oryzias_latipes ENSORLG00000010124
oryzias_latipes_asm223469v1 ENSORLG00015003538
oryzias_latipes ENSORLG00020020894
oryzias_melastigma ENSOMEG00000006953
periophthalmus_magnuspinnatus ENSPMGG00000011730
gadus_morhua ENSGMOG00000000691
esox_lucius ENSELUG00000013352
pygocentrus_nattereri ENSPNAG00000022671
astyanax_mexicanus ENSAMXG00000018671
ictalurus_punctatus ENSIPUG00000020043
scleropages_formosus ENSSFOG00015003851
paramormyrops_kingsleyae ENSPKIG00000016447
scleropages_formosus ENSSFOG00015006165
takifugu_rubripes ENSTRUG00000000012
tetraodon_nigroviridis ENSTNIG00000002645
mola_mola ENSMMOG00000001669
labrus_bergylta ENSLBEG00000002305
gasterosteus_aculeatus ENSGACG00000017915
seriola_lalandi_dorsalis ENSSLDG00000000958
seriola_dumerili ENSSDUG00000017069
amphiprion_percula ENSAPEG00000014114
amphiprion_ocellaris ENSAOCG00000010573
acanthochromis_polyacanthus ENSAPOG00000006909
astatotilapia_calliptera ENSACLG00000010885
maylandia_zebra ENSMZEG00005001600
haplochromis_burtoni ENSHBUG00000019694
pundamilia_nyererei ENSPNYG00000002432
neolamprologus_brichardi ENSNBRG00000007023
amphilophus_citrinellus ENSACIG00000013746
xiphophorus_maculatus ENSXMAG00000023782
xiphophorus_couchianus ENSXCOG00000002613
gambusia_affinis ENSGAFG00000015598
poecilia_latipinna ENSPLAG00000021883
poecilia_mexicana ENSPMEG00000017285
poecilia_formosa ENSPFOG00000000960
fundulus_heteroclitus ENSFHEG00000007030
cyprinodon_variegatus ENSCVAG00000011115
kryptolebias_marmoratus ENSKMAG00000008379
oryzias_latipes ENSORLG00000029405
oryzias_latipes ENSORLG00020014922
oryzias_latipes_asm223469v1 ENSORLG00015020956
oryzias_melastigma ENSOMEG00000003560
hippocampus_comes ENSHCOG00000013879
gadus_morhua ENSGMOG00000014370
astyanax_mexicanus ENSAMXG00000015873
pygocentrus_nattereri ENSPNAG00000011721
ictalurus_punctatus ENSIPUG00000008407
danio_rerio ENSDARG00000099783
danio_rerio ENSDARG00000101318
