phascolarctos_cinereus ENSPCIG00000016689
notamacropus_eugenii ENSMEUG00000007371
sarcophilus_harrisii ENSSHAG00000011465
monodelphis_domestica ENSMODG00000018631
ursus_maritimus ENSUMAG00000013803
ursus_americanus ENSUAMG00000024878
ailuropoda_melanoleuca ENSAMEG00000012017
neovison_vison ENSNVIG00000008089
mustela_putorius_furo ENSMPUG00000011844
canis_lupus_dingo ENSCAFG00020004302
canis_lupus_familiaris ENSCAFG00000004213
vulpes_vulpes ENSVVUG00000008009
panthera_tigris_altaica ENSPTIG00000020340
panthera_pardus ENSPPRG00000010444
felis_catus ENSFCAG00000000301
equus_caballus ENSECAG00000018073
equus_caballus ENSECAG00000033767
equus_caballus ENSECAG00000036022
equus_asinus_asinus ENSEASG00005007035
sus_scrofa ENSSSCG00000035828
tursiops_truncatus ENSTTRG00000000676
ovis_aries ENSOARG00000015878
capra_hircus ENSCHIG00000018690
bos_mutus ENSBMUG00000006775
bos_taurus ENSBTAG00000015834
bison_bison_bison ENSBBBG00000018497
erinaceus_europaeus ENSEEUG00000006960
sorex_araneus ENSSARG00000012442
pteropus_vampyrus ENSPVAG00000016810
castor_canadensis ENSCCNG00000029295
dipodomys_ordii ENSDORG00000015351
mus_spicilegus ENSMSIG00000016981
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014831
mus_musculus ENSMUSG00000037509
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014027
mus_pahari MGP_PahariEiJ_G0027273
rattus_norvegicus ENSRNOG00000014035
meriones_unguiculatus ENSMUGG00000019207
peromyscus_maniculatus_bairdii ENSPEMG00000015951
microtus_ochrogaster ENSMOCG00000012278
cricetulus_griseus_crigri ENSCGRG00000018119
cricetulus_griseus_chok1gshd ENSCGRG00001024132
cricetulus_griseus_crigri-picr ENSCGRG00015015768
mesocricetus_auratus ENSMAUG00000003863
nannospalax_galili ENSNGAG00000018441
jaculus_jaculus ENSJJAG00000000801
chinchilla_lanigera ENSCLAG00000008181
octodon_degus ENSODEG00000002605
cavia_porcellus ENSCPOG00000004027
cavia_aperea ENSCAPG00000013111
heterocephalus_glaber_female ENSHGLG00000012881
heterocephalus_glaber_male ENSHGLG00100015329
fukomys_damarensis ENSFDAG00000012871
urocitellus_parryii ENSUPAG00010005727
spermophilus_dauricus ENSSDAG00000018947
ictidomys_tridecemlineatus ENSSTOG00000000201
marmota_marmota_marmota ENSMMMG00000020819
oryctolagus_cuniculus ENSOCUG00000017253
ochotona_princeps ENSOPRG00000012112
tupaia_belangeri ENSTBEG00000016951
prolemur_simus ENSPSMG00000014036
