gopherus_agassizii ENSGAGG00000024193
chelonoidis_abingdonii ENSCABG00000014206
chrysemys_picta_bellii ENSCPBG00000016685
pelodiscus_sinensis ENSPSIG00000014534
crocodylus_porosus ENSCPRG00005013985
pogona_vitticeps ENSPVIG00000018704
anolis_carolinensis ENSACAG00000006939
notechis_scutatus ENSNSUG00000011359
salvator_merianae ENSSMRG00000009592
sphenodon_punctatus ENSSPUG00000003729
lonchura_striata_domestica ENSLSDG00000012876
taeniopygia_guttata ENSTGUG00000005965
serinus_canaria ENSSCAG00000002069
zonotrichia_albicollis ENSZALG00000017421
junco_hyemalis ENSJHYG00000011630
ficedula_albicollis ENSFALG00000008935
cyanistes_caeruleus ENSCCEG00000024245
parus_major ENSPMJG00000009591
lepidothrix_coronata ENSLCOG00000003941
manacus_vitellinus ENSMVIG00005012169
calidris_pygmaea ENSCPGG00000013699
calidris_pugnax ENSCPUG00000006902
melopsittacus_undulatus ENSMUNG00000008105
anser_brachyrhynchus ENSABRG00000020062
anas_platyrhynchos_platyrhynchos ENSAPLG00000007897
gallus_gallus ENSGALG00000043825
meleagris_gallopavo ENSMGAG00000001150
coturnix_japonica ENSCJPG00005004117
numida_meleagris ENSNMEG00000007774
apteryx_haastii ENSAHAG00000011384
apteryx_owenii ENSAOWG00000002484
apteryx_rowi ENSARWG00000016253
dromaius_novaehollandiae ENSDNVG00000008204
nothoprocta_perdicaria ENSNPEG00000003553
phascolarctos_cinereus ENSPCIG00000018306
phascolarctos_cinereus ENSPCIG00000033826
notamacropus_eugenii ENSMEUG00000012599
sarcophilus_harrisii ENSSHAG00000008768
monodelphis_domestica ENSMODG00000011444
ornithorhynchus_anatinus ENSOANG00000001501
taeniopygia_guttata ENSTGUG00000013869
scleropages_formosus ENSSFOG00015002444
paramormyrops_kingsleyae ENSPKIG00000025174
pygocentrus_nattereri ENSPNAG00000029982
astyanax_mexicanus ENSAMXG00000005024
ictalurus_punctatus ENSIPUG00000010896
danio_rerio ENSDARG00000043077
gasterosteus_aculeatus ENSGACG00000004013
hippocampus_comes ENSHCOG00000013592
maylandia_zebra ENSMZEG00005017005
astatotilapia_calliptera ENSACLG00000004813
oreochromis_niloticus ENSONIG00000000457
seriola_dumerili ENSSDUG00000019494
cynoglossus_semilaevis ENSCSEG00000012666
anabas_testudineus ENSATEG00000002269
poecilia_reticulata ENSPREG00000009687
xiphophorus_maculatus ENSXMAG00000000318
poecilia_formosa ENSPFOG00000003415
fundulus_heteroclitus ENSFHEG00000007721
oryzias_latipes_asm223469v1 ENSORLG00015006833
oryzias_latipes ENSORLG00000019759
oryzias_latipes ENSORLG00020010422
oryzias_melastigma ENSOMEG00000004174
amphiprion_ocellaris ENSAOCG00000004277
poecilia_mexicana ENSPMEG00000020650
poecilia_latipinna ENSPLAG00000006050
xiphophorus_couchianus ENSXCOG00000017458
gambusia_affinis ENSGAFG00000014192
cyprinodon_variegatus ENSCVAG00000022560
kryptolebias_marmoratus ENSKMAG00000015851
amphiprion_percula ENSAPEG00000022397
acanthochromis_polyacanthus ENSAPOG00000017492
stegastes_partitus ENSSPAG00000008449
pundamilia_nyererei ENSPNYG00000022245
astatotilapia_calliptera ENSACLG00000004780
haplochromis_burtoni ENSHBUG00000014627
neolamprologus_brichardi ENSNBRG00000013074
amphilophus_citrinellus ENSACIG00000010435
seriola_lalandi_dorsalis ENSSLDG00000006595
scophthalmus_maximus ENSSMAG00000003778
mastacembelus_armatus ENSMAMG00000000729
monopterus_albus ENSMALG00000022659
tetraodon_nigroviridis ENSTNIG00000005882
takifugu_rubripes ENSTRUG00000010262
mola_mola ENSMMOG00000013575
labrus_bergylta ENSLBEG00000026358
periophthalmus_magnuspinnatus ENSPMGG00000006719
gadus_morhua ENSGMOG00000003352
esox_lucius ENSELUG00000015253
paramormyrops_kingsleyae ENSPKIG00000014400
lepisosteus_oculatus ENSLOCG00000010609
xenopus_tropicalis ENSXETG00000021467
eptatretus_burgeri ENSEBUG00000003604
latimeria_chalumnae ENSLACG00000018599
pan_troglodytes ENSPTRG00000015001
pan_paniscus ENSPPAG00000014444
homo_sapiens ENSG00000010322
gorilla_gorilla ENSGGOG00000015932
pongo_abelii ENSPPYG00000013805
nomascus_leucogenys ENSNLEG00000007149
theropithecus_gelada ENSTGEG00000001836
papio_anubis ENSPANG00000026093
cercocebus_atys ENSCATG00000030768
mandrillus_leucophaeus ENSMLEG00000026853
macaca_fascicularis ENSMFAG00000029268
macaca_mulatta ENSMMUG00000005619
macaca_nemestrina ENSMNEG00000041321
chlorocebus_sabaeus ENSCSAG00000013414
colobus_angolensis_palliatus ENSCANG00000034968
piliocolobus_tephrosceles ENSPTEG00000038287
rhinopithecus_roxellana ENSRROG00000037098
rhinopithecus_bieti ENSRBIG00000028710
callithrix_jacchus ENSCJAG00000006457
saimiri_boliviensis_boliviensis ENSSBOG00000027508
cebus_capucinus ENSCCAG00000018832
aotus_nancymaae ENSANAG00000022782
aotus_nancymaae ENSANAG00000026452
carlito_syrichta ENSTSYG00000032320
prolemur_simus ENSPSMG00000005935
propithecus_coquereli ENSPCOG00000019182
microcebus_murinus ENSMICG00000002831
otolemur_garnettii ENSOGAG00000004076
dipodomys_ordii ENSDORG00000003827
castor_canadensis ENSCCNG00000001053
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019953
mus_musculus ENSMUSG00000021910
mus_spicilegus ENSMSIG00000029583
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0019068
mus_pahari MGP_PahariEiJ_G0030085
rattus_norvegicus ENSRNOG00000018823
meriones_unguiculatus ENSMUGG00000026915
microtus_ochrogaster ENSMOCG00000017988
microtus_ochrogaster ENSMOCG00000012665
peromyscus_maniculatus_bairdii ENSPEMG00000003312
cricetulus_griseus_chok1gshd ENSCGRG00001023268
cricetulus_griseus_crigri-picr ENSCGRG00015022037
cricetulus_griseus_crigri ENSCGRG00000013673
mesocricetus_auratus ENSMAUG00000011330
nannospalax_galili ENSNGAG00000020164
jaculus_jaculus ENSJJAG00000013344
urocitellus_parryii ENSUPAG00010004304
spermophilus_dauricus ENSSDAG00000014794
ictidomys_tridecemlineatus ENSSTOG00000000327
marmota_marmota_marmota ENSMMMG00000013700
ictidomys_tridecemlineatus ENSSTOG00000030025
chinchilla_lanigera ENSCLAG00000006947
octodon_degus ENSODEG00000007768
cavia_porcellus ENSCPOG00000003266
cavia_aperea ENSCAPG00000004306
heterocephalus_glaber_female ENSHGLG00000004536
heterocephalus_glaber_male ENSHGLG00100015697
fukomys_damarensis ENSFDAG00000007760
tupaia_belangeri ENSTBEG00000016716
ovis_aries ENSOARG00000004075
capra_hircus ENSCHIG00000017539
bos_taurus ENSBTAG00000014779
bos_mutus ENSBMUG00000007733
bison_bison_bison ENSBBBG00000015590
tursiops_truncatus ENSTTRG00000008512
sus_scrofa ENSSSCG00000011442
ursus_americanus ENSUAMG00000006467
ursus_maritimus ENSUMAG00000021358
ailuropoda_melanoleuca ENSAMEG00000008715
neovison_vison ENSNVIG00000023327
mustela_putorius_furo ENSMPUG00000016775
canis_lupus_dingo ENSCAFG00020000534
canis_lupus_familiaris ENSCAFG00000009389
vulpes_vulpes ENSVVUG00000026172
panthera_tigris_altaica ENSPTIG00000009896
panthera_pardus ENSPPRG00000022889
felis_catus ENSFCAG00000015715
myotis_lucifugus ENSMLUG00000015362
pteropus_vampyrus ENSPVAG00000012569
sorex_araneus ENSSARG00000000541
equus_caballus ENSECAG00000007104
equus_asinus_asinus ENSEASG00005013056
oryctolagus_cuniculus ENSOCUG00000007987
ochotona_princeps ENSOPRG00000009121
erinaceus_europaeus ENSEEUG00000015262
loxodonta_africana ENSLAFG00000017761
procavia_capensis ENSPCAG00000011968
echinops_telfairi ENSETEG00000005536
dasypus_novemcinctus ENSDNOG00000036637
ciona_intestinalis ENSCING00000020074
taeniopygia_guttata ENSTGUG00000015511
ciona_savignyi ENSCSAVG00000006250
caenorhabditis_elegans_strain_n2 WBGene00008750
drosophila_melanogaster FBgn0033996
