mola_mola ENSMMOG00000000178
labrus_bergylta ENSLBEG00000019707
scophthalmus_maximus ENSSMAG00000004805
cynoglossus_semilaevis ENSCSEG00000017205
seriola_dumerili ENSSDUG00000012081
seriola_lalandi_dorsalis ENSSLDG00000008373
monopterus_albus ENSMALG00000021314
mastacembelus_armatus ENSMAMG00000013852
anabas_testudineus ENSATEG00000017502
amphiprion_percula ENSAPEG00000016012
amphiprion_ocellaris ENSAOCG00000006881
acanthochromis_polyacanthus ENSAPOG00000004083
stegastes_partitus ENSSPAG00000020626
xiphophorus_couchianus ENSXCOG00000002666
xiphophorus_maculatus ENSXMAG00000005801
gambusia_affinis ENSGAFG00000011360
poecilia_formosa ENSPFOG00000019956
poecilia_latipinna ENSPLAG00000016075
poecilia_mexicana ENSPMEG00000017627
poecilia_reticulata ENSPREG00000016376
fundulus_heteroclitus ENSFHEG00000004468
cyprinodon_variegatus ENSCVAG00000017898
kryptolebias_marmoratus ENSKMAG00000015984
maylandia_zebra ENSMZEG00005019516
astatotilapia_calliptera ENSACLG00000010049
pundamilia_nyererei ENSPNYG00000009122
haplochromis_burtoni ENSHBUG00000022016
neolamprologus_brichardi ENSNBRG00000007621
oreochromis_niloticus ENSONIG00000020998
amphilophus_citrinellus ENSACIG00000020078
oryzias_latipes ENSORLG00020020408
oryzias_latipes_asm223469v1 ENSORLG00015008393
oryzias_latipes ENSORLG00000025643
oryzias_melastigma ENSOMEG00000004877
periophthalmus_magnuspinnatus ENSPMGG00000006784
gasterosteus_aculeatus ENSGACG00000016614
takifugu_rubripes ENSTRUG00000019757
tetraodon_nigroviridis ENSTNIG00000018740
hippocampus_comes ENSHCOG00000012452
gadus_morhua ENSGMOG00000002176
esox_lucius ENSELUG00000014976
pygocentrus_nattereri ENSPNAG00000023552
astyanax_mexicanus ENSAMXG00000036952
ictalurus_punctatus ENSIPUG00000020093
danio_rerio ENSDARG00000102505
paramormyrops_kingsleyae ENSPKIG00000005679
scleropages_formosus ENSSFOG00015013434
lepisosteus_oculatus ENSLOCG00000017344
pogona_vitticeps ENSPVIG00000004405
anolis_carolinensis ENSACAG00000017954
notechis_scutatus ENSNSUG00000005228
salvator_merianae ENSSMRG00000010356
chelonoidis_abingdonii ENSCABG00000017081
gopherus_agassizii ENSGAGG00000001324
chrysemys_picta_bellii ENSCPBG00000006353
pelodiscus_sinensis ENSPSIG00000001419
crocodylus_porosus ENSCPRG00005013878
lepidothrix_coronata ENSLCOG00000014539
manacus_vitellinus ENSMVIG00005004642
taeniopygia_guttata ENSTGUG00000003326
lonchura_striata_domestica ENSLSDG00000016146
serinus_canaria ENSSCAG00000006699
zonotrichia_albicollis ENSZALG00000008334
junco_hyemalis ENSJHYG00000012155
ficedula_albicollis ENSFALG00000014511
parus_major ENSPMJG00000009672
cyanistes_caeruleus ENSCCEG00000024099
melopsittacus_undulatus ENSMUNG00000015410
calidris_pygmaea ENSCPGG00000003604
calidris_pugnax ENSCPUG00000005017
meleagris_gallopavo ENSMGAG00000003227
coturnix_japonica ENSCJPG00005019835
numida_meleagris ENSNMEG00000006596
anas_platyrhynchos_platyrhynchos ENSAPLG00000017941
apteryx_haastii ENSAHAG00000016199
apteryx_owenii ENSAOWG00000010799
apteryx_rowi ENSARWG00000018581
dromaius_novaehollandiae ENSDNVG00000019118
nothoprocta_perdicaria ENSNPEG00000004076
tursiops_truncatus ENSTTRG00000002415
sus_scrofa ENSSSCG00000005501
ovis_aries ENSOARG00000005852
capra_hircus ENSCHIG00000009811
bos_mutus ENSBMUG00000014577
bos_taurus ENSBTAG00000017155
bison_bison_bison ENSBBBG00000010676
equus_caballus ENSECAG00000009287
equus_asinus_asinus ENSEASG00005022616
ursus_maritimus ENSUMAG00000004376
ursus_americanus ENSUAMG00000004509
ailuropoda_melanoleuca ENSAMEG00000019636
neovison_vison ENSNVIG00000009305
mustela_putorius_furo ENSMPUG00000018731
canis_lupus_dingo ENSCAFG00020006549
canis_lupus_familiaris ENSCAFG00000003516
vulpes_vulpes ENSVVUG00000011539
panthera_tigris_altaica ENSPTIG00000005562
panthera_pardus ENSPPRG00000017836
felis_catus ENSFCAG00000002357
prolemur_simus ENSPSMG00000022844
microcebus_murinus ENSMICG00000004340
propithecus_coquereli ENSPCOG00000026564
propithecus_coquereli ENSPCOG00000006438
otolemur_garnettii ENSOGAG00000029828
otolemur_garnettii ENSOGAG00000024191
pan_paniscus ENSPPAG00000026037
pan_troglodytes ENSPTRG00000021298
gorilla_gorilla ENSGGOG00000025006
homo_sapiens ENSG00000119401
pongo_abelii ENSPPYG00000019547
nomascus_leucogenys ENSNLEG00000035911
papio_anubis ENSPANG00000021111
mandrillus_leucophaeus ENSMLEG00000026607
theropithecus_gelada ENSTGEG00000027131
cercocebus_atys ENSCATG00000019499
macaca_mulatta ENSMMUG00000013107
macaca_fascicularis ENSMFAG00000012352
macaca_nemestrina ENSMNEG00000011194
chlorocebus_sabaeus ENSCSAG00000000475
piliocolobus_tephrosceles ENSPTEG00000036445
colobus_angolensis_palliatus ENSCANG00000003260
rhinopithecus_bieti ENSRBIG00000030426
rhinopithecus_roxellana ENSRROG00000023687
cebus_capucinus ENSCCAG00000031216
saimiri_boliviensis_boliviensis ENSSBOG00000019352
aotus_nancymaae ENSANAG00000030931
carlito_syrichta ENSTSYG00000006440
oryctolagus_cuniculus ENSOCUG00000000866
castor_canadensis ENSCCNG00000014179
dipodomys_ordii ENSDORG00000004717
marmota_marmota_marmota ENSMMMG00000000348
spermophilus_dauricus ENSSDAG00000008731
ictidomys_tridecemlineatus ENSSTOG00000020349
urocitellus_parryii ENSUPAG00010016391
peromyscus_maniculatus_bairdii ENSPEMG00000017435
microtus_ochrogaster ENSMOCG00000001252
cricetulus_griseus_chok1gshd ENSCGRG00001006161
cricetulus_griseus_crigri-picr ENSCGRG00015013219
mesocricetus_auratus ENSMAUG00000014286
mus_spicilegus ENSMSIG00000015050
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027068
mus_musculus ENSMUSG00000051675
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026102
mus_pahari MGP_PahariEiJ_G0028440
rattus_norvegicus ENSRNOG00000010303
meriones_unguiculatus ENSMUGG00000003517
nannospalax_galili ENSNGAG00000008019
jaculus_jaculus ENSJJAG00000005327
chinchilla_lanigera ENSCLAG00000016547
octodon_degus ENSODEG00000004805
cavia_aperea ENSCAPG00000007598
cavia_porcellus ENSCPOG00000038367
heterocephalus_glaber_male ENSHGLG00100003469
heterocephalus_glaber_female ENSHGLG00000018840
fukomys_damarensis ENSFDAG00000008743
dasypus_novemcinctus ENSDNOG00000030704
choloepus_hoffmanni ENSCHOG00000012959
loxodonta_africana ENSLAFG00000014104
echinops_telfairi ENSETEG00000017727
phascolarctos_cinereus ENSPCIG00000008975
notamacropus_eugenii ENSMEUG00000014382
sarcophilus_harrisii ENSSHAG00000014182
ornithorhynchus_anatinus ENSOANG00000002097
xenopus_tropicalis ENSXETG00000021741
latimeria_chalumnae ENSLACG00000002191
