phascolarctos_cinereus ENSPCIG00000022072
notamacropus_eugenii ENSMEUG00000011309
monodelphis_domestica ENSMODG00000010642
sarcophilus_harrisii ENSSHAG00000006958
ornithorhynchus_anatinus ENSOANG00000003062
pogona_vitticeps ENSPVIG00000025595
anolis_carolinensis ENSACAG00000028166
notechis_scutatus ENSNSUG00000013748
salvator_merianae ENSSMRG00000001599
sphenodon_punctatus ENSSPUG00000004104
pogona_vitticeps ENSPVIG00000017478
gopherus_agassizii ENSGAGG00000007592
chelonoidis_abingdonii ENSCABG00000011617
chrysemys_picta_bellii ENSCPBG00000019247
apteryx_owenii ENSAOWG00000001402
apteryx_rowi ENSARWG00000002411
apteryx_haastii ENSAHAG00000000244
dromaius_novaehollandiae ENSDNVG00000001194
gallus_gallus ENSGALG00000048261
coturnix_japonica ENSCJPG00005005585
numida_meleagris ENSNMEG00000014257
anas_platyrhynchos_platyrhynchos ENSAPLG00000020110
junco_hyemalis ENSJHYG00000000163
lonchura_striata_domestica ENSLSDG00000016247
parus_major ENSPMJG00000016500
lepidothrix_coronata ENSLCOG00000011554
melopsittacus_undulatus ENSMUNG00000014138
calidris_pygmaea ENSCPGG00000006658
calidris_pugnax ENSCPUG00000017439
bos_mutus ENSBMUG00000016833
bos_taurus ENSBTAG00000054800
capra_hircus ENSCHIG00000016095
tursiops_truncatus ENSTTRG00000009946
sus_scrofa ENSSSCG00000016342
pteropus_vampyrus ENSPVAG00000005572
castor_canadensis ENSCCNG00000016484
dipodomys_ordii ENSDORG00000026065
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015227
mus_musculus ENSMUSG00000067071
mus_spicilegus ENSMSIG00000025112
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014423
mus_pahari MGP_PahariEiJ_G0027659
rattus_norvegicus ENSRNOG00000020194
meriones_unguiculatus ENSMUGG00000013308
cricetulus_griseus_crigri-picr ENSCGRG00015014616
cricetulus_griseus_crigri ENSCGRG00000014268
cricetulus_griseus_chok1gshd ENSCGRG00001024376
mesocricetus_auratus ENSMAUG00000020931
microtus_ochrogaster ENSMOCG00000020278
peromyscus_maniculatus_bairdii ENSPEMG00000022908
nannospalax_galili ENSNGAG00000023207
jaculus_jaculus ENSJJAG00000008727
ictidomys_tridecemlineatus ENSSTOG00000025930
urocitellus_parryii ENSUPAG00010021408
marmota_marmota_marmota ENSMMMG00000004999
chinchilla_lanigera ENSCLAG00000002090
octodon_degus ENSODEG00000009169
cavia_porcellus ENSCPOG00000036297
heterocephalus_glaber_female ENSHGLG00000006405
ochotona_princeps ENSOPRG00000014855
ursus_americanus ENSUAMG00000012695
ailuropoda_melanoleuca ENSAMEG00000019573
panthera_tigris_altaica ENSPTIG00000006446
panthera_pardus ENSPPRG00000018203
felis_catus ENSFCAG00000032525
canis_lupus_familiaris ENSCAFG00000012428
canis_lupus_dingo ENSCAFG00020024650
neovison_vison ENSNVIG00000022080
equus_caballus ENSECAG00000028351
equus_asinus_asinus ENSEASG00005007413
cebus_capucinus ENSCCAG00000031236
callithrix_jacchus ENSCJAG00000000434
aotus_nancymaae ENSANAG00000022444
pan_troglodytes ENSPTRG00000043334
homo_sapiens ENSG00000144485
gorilla_gorilla ENSGGOG00000037768
pongo_abelii ENSPPYG00000013323
cercocebus_atys ENSCATG00000014965
chlorocebus_sabaeus ENSCSAG00000006035
macaca_fascicularis ENSMFAG00000031261
macaca_mulatta ENSMMUG00000039992
macaca_nemestrina ENSMNEG00000041893
theropithecus_gelada ENSTGEG00000023964
papio_anubis ENSPANG00000030002
rhinopithecus_roxellana ENSRROG00000014674
rhinopithecus_bieti ENSRBIG00000042207
piliocolobus_tephrosceles ENSPTEG00000036833
carlito_syrichta ENSTSYG00000030898
propithecus_coquereli ENSPCOG00000014802
prolemur_simus ENSPSMG00000004112
microcebus_murinus ENSMICG00000033553
otolemur_garnettii ENSOGAG00000027480
procavia_capensis ENSPCAG00000017100
nothoprocta_perdicaria ENSNPEG00000012693
xenopus_tropicalis ENSXETG00000005911
latimeria_chalumnae ENSLACG00000003738
paramormyrops_kingsleyae ENSPKIG00000006326
scleropages_formosus ENSSFOG00015006875
paramormyrops_kingsleyae ENSPKIG00000009399
scleropages_formosus ENSSFOG00015015081
xiphophorus_couchianus ENSXCOG00000004490
xiphophorus_maculatus ENSXMAG00000002499
gambusia_affinis ENSGAFG00000013122
poecilia_formosa ENSPFOG00000004031
poecilia_latipinna ENSPLAG00000006356
poecilia_mexicana ENSPMEG00000009220
poecilia_reticulata ENSPREG00000009056
fundulus_heteroclitus ENSFHEG00000017624
cyprinodon_variegatus ENSCVAG00000006391
kryptolebias_marmoratus ENSKMAG00000001975
oryzias_latipes ENSORLG00000015432
oryzias_latipes ENSORLG00020006912
oryzias_latipes_asm223469v1 ENSORLG00015012335
oryzias_melastigma ENSOMEG00000000178
takifugu_rubripes ENSTRUG00000006688
tetraodon_nigroviridis ENSTNIG00000014324
mastacembelus_armatus ENSMAMG00000012374
anabas_testudineus ENSATEG00000021709
amphiprion_percula ENSAPEG00000024634
amphiprion_ocellaris ENSAOCG00000014621
acanthochromis_polyacanthus ENSAPOG00000007620
stegastes_partitus ENSSPAG00000012183
haplochromis_burtoni ENSHBUG00000023176
pundamilia_nyererei ENSPNYG00000012240
astatotilapia_calliptera ENSACLG00000012297
maylandia_zebra ENSMZEG00005027487
neolamprologus_brichardi ENSNBRG00000002345
oreochromis_niloticus ENSONIG00000007946
amphilophus_citrinellus ENSACIG00000002902
hippocampus_comes ENSHCOG00000016789
labrus_bergylta ENSLBEG00000011136
monopterus_albus ENSMALG00000020647
seriola_dumerili ENSSDUG00000010317
seriola_lalandi_dorsalis ENSSLDG00000024834
scophthalmus_maximus ENSSMAG00000000153
mola_mola ENSMMOG00000006459
periophthalmus_magnuspinnatus ENSPMGG00000013339
gasterosteus_aculeatus ENSGACG00000005680
gadus_morhua ENSGMOG00000014115
esox_lucius ENSELUG00000014037
danio_rerio ENSDARG00000007097
scophthalmus_maximus ENSSMAG00000000134
cynoglossus_semilaevis ENSCSEG00000016937
gasterosteus_aculeatus ENSGACG00000013481
amphiprion_percula ENSAPEG00000006937
amphiprion_ocellaris ENSAOCG00000010347
acanthochromis_polyacanthus ENSAPOG00000021771
stegastes_partitus ENSSPAG00000005918
astatotilapia_calliptera ENSACLG00000023394
maylandia_zebra ENSMZEG00005025435
pundamilia_nyererei ENSPNYG00000011748
haplochromis_burtoni ENSHBUG00000003881
neolamprologus_brichardi ENSNBRG00000014808
oreochromis_niloticus ENSONIG00000009814
amphilophus_citrinellus ENSACIG00000015259
anabas_testudineus ENSATEG00000010964
mastacembelus_armatus ENSMAMG00000012795
monopterus_albus ENSMALG00000018265
seriola_dumerili ENSSDUG00000008504
seriola_lalandi_dorsalis ENSSLDG00000023676
labrus_bergylta ENSLBEG00000018182
tetraodon_nigroviridis ENSTNIG00000015237
takifugu_rubripes ENSTRUG00000008624
mola_mola ENSMMOG00000018900
hippocampus_comes ENSHCOG00000005384
xiphophorus_maculatus ENSXMAG00000029980
xiphophorus_couchianus ENSXCOG00000014619
gambusia_affinis ENSGAFG00000021352
poecilia_formosa ENSPFOG00000001231
poecilia_mexicana ENSPMEG00000013077
poecilia_latipinna ENSPLAG00000009713
poecilia_formosa ENSPFOG00000008075
