petromyzon_marinus ENSPMAG00000003234
eptatretus_burgeri ENSEBUG00000002967
clupea_harengus ENSCHAG00000010170
denticeps_clupeoides ENSDCDG00000020315
astyanax_mexicanus ENSAMXG00000011494
astyanax_mexicanus ENSAMXG00005016210
pygocentrus_nattereri ENSPNAG00000018426
ictalurus_punctatus ENSIPUG00000018654
electrophorus_electricus ENSEEEG00000016638
danio_rerio ENSDARG00000022020
hucho_hucho ENSHHUG00000047125
esox_lucius ENSELUG00000016097
hucho_hucho ENSHHUG00000005168
mastacembelus_armatus ENSMAMG00000002155
monopterus_albus ENSMALG00000020132
anabas_testudineus ENSATEG00000001189
betta_splendens ENSBSLG00000007889
scophthalmus_maximus ENSSMAG00000004118
cynoglossus_semilaevis ENSCSEG00000018417
seriola_dumerili ENSSDUG00000002589
seriola_lalandi ENSSLDG00000014324
lates_calcarifer ENSLCAG00010021891
cottoperca_gobio ENSCGOG00000024305
gasterosteus_aculeatus ENSGACG00000000877
larimichthys_crocea ENSLCRG00005009458
labrus_bergylta ENSLBEG00000014253
mola_mola ENSMMOG00000020309
xiphophorus_maculatus ENSXMAG00000007632
xiphophorus_couchianus ENSXCOG00000003668
gambusia_affinis ENSGAFG00000019264
poecilia_formosa ENSPFOG00000004706
poecilia_mexicana ENSPMEG00000015230
poecilia_formosa ENSPFOG00000024099
poecilia_latipinna ENSPLAG00000005902
poecilia_reticulata ENSPREG00000004634
fundulus_heteroclitus ENSFHEG00000002787
cyprinodon_variegatus ENSCVAG00000001475
kryptolebias_marmoratus ENSKMAG00000005440
oryzias_latipes ENSORLG00020011481
oryzias_latipes ENSORLG00000012145
oryzias_latipes ENSORLG00015012386
oryzias_melastigma ENSOMEG00000004778
maylandia_zebra ENSMZEG00005009948
maylandia_zebra ENSMZEG00005021997
astatotilapia_calliptera ENSACLG00000007967
pundamilia_nyererei ENSPNYG00000009032
acanthochromis_polyacanthus ENSAPOG00000017290
oreochromis_niloticus ENSONIG00000019846
amphilophus_citrinellus ENSACIG00000016563
amphiprion_ocellaris ENSAOCG00000007300
amphiprion_percula ENSAPEG00000010231
acanthochromis_polyacanthus ENSAPOG00000010957
stegastes_partitus ENSSPAG00000011517
gouania_willdenowi ENSGWIG00000009925
takifugu_rubripes ENSTRUG00000000968
tetraodon_nigroviridis ENSTNIG00000005076
periophthalmus_magnuspinnatus ENSPMGG00000007411
oryzias_latipes ENSORLG00000026308
oryzias_melastigma ENSOMEG00000004799
oreochromis_niloticus ENSONIG00000018998
hippocampus_comes ENSHCOG00000011818
gadus_morhua ENSGMOG00000000776
scleropages_formosus ENSSFOG00015001514
paramormyrops_kingsleyae ENSPKIG00000000409
lepisosteus_oculatus ENSLOCG00000011240
erpetoichthys_calabaricus ENSECRG00000011383
pogona_vitticeps ENSPVIG00000025439
anolis_carolinensis ENSACAG00000017585
notechis_scutatus ENSNSUG00000011537
salvator_merianae ENSSMRG00000006408
sphenodon_punctatus ENSSPUG00000017993
apteryx_haastii ENSAHAG00000004128
apteryx_rowi ENSARWG00000008130
apteryx_owenii ENSAOWG00000001688
dromaius_novaehollandiae ENSDNVG00000004279
nothoprocta_perdicaria ENSNPEG00000000035
cyanistes_caeruleus ENSCCEG00000011450
parus_major ENSPMJG00000017706
ficedula_albicollis ENSFALG00000003119
taeniopygia_guttata ENSTGUG00000004262
lonchura_striata ENSLSDG00000004595
serinus_canaria ENSSCAG00000001393
zonotrichia_albicollis ENSZALG00000013538
manacus_vitellinus ENSMVIG00005007890
lepidothrix_coronata ENSLCOG00000004781
calidris_pygmaea ENSCPGG00000001400
calidris_pugnax ENSCPUG00000006369
melopsittacus_undulatus ENSMUNG00000013264
anser_brachyrhynchus ENSABRG00000017047
anas_platyrhynchos ENSAPLG00000003581
gallus_gallus ENSGALG00000015071
coturnix_japonica ENSCJPG00005007688
meleagris_gallopavo ENSMGAG00000005709
numida_meleagris ENSNMEG00000010652
crocodylus_porosus ENSCPRG00005000175
gopherus_agassizii ENSGAGG00000021031
chelonoidis_abingdonii ENSCABG00000015684
chrysemys_picta ENSCPBG00000018996
pelodiscus_sinensis ENSPSIG00000018232
carlito_syrichta ENSTSYG00000006797
carlito_syrichta ENSTSYG00000034091
pan_troglodytes ENSPTRG00000020809
pan_paniscus ENSPPAG00000033033
gorilla_gorilla ENSGGOG00000008191
homo_sapiens ENSG00000188352
pongo_abelii ENSPPYG00000019187
nomascus_leucogenys ENSNLEG00000017507
piliocolobus_tephrosceles ENSPTEG00000013398
colobus_angolensis ENSCANG00000042993
rhinopithecus_bieti ENSRBIG00000027028
rhinopithecus_roxellana ENSRROG00000007268
macaca_fascicularis ENSMFAG00000040075
macaca_mulatta ENSMMUG00000019070
macaca_nemestrina ENSMNEG00000038816
papio_anubis ENSPANG00000025247
theropithecus_gelada ENSTGEG00000013628
cercocebus_atys ENSCATG00000042057
mandrillus_leucophaeus ENSMLEG00000040934
chlorocebus_sabaeus ENSCSAG00000009599
saimiri_boliviensis ENSSBOG00000024709
cebus_capucinus ENSCCAG00000018687
callithrix_jacchus ENSCJAG00000008887
aotus_nancymaae ENSANAG00000029314
propithecus_coquereli ENSPCOG00000017012
microcebus_murinus ENSMICG00000009888
prolemur_simus ENSPSMG00000004807
otolemur_garnettii ENSOGAG00000007818
tupaia_belangeri ENSTBEG00000001353
castor_canadensis ENSCCNG00000019376
castor_canadensis ENSCCNG00000019391
dipodomys_ordii ENSDORG00000006921
meriones_unguiculatus ENSMUGG00000026283
meriones_unguiculatus ENSMUGG00000026280
mus_spicilegus ENSMSIG00000021916
mus_spretus MGP_SPRETEiJ_G0027104
mus_musculus ENSMUSG00000038368
mus_caroli MGP_CAROLIEiJ_G0026139
mus_pahari MGP_PahariEiJ_G0028477
rattus_norvegicus ENSRNOG00000024402
cricetulus_griseus ENSCGRG00000009728
cricetulus_griseus ENSCGRG00001019342
cricetulus_griseus ENSCGRG00015016327
