notamacropus_eugenii ENSMEUG00000006802
phascolarctos_cinereus ENSPCIG00000018059
phascolarctos_cinereus ENSPCIG00000018058
monodelphis_domestica ENSMODG00000020873
choloepus_hoffmanni ENSCHOG00000013451
dasypus_novemcinctus ENSDNOG00000010557
equus_asinus_asinus ENSEASG00005000476
equus_caballus ENSECAG00000015021
erinaceus_europaeus ENSEEUG00000008681
pteropus_vampyrus ENSPVAG00000010578
myotis_lucifugus ENSMLUG00000009806
ursus_americanus ENSUAMG00000009351
ursus_maritimus ENSUMAG00000002490
ailuropoda_melanoleuca ENSAMEG00000006760
mustela_putorius_furo ENSMPUG00000005166
neovison_vison ENSNVIG00000011002
canis_lupus_familiaris ENSCAFG00000023315
canis_lupus_dingo ENSCAFG00020004373
vulpes_vulpes ENSVVUG00000021235
panthera_tigris_altaica ENSPTIG00000016025
panthera_pardus ENSPPRG00000023498
felis_catus ENSFCAG00000002543
tursiops_truncatus ENSTTRG00000000343
sus_scrofa ENSSSCG00000016673
bos_mutus ENSBMUG00000010139
bos_taurus ENSBTAG00000047599
bison_bison_bison ENSBBBG00000017884
capra_hircus ENSCHIG00000016817
ovis_aries ENSOARG00000007636
pan_troglodytes ENSPTRG00000048512
pan_troglodytes ENSPTRG00000019048
pan_paniscus ENSPPAG00000029547
gorilla_gorilla ENSGGOG00000001291
homo_sapiens ENSG00000106128
pongo_abelii ENSPPYG00000017668
nomascus_leucogenys ENSNLEG00000015214
piliocolobus_tephrosceles ENSPTEG00000018502
colobus_angolensis_palliatus ENSCANG00000042909
rhinopithecus_roxellana ENSRROG00000030906
rhinopithecus_bieti ENSRBIG00000034369
cercocebus_atys ENSCATG00000042880
chlorocebus_sabaeus ENSCSAG00000014774
macaca_nemestrina ENSMNEG00000043910
macaca_fascicularis ENSMFAG00000031512
macaca_mulatta ENSMMUG00000011764
mandrillus_leucophaeus ENSMLEG00000033220
theropithecus_gelada ENSTGEG00000019123
papio_anubis ENSPANG00000019771
cebus_capucinus ENSCCAG00000033788
saimiri_boliviensis_boliviensis ENSSBOG00000027499
callithrix_jacchus ENSCJAG00000008846
aotus_nancymaae ENSANAG00000023004
carlito_syrichta ENSTSYG00000003180
prolemur_simus ENSPSMG00000016347
microcebus_murinus ENSMICG00000012951
propithecus_coquereli ENSPCOG00000017344
otolemur_garnettii ENSOGAG00000001909
castor_canadensis ENSCCNG00000008268
dipodomys_ordii ENSDORG00000006437
peromyscus_maniculatus_bairdii ENSPEMG00000019584
microtus_ochrogaster ENSMOCG00000001328
cricetulus_griseus_chok1gshd ENSCGRG00001023797
cricetulus_griseus_crigri-picr ENSCGRG00015022557
cricetulus_griseus_crigri ENSCGRG00000010481
mus_musculus ENSMUSG00000004654
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029417
mus_spicilegus ENSMSIG00000021833
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028415
mus_pahari MGP_PahariEiJ_G0022165
rattus_norvegicus ENSRNOG00000011808
meriones_unguiculatus ENSMUGG00000007571
nannospalax_galili ENSNGAG00000018741
jaculus_jaculus ENSJJAG00000007770
cavia_porcellus ENSCPOG00000011400
cavia_aperea ENSCAPG00000005486
chinchilla_lanigera ENSCLAG00000006687
octodon_degus ENSODEG00000009472
heterocephalus_glaber_female ENSHGLG00000007773
heterocephalus_glaber_male ENSHGLG00100000699
fukomys_damarensis ENSFDAG00000005064
spermophilus_dauricus ENSSDAG00000012411
marmota_marmota_marmota ENSMMMG00000008069
urocitellus_parryii ENSUPAG00010007648
ictidomys_tridecemlineatus ENSSTOG00000015519
oryctolagus_cuniculus ENSOCUG00000005869
ochotona_princeps ENSOPRG00000006538
loxodonta_africana ENSLAFG00000016825
procavia_capensis ENSPCAG00000004527
echinops_telfairi ENSETEG00000018440
ornithorhynchus_anatinus ENSOANG00000008760
anolis_carolinensis ENSACAG00000005849
pogona_vitticeps ENSPVIG00000011149
salvator_merianae ENSSMRG00000016806
sphenodon_punctatus ENSSPUG00000001441
apteryx_haastii ENSAHAG00000004689
apteryx_owenii ENSAOWG00000017080
apteryx_rowi ENSARWG00000001608
dromaius_novaehollandiae ENSDNVG00000018857
nothoprocta_perdicaria ENSNPEG00000004422
anas_platyrhynchos_platyrhynchos ENSAPLG00000011541
anser_brachyrhynchus ENSABRG00000000836
gallus_gallus ENSGALG00000005212
meleagris_gallopavo ENSMGAG00000001769
coturnix_japonica ENSCJPG00005010500
numida_meleagris ENSNMEG00000004326
calidris_pugnax ENSCPUG00000019119
calidris_pygmaea ENSCPGG00000010826
melopsittacus_undulatus ENSMUNG00000003833
manacus_vitellinus ENSMVIG00005013154
lepidothrix_coronata ENSLCOG00000004987
taeniopygia_guttata ENSTGUG00000000332
taeniopygia_guttata ENSTGUG00000014207
lonchura_striata_domestica ENSLSDG00000010321
