eptatretus_burgeri ENSEBUG00000004208
petromyzon_marinus ENSPMAG00000009287
astyanax_mexicanus ENSAMXG00000003725
pygocentrus_nattereri ENSPNAG00000013633
ictalurus_punctatus ENSIPUG00000005912
danio_rerio ENSDARG00000036505
gasterosteus_aculeatus ENSGACG00000019884
labrus_bergylta ENSLBEG00000017503
mola_mola ENSMMOG00000014174
fundulus_heteroclitus ENSFHEG00000007957
cyprinodon_variegatus ENSCVAG00000017329
xiphophorus_maculatus ENSXMAG00000008847
xiphophorus_couchianus ENSXCOG00000005343
gambusia_affinis ENSGAFG00000014896
poecilia_mexicana ENSPMEG00000018591
poecilia_formosa ENSPFOG00000003522
poecilia_latipinna ENSPLAG00000000291
poecilia_reticulata ENSPREG00000001378
kryptolebias_marmoratus ENSKMAG00000006242
oryzias_latipes ENSORLG00020016310
oryzias_latipes_asm223469v1 ENSORLG00015013892
oryzias_latipes ENSORLG00000004098
oryzias_melastigma ENSOMEG00000004955
haplochromis_burtoni ENSHBUG00000023699
astatotilapia_calliptera ENSACLG00000020323
pundamilia_nyererei ENSPNYG00000002230
maylandia_zebra ENSMZEG00005014825
oreochromis_niloticus ENSONIG00000009186
neolamprologus_brichardi ENSNBRG00000005331
maylandia_zebra ENSMZEG00005004250
amphilophus_citrinellus ENSACIG00000017254
amphiprion_percula ENSAPEG00000020195
amphiprion_ocellaris ENSAOCG00000020359
acanthochromis_polyacanthus ENSAPOG00000010628
stegastes_partitus ENSSPAG00000022150
mastacembelus_armatus ENSMAMG00000008141
monopterus_albus ENSMALG00000015142
anabas_testudineus ENSATEG00000016828
scophthalmus_maximus ENSSMAG00000016912
cynoglossus_semilaevis ENSCSEG00000016489
seriola_dumerili ENSSDUG00000021663
seriola_lalandi_dorsalis ENSSLDG00000023750
hippocampus_comes ENSHCOG00000001562
tetraodon_nigroviridis ENSTNIG00000002490
takifugu_rubripes ENSTRUG00000007958
periophthalmus_magnuspinnatus ENSPMGG00000021651
gadus_morhua ENSGMOG00000005947
esox_lucius ENSELUG00000012599
scleropages_formosus ENSSFOG00015019984
paramormyrops_kingsleyae ENSPKIG00000022233
lepisosteus_oculatus ENSLOCG00000009420
sarcophilus_harrisii ENSSHAG00000002273
monodelphis_domestica ENSMODG00000000187
phascolarctos_cinereus ENSPCIG00000003048
pteropus_vampyrus ENSPVAG00000000747
myotis_lucifugus ENSMLUG00000016472
equus_asinus_asinus ENSEASG00005016507
equus_caballus ENSECAG00000017570
capra_hircus ENSCHIG00000025053
ovis_aries ENSOARG00000005168
bos_mutus ENSBMUG00000018529
bos_taurus ENSBTAG00000001801
bison_bison_bison ENSBBBG00000016325
tursiops_truncatus ENSTTRG00000001662
sus_scrofa ENSSSCG00000037079
vicugna_pacos ENSVPAG00000004715
sorex_araneus ENSSARG00000006115
erinaceus_europaeus ENSEEUG00000001015
ursus_maritimus ENSUMAG00000002280
ursus_americanus ENSUAMG00000025493
ailuropoda_melanoleuca ENSAMEG00000006769
mustela_putorius_furo ENSMPUG00000001012
neovison_vison ENSNVIG00000021264
canis_lupus_familiaris ENSCAFG00000017681
canis_lupus_dingo ENSCAFG00020011042
vulpes_vulpes ENSVVUG00000027777
panthera_pardus ENSPPRG00000021203
panthera_tigris_altaica ENSPTIG00000013324
felis_catus ENSFCAG00000033996
ursus_americanus ENSUAMG00000025494
chinchilla_lanigera ENSCLAG00000008440
octodon_degus ENSODEG00000018346
cavia_porcellus ENSCPOG00000009941
cavia_aperea ENSCAPG00000016282
heterocephalus_glaber_male ENSHGLG00100015526
heterocephalus_glaber_female ENSHGLG00000001289
fukomys_damarensis ENSFDAG00000010742
urocitellus_parryii ENSUPAG00010020289
spermophilus_dauricus ENSSDAG00000000462
ictidomys_tridecemlineatus ENSSTOG00000009215
marmota_marmota_marmota ENSMMMG00000007022
castor_canadensis ENSCCNG00000008231
dipodomys_ordii ENSDORG00000012271
cricetulus_griseus_chok1gshd ENSCGRG00001014925
cricetulus_griseus_crigri-picr ENSCGRG00015023614
cricetulus_griseus_crigri ENSCGRG00000000792
mesocricetus_auratus ENSMAUG00000004116
microtus_ochrogaster ENSMOCG00000006993
peromyscus_maniculatus_bairdii ENSPEMG00000004340
mus_spicilegus ENSMSIG00000031898
mus_musculus ENSMUSG00000024261
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022972
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022061
mus_pahari MGP_PahariEiJ_G0018795
rattus_norvegicus ENSRNOG00000017333
meriones_unguiculatus ENSMUGG00000002483
nannospalax_galili ENSNGAG00000019925
jaculus_jaculus ENSJJAG00000022564
oryctolagus_cuniculus ENSOCUG00000009669
ochotona_princeps ENSOPRG00000003614
mandrillus_leucophaeus ENSMLEG00000032128
papio_anubis ENSPANG00000004800
theropithecus_gelada ENSTGEG00000023313
cercocebus_atys ENSCATG00000032803
macaca_fascicularis ENSMFAG00000043237
macaca_mulatta ENSMMUG00000017016
macaca_nemestrina ENSMNEG00000037117
chlorocebus_sabaeus ENSCSAG00000017945
rhinopithecus_roxellana ENSRROG00000029501
rhinopithecus_bieti ENSRBIG00000029559
colobus_angolensis_palliatus ENSCANG00000033912
piliocolobus_tephrosceles ENSPTEG00000022506
pan_paniscus ENSPPAG00000035230
pan_troglodytes ENSPTRG00000009985
homo_sapiens ENSG00000132872
gorilla_gorilla ENSGGOG00000006097
pongo_abelii ENSPPYG00000009122
nomascus_leucogenys ENSNLEG00000010756
cebus_capucinus ENSCCAG00000026016
saimiri_boliviensis_boliviensis ENSSBOG00000029611
callithrix_jacchus ENSCJAG00000004002
aotus_nancymaae ENSANAG00000028853
carlito_syrichta ENSTSYG00000026328
prolemur_simus ENSPSMG00000023347
microcebus_murinus ENSMICG00000027289
propithecus_coquereli ENSPCOG00000021832
otolemur_garnettii ENSOGAG00000003595
tupaia_belangeri ENSTBEG00000012504
loxodonta_africana ENSLAFG00000010312
procavia_capensis ENSPCAG00000000652
echinops_telfairi ENSETEG00000017601
dasypus_novemcinctus ENSDNOG00000036069
choloepus_hoffmanni ENSCHOG00000013289
