anser_brachyrhynchus ENSABRG00000010158
anas_platyrhynchos_platyrhynchos ENSAPLG00000021214
numida_meleagris ENSNMEG00000005661
gallus_gallus ENSGALG00000027103
melopsittacus_undulatus ENSMUNG00000015164
crocodylus_porosus ENSCPRG00005003030
chrysemys_picta_bellii ENSCPBG00000000080
chelonoidis_abingdonii ENSCABG00000005050
equus_asinus_asinus ENSEASG00005021223
equus_caballus ENSECAG00000037294
myotis_lucifugus ENSMLUG00000030562
bison_bison_bison ENSBBBG00000019123
bos_mutus ENSBMUG00000000184
bos_taurus ENSBTAG00000047203
ovis_aries ENSOARG00000015341
capra_hircus ENSCHIG00000013366
sus_scrofa ENSSSCG00000040399
ursus_americanus ENSUAMG00000003287
ursus_maritimus ENSUMAG00000001579
ailuropoda_melanoleuca ENSAMEG00000009009
mustela_putorius_furo ENSMPUG00000007742
neovison_vison ENSNVIG00000000703
canis_lupus_dingo ENSCAFG00020016187
canis_lupus_familiaris ENSCAFG00000029280
vulpes_vulpes ENSVVUG00000011198
panthera_pardus ENSPPRG00000001287
panthera_tigris_altaica ENSPTIG00000010328
felis_catus ENSFCAG00000025693
prolemur_simus ENSPSMG00000015246
propithecus_coquereli ENSPCOG00000024382
microcebus_murinus ENSMICG00000038361
piliocolobus_tephrosceles ENSPTEG00000037467
colobus_angolensis_palliatus ENSCANG00000035694
rhinopithecus_bieti ENSRBIG00000033039
rhinopithecus_roxellana ENSRROG00000037410
papio_anubis ENSPANG00000016556
mandrillus_leucophaeus ENSMLEG00000033751
cercocebus_atys ENSCATG00000034141
theropithecus_gelada ENSTGEG00000027424
macaca_fascicularis ENSMFAG00000038735
macaca_mulatta ENSMMUG00000042255
macaca_nemestrina ENSMNEG00000036225
chlorocebus_sabaeus ENSCSAG00000003855
pan_troglodytes ENSPTRG00000040421
pan_paniscus ENSPPAG00000042222
homo_sapiens ENSG00000231738
gorilla_gorilla ENSGGOG00000022316
cebus_capucinus ENSCCAG00000019761
callithrix_jacchus ENSCJAG00000039345
saimiri_boliviensis_boliviensis ENSSBOG00000018936
aotus_nancymaae ENSANAG00000013117
urocitellus_parryii ENSUPAG00010013269
marmota_marmota_marmota ENSMMMG00000001031
dasypus_novemcinctus ENSDNOG00000045975
latimeria_chalumnae ENSLACG00000022521
