phascolarctos_cinereus ENSPCIG00000032110
notamacropus_eugenii ENSMEUG00000010758
sarcophilus_harrisii ENSSHAG00000005458
monodelphis_domestica ENSMODG00000010811
pteropus_vampyrus ENSPVAG00000005458
myotis_lucifugus ENSMLUG00000014959
ursus_americanus ENSUAMG00000006444
ursus_maritimus ENSUMAG00000018827
ailuropoda_melanoleuca ENSAMEG00000011626
neovison_vison ENSNVIG00000001889
mustela_putorius_furo ENSMPUG00000012329
canis_lupus_dingo ENSCAFG00020008574
canis_lupus_familiaris ENSCAFG00000014812
panthera_tigris_altaica ENSPTIG00000019699
panthera_pardus ENSPPRG00000025021
felis_catus ENSFCAG00000014740
bos_mutus ENSBMUG00000022774
bos_taurus ENSBTAG00000021466
bison_bison_bison ENSBBBG00000005917
ovis_aries ENSOARG00000016476
tursiops_truncatus ENSTTRG00000010362
sus_scrofa ENSSSCG00000016034
vicugna_pacos ENSVPAG00000007901
equus_caballus ENSECAG00000024769
equus_asinus_asinus ENSEASG00005021275
sorex_araneus ENSSARG00000000851
erinaceus_europaeus ENSEEUG00000014539
chinchilla_lanigera ENSCLAG00000013405
octodon_degus ENSODEG00000010707
cavia_porcellus ENSCPOG00000006836
cavia_aperea ENSCAPG00000012893
heterocephalus_glaber_male ENSHGLG00100012804
heterocephalus_glaber_female ENSHGLG00000001404
fukomys_damarensis ENSFDAG00000008642
ictidomys_tridecemlineatus ENSSTOG00000015774
urocitellus_parryii ENSUPAG00010023088
spermophilus_dauricus ENSSDAG00000001579
marmota_marmota_marmota ENSMMMG00000009046
castor_canadensis ENSCCNG00000017850
dipodomys_ordii ENSDORG00000012004
mus_musculus ENSMUSG00000026043
mus_spicilegus ENSMSIG00000017640
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0014909
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014105
mus_pahari MGP_PahariEiJ_G0027348
rattus_norvegicus ENSRNOG00000003357
meriones_unguiculatus ENSMUGG00000012132
peromyscus_maniculatus_bairdii ENSPEMG00000016978
microtus_ochrogaster ENSMOCG00000002459
cricetulus_griseus_crigri-picr ENSCGRG00015028724
cricetulus_griseus_chok1gshd ENSCGRG00001015480
cricetulus_griseus_crigri ENSCGRG00000000351
mesocricetus_auratus ENSMAUG00000010371
nannospalax_galili ENSNGAG00000024053
jaculus_jaculus ENSJJAG00000021342
oryctolagus_cuniculus ENSOCUG00000014988
ochotona_princeps ENSOPRG00000012525
tupaia_belangeri ENSTBEG00000007886
pan_troglodytes ENSPTRG00000012728
pan_paniscus ENSPPAG00000031702
homo_sapiens ENSG00000168542
gorilla_gorilla ENSGGOG00000016523
pongo_abelii ENSPPYG00000013011
nomascus_leucogenys ENSNLEG00000006526
colobus_angolensis_palliatus ENSCANG00000033720
piliocolobus_tephrosceles ENSPTEG00000021416
rhinopithecus_roxellana ENSRROG00000034743
rhinopithecus_bieti ENSRBIG00000028358
cercocebus_atys ENSCATG00000031284
mandrillus_leucophaeus ENSMLEG00000044391
theropithecus_gelada ENSTGEG00000027631
papio_anubis ENSPANG00000008489
macaca_fascicularis ENSMFAG00000003702
macaca_mulatta ENSMMUG00000021286
macaca_nemestrina ENSMNEG00000031153
chlorocebus_sabaeus ENSCSAG00000012451
cebus_capucinus ENSCCAG00000030123
saimiri_boliviensis_boliviensis ENSSBOG00000032521
aotus_nancymaae ENSANAG00000024130
callithrix_jacchus ENSCJAG00000005210
carlito_syrichta ENSTSYG00000012975
prolemur_simus ENSPSMG00000004515
propithecus_coquereli ENSPCOG00000001524
microcebus_murinus ENSMICG00000014169
otolemur_garnettii ENSOGAG00000005880
dasypus_novemcinctus ENSDNOG00000013597
loxodonta_africana ENSLAFG00000016454
procavia_capensis ENSPCAG00000002407
echinops_telfairi ENSETEG00000005194
ornithorhynchus_anatinus ENSOANG00000003048
taeniopygia_guttata ENSTGUG00000014936
lepidothrix_coronata ENSLCOG00000012090
taeniopygia_guttata ENSTGUG00000010995
ficedula_albicollis ENSFALG00000004470
manacus_vitellinus ENSMVIG00005014937
dromaius_novaehollandiae ENSDNVG00000000004
pelodiscus_sinensis ENSPSIG00000007707
salvator_merianae ENSSMRG00000019395
anolis_carolinensis ENSACAG00000015062
notechis_scutatus ENSNSUG00000014242
xenopus_tropicalis ENSXETG00000010783
acanthochromis_polyacanthus ENSAPOG00000019577
