phascolarctos_cinereus ENSPCIG00000009644
vombatus_ursinus ENSVURG00010003072
sarcophilus_harrisii ENSSHAG00000005208
monodelphis_domestica ENSMODG00000013671
monodelphis_domestica ENSMODG00000050682
prolemur_simus ENSPSMG00000017110
otolemur_garnettii ENSOGAG00000032310
pongo_abelii ENSPPYG00000010276
pan_paniscus ENSPPAG00000035232
colobus_angolensis ENSCANG00000014849
piliocolobus_tephrosceles ENSPTEG00000012409
rhinopithecus_bieti ENSRBIG00000003499
mandrillus_leucophaeus ENSMLEG00000014244
theropithecus_gelada ENSTGEG00000000428
chlorocebus_sabaeus ENSCSAG00000002342
macaca_fascicularis ENSMFAG00000040387
macaca_mulatta ENSMMUG00000017061
cercocebus_atys ENSCATG00000028794
saimiri_boliviensis ENSSBOG00000035631
canis_lupus ENSCAFG00020022248
canis_lupus ENSCAFG00000030024
vulpes_vulpes ENSVVUG00000020343
neovison_vison ENSNVIG00000015316
mustela_putorius ENSMPUG00000002287
ursus_maritimus ENSUMAG00000007331
ursus_americanus ENSUAMG00000003458
panthera_pardus ENSPPRG00000020181
panthera_tigris ENSPTIG00000005377
felis_catus ENSFCAG00000032151
bos_indicus ENSBIXG00005011925
bos_indicus ENSBIXG00000018407
bos_taurus ENSBTAG00000053998
bos_mutus ENSBMUG00000005232
bison_bison ENSBBBG00000009826
capra_hircus ENSCHIG00000022657
tursiops_truncatus ENSTTRG00000001137
vicugna_pacos ENSVPAG00000008260
equus_asinus ENSEASG00005008289
equus_caballus ENSECAG00000023434
pteropus_vampyrus ENSPVAG00000005579
dasypus_novemcinctus ENSDNOG00000046439
