apteryx_haastii ENSAHAG00000013724
apteryx_owenii ENSAOWG00000014792
apteryx_rowi ENSARWG00000000317
dromaius_novaehollandiae ENSDNVG00000004652
nothoprocta_perdicaria ENSNPEG00000001223
anser_brachyrhynchus ENSABRG00000019778
anas_platyrhynchos_platyrhynchos ENSAPLG00000013114
gallus_gallus ENSGALG00000010331
meleagris_gallopavo ENSMGAG00000010779
coturnix_japonica ENSCJPG00005018136
numida_meleagris ENSNMEG00000013030
calidris_pygmaea ENSCPGG00000004472
calidris_pugnax ENSCPUG00000016527
melopsittacus_undulatus ENSMUNG00000016515
taeniopygia_guttata ENSTGUG00000011304
lonchura_striata_domestica ENSLSDG00000000919
zonotrichia_albicollis ENSZALG00000011024
junco_hyemalis ENSJHYG00000001900
serinus_canaria ENSSCAG00000008911
ficedula_albicollis ENSFALG00000004943
cyanistes_caeruleus ENSCCEG00000017194
parus_major ENSPMJG00000006763
lepidothrix_coronata ENSLCOG00000004725
lepidothrix_coronata ENSLCOG00000014791
manacus_vitellinus ENSMVIG00005016594
crocodylus_porosus ENSCPRG00005007060
gopherus_agassizii ENSGAGG00000001798
chelonoidis_abingdonii ENSCABG00000001963
chrysemys_picta_bellii ENSCPBG00000018771
pelodiscus_sinensis ENSPSIG00000010434
sphenodon_punctatus ENSSPUG00000015405
pogona_vitticeps ENSPVIG00000015042
anolis_carolinensis ENSACAG00000003903
notechis_scutatus ENSNSUG00000018560
salvator_merianae ENSSMRG00000003452
ornithorhynchus_anatinus ENSOANG00000009510
ornithorhynchus_anatinus ENSOANG00000029409
ornithorhynchus_anatinus ENSOANG00000008374
sus_scrofa ENSSSCG00000011723
vicugna_pacos ENSVPAG00000008471
capra_hircus ENSCHIG00000018324
ovis_aries ENSOARG00000003370
bos_mutus ENSBMUG00000012160
bos_taurus ENSBTAG00000002075
bison_bison_bison ENSBBBG00000015170
tursiops_truncatus ENSTTRG00000007541
ursus_americanus ENSUAMG00000022533
ursus_americanus ENSUAMG00000014217
ursus_maritimus ENSUMAG00000011878
ailuropoda_melanoleuca ENSAMEG00000001740
neovison_vison ENSNVIG00000012334
mustela_putorius_furo ENSMPUG00000002746
canis_lupus_dingo ENSCAFG00020005383
canis_lupus_familiaris ENSCAFG00000008711
vulpes_vulpes ENSVVUG00000024539
panthera_pardus ENSPPRG00000023388
panthera_tigris_altaica ENSPTIG00000016196
felis_catus ENSFCAG00000004615
pteropus_vampyrus ENSPVAG00000010159
myotis_lucifugus ENSMLUG00000014941
equus_caballus ENSECAG00000009138
equus_asinus_asinus ENSEASG00005022266
sorex_araneus ENSSARG00000014145
urocitellus_parryii ENSUPAG00010006795
ictidomys_tridecemlineatus ENSSTOG00000000081
marmota_marmota_marmota ENSMMMG00000015658
dipodomys_ordii ENSDORG00000005785
castor_canadensis ENSCCNG00000008810
octodon_degus ENSODEG00000003955
chinchilla_lanigera ENSCLAG00000001839
cavia_porcellus ENSCPOG00000007994
cavia_aperea ENSCAPG00000008654
heterocephalus_glaber_male ENSHGLG00100004542
heterocephalus_glaber_female ENSHGLG00000013970
fukomys_damarensis ENSFDAG00000009530
cricetulus_griseus_crigri-picr ENSCGRG00015022348
cricetulus_griseus_crigri ENSCGRG00000002387
cricetulus_griseus_chok1gshd ENSCGRG00001000828
mesocricetus_auratus ENSMAUG00000005415
microtus_ochrogaster ENSMOCG00000019325
peromyscus_maniculatus_bairdii ENSPEMG00000018942
mus_musculus ENSMUSG00000027820
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025974
mus_spicilegus ENSMSIG00000029325
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025034
mus_pahari MGP_PahariEiJ_G0026478
rattus_norvegicus ENSRNOG00000009514
meriones_unguiculatus ENSMUGG00000015145
nannospalax_galili ENSNGAG00000012862
nannospalax_galili ENSNGAG00000019113
jaculus_jaculus ENSJJAG00000015044
ochotona_princeps ENSOPRG00000004155
colobus_angolensis_palliatus ENSCANG00000037507
piliocolobus_tephrosceles ENSPTEG00000030853
rhinopithecus_roxellana ENSRROG00000039543
rhinopithecus_bieti ENSRBIG00000031063
cercocebus_atys ENSCATG00000038410
papio_anubis ENSPANG00000005579
mandrillus_leucophaeus ENSMLEG00000041566
theropithecus_gelada ENSTGEG00000004535
macaca_fascicularis ENSMFAG00000039633
macaca_mulatta ENSMMUG00000006662
macaca_nemestrina ENSMNEG00000044087
chlorocebus_sabaeus ENSCSAG00000011987
pan_troglodytes ENSPTRG00000015550
pan_paniscus ENSPPAG00000019817
homo_sapiens ENSG00000196549
pongo_abelii ENSPPYG00000014224
gorilla_gorilla ENSGGOG00000013260
nomascus_leucogenys ENSNLEG00000003737
callithrix_jacchus ENSCJAG00000000959
saimiri_boliviensis_boliviensis ENSSBOG00000016144
cebus_capucinus ENSCCAG00000033778
aotus_nancymaae ENSANAG00000023570
propithecus_coquereli ENSPCOG00000013543
prolemur_simus ENSPSMG00000003300
microcebus_murinus ENSMICG00000049514
otolemur_garnettii ENSOGAG00000010918
carlito_syrichta ENSTSYG00000010026
tupaia_belangeri ENSTBEG00000003304
oryctolagus_cuniculus ENSOCUG00000017924
spermophilus_dauricus ENSSDAG00000018362
spermophilus_dauricus ENSSDAG00000018374
vulpes_vulpes ENSVVUG00000024535
canis_lupus_dingo ENSCAFG00020005378
ursus_maritimus ENSUMAG00000011884
sus_scrofa ENSSSCG00000039895
erinaceus_europaeus ENSEEUG00000001011
choloepus_hoffmanni ENSCHOG00000003872
dasypus_novemcinctus ENSDNOG00000017178
loxodonta_africana ENSLAFG00000015397
procavia_capensis ENSPCAG00000008416
echinops_telfairi ENSETEG00000017726
phascolarctos_cinereus ENSPCIG00000000041
notamacropus_eugenii ENSMEUG00000015631
monodelphis_domestica ENSMODG00000015805
sarcophilus_harrisii ENSSHAG00000013418
xenopus_tropicalis ENSXETG00000007771
gambusia_affinis ENSGAFG00000014096
xiphophorus_maculatus ENSXMAG00000011525
poecilia_formosa ENSPFOG00000012999
poecilia_latipinna ENSPLAG00000006063
poecilia_mexicana ENSPMEG00000016822
cyprinodon_variegatus ENSCVAG00000001166
kryptolebias_marmoratus ENSKMAG00000007007
oryzias_latipes ENSORLG00020005523
oryzias_latipes_asm223469v1 ENSORLG00015011601
oryzias_latipes ENSORLG00000012141
amphiprion_ocellaris ENSAOCG00000006491
acanthochromis_polyacanthus ENSAPOG00000023307
stegastes_partitus ENSSPAG00000005421
pundamilia_nyererei ENSPNYG00000023176
haplochromis_burtoni ENSHBUG00000014825
amphilophus_citrinellus ENSACIG00000011745
mastacembelus_armatus ENSMAMG00000001864
anabas_testudineus ENSATEG00000021656
seriola_lalandi_dorsalis ENSSLDG00000023425
scophthalmus_maximus ENSSMAG00000011759
labrus_bergylta ENSLBEG00000007459
esox_lucius ENSELUG00000017356
astyanax_mexicanus ENSAMXG00000018998
pygocentrus_nattereri ENSPNAG00000005020
ictalurus_punctatus ENSIPUG00000008285
danio_rerio ENSDARG00000076950
scleropages_formosus ENSSFOG00015002399
paramormyrops_kingsleyae ENSPKIG00000025289
paramormyrops_kingsleyae ENSPKIG00000009748
scleropages_formosus ENSSFOG00015019644
cynoglossus_semilaevis ENSCSEG00000016111
hippocampus_comes ENSHCOG00000003594
takifugu_rubripes ENSTRUG00000000808
tetraodon_nigroviridis ENSTNIG00000007690
anabas_testudineus ENSATEG00000015614
mastacembelus_armatus ENSMAMG00000013324
seriola_lalandi_dorsalis ENSSLDG00000017524
seriola_dumerili ENSSDUG00000023660
scophthalmus_maximus ENSSMAG00000011821
labrus_bergylta ENSLBEG00000023562
gasterosteus_aculeatus ENSGACG00000010305
mola_mola ENSMMOG00000013040
cyprinodon_variegatus ENSCVAG00000005658
fundulus_heteroclitus ENSFHEG00000017839
xiphophorus_maculatus ENSXMAG00000001538
xiphophorus_couchianus ENSXCOG00000011697
poecilia_reticulata ENSPREG00000003031
poecilia_mexicana ENSPMEG00000016691
poecilia_latipinna ENSPLAG00000010549
poecilia_mexicana ENSPMEG00000016937
poecilia_mexicana ENSPMEG00000020609
poecilia_formosa ENSPFOG00000008478
poecilia_formosa ENSPFOG00000008421
poecilia_latipinna ENSPLAG00000010783
xiphophorus_maculatus ENSXMAG00000001572
xiphophorus_couchianus ENSXCOG00000000425
gambusia_affinis ENSGAFG00000013873
kryptolebias_marmoratus ENSKMAG00000019326
oryzias_latipes ENSORLG00000005790
oryzias_latipes_asm223469v1 ENSORLG00015007298
oryzias_latipes ENSORLG00020004793
oryzias_melastigma ENSOMEG00000010750
haplochromis_burtoni ENSHBUG00000015067
pundamilia_nyererei ENSPNYG00000007779
astatotilapia_calliptera ENSACLG00000013889
maylandia_zebra ENSMZEG00005001703
oreochromis_niloticus ENSONIG00000003515
neolamprologus_brichardi ENSNBRG00000002081
amphilophus_citrinellus ENSACIG00000016396
amphiprion_ocellaris ENSAOCG00000018642
amphiprion_percula ENSAPEG00000001592
acanthochromis_polyacanthus ENSAPOG00000022263
stegastes_partitus ENSSPAG00000022103
periophthalmus_magnuspinnatus ENSPMGG00000013848
gadus_morhua ENSGMOG00000014071
esox_lucius ENSELUG00000018554
pygocentrus_nattereri ENSPNAG00000005244
astyanax_mexicanus ENSAMXG00000019789
ictalurus_punctatus ENSIPUG00000010912
lepisosteus_oculatus ENSLOCG00000002202
latimeria_chalumnae ENSLACG00000006241
