calidris_pygmaea ENSCPGG00000002904
anser_brachyrhynchus ENSABRG00000009289
serinus_canaria ENSSCAG00000013863
lonchura_striata_domestica ENSLSDG00000010104
manacus_vitellinus ENSMVIG00005006155
apteryx_haastii ENSAHAG00000001170
latimeria_chalumnae ENSLACG00000017763
poecilia_formosa ENSPFOG00000006638
poecilia_latipinna ENSPLAG00000012986
poecilia_mexicana ENSPMEG00000008378
poecilia_reticulata ENSPREG00000021227
xiphophorus_maculatus ENSXMAG00000012663
xiphophorus_couchianus ENSXCOG00000015429
gambusia_affinis ENSGAFG00000019935
cyprinodon_variegatus ENSCVAG00000011055
fundulus_heteroclitus ENSFHEG00000003672
oryzias_latipes ENSORLG00000030275
oryzias_latipes ENSORLG00020007580
oryzias_latipes_asm223469v1 ENSORLG00015002395
takifugu_rubripes ENSTRUG00000007926
tetraodon_nigroviridis ENSTNIG00000000637
amphiprion_ocellaris ENSAOCG00000023752
amphiprion_percula ENSAPEG00000000593
acanthochromis_polyacanthus ENSAPOG00000002617
stegastes_partitus ENSSPAG00000006782
maylandia_zebra ENSMZEG00005023398
astatotilapia_calliptera ENSACLG00000018106
haplochromis_burtoni ENSHBUG00000007224
pundamilia_nyererei ENSPNYG00000021587
neolamprologus_brichardi ENSNBRG00000002047
oreochromis_niloticus ENSONIG00000016567
amphilophus_citrinellus ENSACIG00000017152
labrus_bergylta ENSLBEG00000012467
gasterosteus_aculeatus ENSGACG00000011160
seriola_lalandi_dorsalis ENSSLDG00000005190
seriola_dumerili ENSSDUG00000004539
scophthalmus_maximus ENSSMAG00000019287
cynoglossus_semilaevis ENSCSEG00000017607
monopterus_albus ENSMALG00000018501
mastacembelus_armatus ENSMAMG00000005073
anabas_testudineus ENSATEG00000024453
hippocampus_comes ENSHCOG00000008237
gadus_morhua ENSGMOG00000004053
esox_lucius ENSELUG00000005436
astyanax_mexicanus ENSAMXG00000000335
pygocentrus_nattereri ENSPNAG00000020808
ictalurus_punctatus ENSIPUG00000019356
danio_rerio ENSDARG00000002601
paramormyrops_kingsleyae ENSPKIG00000007317
scleropages_formosus ENSSFOG00015020994
lepisosteus_oculatus ENSLOCG00000006946
