phascolarctos_cinereus ENSPCIG00000032934
notamacropus_eugenii ENSMEUG00000005270
monodelphis_domestica ENSMODG00000003369
sarcophilus_harrisii ENSSHAG00000001076
ornithorhynchus_anatinus ENSOANG00000004166
pogona_vitticeps ENSPVIG00000010765
meleagris_gallopavo ENSMGAG00000016405
coturnix_japonica ENSCJPG00005017768
gallus_gallus ENSGALG00000003713
meleagris_gallopavo ENSMGAG00000004984
anas_platyrhynchos_platyrhynchos ENSAPLG00000018773
lonchura_striata_domestica ENSLSDG00000016815
taeniopygia_guttata ENSTGUG00000002023
serinus_canaria ENSSCAG00000004967
junco_hyemalis ENSJHYG00000013222
ficedula_albicollis ENSFALG00000003200
parus_major ENSPMJG00000009488
cyanistes_caeruleus ENSCCEG00000013098
lepidothrix_coronata ENSLCOG00000004873
manacus_vitellinus ENSMVIG00005005432
melopsittacus_undulatus ENSMUNG00000011995
calidris_pugnax ENSCPUG00000016222
calidris_pygmaea ENSCPGG00000016552
apteryx_rowi ENSARWG00000012701
apteryx_haastii ENSAHAG00000017517
nothoprocta_perdicaria ENSNPEG00000009936
zonotrichia_albicollis ENSZALG00000017465
crocodylus_porosus ENSCPRG00005017189
gopherus_agassizii ENSGAGG00000020775
chelonoidis_abingdonii ENSCABG00000014551
chrysemys_picta_bellii ENSCPBG00000010524
pelodiscus_sinensis ENSPSIG00000011855
pogona_vitticeps ENSPVIG00000016950
anolis_carolinensis ENSACAG00000008558
notechis_scutatus ENSNSUG00000018869
salvator_merianae ENSSMRG00000005795
sphenodon_punctatus ENSSPUG00000001948
latimeria_chalumnae ENSLACG00000007908
takifugu_rubripes ENSTRUG00000001694
tetraodon_nigroviridis ENSTNIG00000010904
mola_mola ENSMMOG00000017073
labrus_bergylta ENSLBEG00000018926
gasterosteus_aculeatus ENSGACG00000005294
scophthalmus_maximus ENSSMAG00000008864
cynoglossus_semilaevis ENSCSEG00000003958
seriola_dumerili ENSSDUG00000003326
seriola_lalandi_dorsalis ENSSLDG00000013114
mastacembelus_armatus ENSMAMG00000014451
monopterus_albus ENSMALG00000008529
anabas_testudineus ENSATEG00000005427
fundulus_heteroclitus ENSFHEG00000013055
cyprinodon_variegatus ENSCVAG00000016211
poecilia_latipinna ENSPLAG00000006858
poecilia_formosa ENSPFOG00000015118
poecilia_mexicana ENSPMEG00000011174
poecilia_reticulata ENSPREG00000010288
xiphophorus_maculatus ENSXMAG00000012341
xiphophorus_couchianus ENSXCOG00000002235
kryptolebias_marmoratus ENSKMAG00000003999
oryzias_latipes_asm223469v1 ENSORLG00015022177
oryzias_latipes ENSORLG00000018693
oryzias_latipes ENSORLG00020007833
maylandia_zebra ENSMZEG00005021519
astatotilapia_calliptera ENSACLG00000016709
pundamilia_nyererei ENSPNYG00000012503
haplochromis_burtoni ENSHBUG00000020515
neolamprologus_brichardi ENSNBRG00000022013
oreochromis_niloticus ENSONIG00000006556
amphilophus_citrinellus ENSACIG00000013824
amphiprion_percula ENSAPEG00000010139
amphiprion_ocellaris ENSAOCG00000014598
acanthochromis_polyacanthus ENSAPOG00000009965
stegastes_partitus ENSSPAG00000006161
hippocampus_comes ENSHCOG00000002863
periophthalmus_magnuspinnatus ENSPMGG00000006286
esox_lucius ENSELUG00000015988
pygocentrus_nattereri ENSPNAG00000020668
astyanax_mexicanus ENSAMXG00000012509
ictalurus_punctatus ENSIPUG00000021581
danio_rerio ENSDARG00000022560
scleropages_formosus ENSSFOG00015006954
paramormyrops_kingsleyae ENSPKIG00000010684
lepisosteus_oculatus ENSLOCG00000007948
pelodiscus_sinensis ENSPSIG00000008597
chrysemys_picta_bellii ENSCPBG00000007762
salvator_merianae ENSSMRG00000002792
pogona_vitticeps ENSPVIG00000010766
xenopus_tropicalis ENSXETG00000018416
latimeria_chalumnae ENSLACG00000009716
petromyzon_marinus ENSPMAG00000001645
eptatretus_burgeri ENSEBUG00000013495
