petromyzon_marinus ENSPMAG00000002985
eptatretus_burgeri ENSEBUG00000002009
scleropages_formosus ENSSFOG00015017772
paramormyrops_kingsleyae ENSPKIG00000020626
takifugu_rubripes ENSTRUG00000018056
tetraodon_nigroviridis ENSTNIG00000005530
oryzias_latipes_asm223469v1 ENSORLG00015002120
eptatretus_burgeri ENSEBUG00000013604
scophthalmus_maximus ENSSMAG00000015223
mola_mola ENSMMOG00000007039
seriola_dumerili ENSSDUG00000001481
seriola_lalandi_dorsalis ENSSLDG00000014639
anabas_testudineus ENSATEG00000004658
mastacembelus_armatus ENSMAMG00000016128
monopterus_albus ENSMALG00000019506
labrus_bergylta ENSLBEG00000015041
labrus_bergylta ENSLBEG00000006687
labrus_bergylta ENSLBEG00000014989
labrus_bergylta ENSLBEG00000004355
labrus_bergylta ENSLBEG00000022569
gasterosteus_aculeatus ENSGACG00000003577
maylandia_zebra ENSMZEG00005005038
astatotilapia_calliptera ENSACLG00000021281
haplochromis_burtoni ENSHBUG00000008693
pundamilia_nyererei ENSPNYG00000002439
neolamprologus_brichardi ENSNBRG00000008520
oreochromis_niloticus ENSONIG00000004642
amphilophus_citrinellus ENSACIG00000000439
amphiprion_percula ENSAPEG00000003637
amphiprion_ocellaris ENSAOCG00000004138
acanthochromis_polyacanthus ENSAPOG00000002066
stegastes_partitus ENSSPAG00000011313
cynoglossus_semilaevis ENSCSEG00000001310
cyprinodon_variegatus ENSCVAG00000017279
cyprinodon_variegatus ENSCVAG00000017289
fundulus_heteroclitus ENSFHEG00000022405
fundulus_heteroclitus ENSFHEG00000022451
poecilia_reticulata ENSPREG00000005519
poecilia_reticulata ENSPREG00000005540
poecilia_mexicana ENSPMEG00000018269
poecilia_formosa ENSPFOG00000007584
poecilia_latipinna ENSPLAG00000009784
xiphophorus_couchianus ENSXCOG00000007277
xiphophorus_couchianus ENSXCOG00000007267
xiphophorus_maculatus ENSXMAG00000013972
gambusia_affinis ENSGAFG00000020498
oryzias_latipes ENSORLG00000003474
oryzias_latipes ENSORLG00000029015
oryzias_latipes_asm223469v1 ENSORLG00015002158
oryzias_latipes ENSORLG00020005784
oryzias_melastigma ENSOMEG00000006863
gadus_morhua ENSGMOG00000012682
esox_lucius ENSELUG00000003025
takifugu_rubripes ENSTRUG00000015775
tetraodon_nigroviridis ENSTNIG00000017198
hippocampus_comes ENSHCOG00000016077
mola_mola ENSMMOG00000008791
gasterosteus_aculeatus ENSGACG00000009929
labrus_bergylta ENSLBEG00000003891
mastacembelus_armatus ENSMAMG00000003192
monopterus_albus ENSMALG00000018585
anabas_testudineus ENSATEG00000008762
scophthalmus_maximus ENSSMAG00000017108
cynoglossus_semilaevis ENSCSEG00000005245
seriola_dumerili ENSSDUG00000013108
seriola_lalandi_dorsalis ENSSLDG00000001379
amphiprion_ocellaris ENSAOCG00000010289
amphiprion_percula ENSAPEG00000013447
acanthochromis_polyacanthus ENSAPOG00000021423
stegastes_partitus ENSSPAG00000020855
maylandia_zebra ENSMZEG00005000657
haplochromis_burtoni ENSHBUG00000005527
pundamilia_nyererei ENSPNYG00000013827
astatotilapia_calliptera ENSACLG00000010437
neolamprologus_brichardi ENSNBRG00000021922
oreochromis_niloticus ENSONIG00000001167
amphilophus_citrinellus ENSACIG00000017430
fundulus_heteroclitus ENSFHEG00000012000
cyprinodon_variegatus ENSCVAG00000016290
xiphophorus_maculatus ENSXMAG00000010081
xiphophorus_couchianus ENSXCOG00000014162
gambusia_affinis ENSGAFG00000019791
poecilia_latipinna ENSPLAG00000011237
poecilia_formosa ENSPFOG00000001211
poecilia_mexicana ENSPMEG00000022711
poecilia_reticulata ENSPREG00000010372
kryptolebias_marmoratus ENSKMAG00000013225
oryzias_latipes ENSORLG00020014683
oryzias_latipes_asm223469v1 ENSORLG00015013143
oryzias_latipes ENSORLG00000014051
oryzias_melastigma ENSOMEG00000012069
periophthalmus_magnuspinnatus ENSPMGG00000018976
esox_lucius ENSELUG00000008437
hippocampus_comes ENSHCOG00000003475
periophthalmus_magnuspinnatus ENSPMGG00000009121
gadus_morhua ENSGMOG00000003947
astyanax_mexicanus ENSAMXG00000006456
pygocentrus_nattereri ENSPNAG00000013242
ictalurus_punctatus ENSIPUG00000014405
danio_rerio ENSDARG00000019596
lepisosteus_oculatus ENSLOCG00000009851
paramormyrops_kingsleyae ENSPKIG00000006230
pygocentrus_nattereri ENSPNAG00000021103
astyanax_mexicanus ENSAMXG00000017875
ictalurus_punctatus ENSIPUG00000025078
danio_rerio ENSDARG00000062372
periophthalmus_magnuspinnatus ENSPMGG00000009124
loxodonta_africana ENSLAFG00000001255
procavia_capensis ENSPCAG00000006005
