petromyzon_marinus ENSPMAG00000002015
eptatretus_burgeri ENSEBUG00000010846
scleropages_formosus ENSSFOG00015004723
paramormyrops_kingsleyae ENSPKIG00000022304
pygocentrus_nattereri ENSPNAG00000018621
astyanax_mexicanus ENSAMXG00000026324
ictalurus_punctatus ENSIPUG00000012566
danio_rerio ENSDARG00000041538
anabas_testudineus ENSATEG00000015295
monopterus_albus ENSMALG00000006494
takifugu_rubripes ENSTRUG00000012758
seriola_lalandi_dorsalis ENSSLDG00000013261
seriola_lalandi_dorsalis ENSSLDG00000003091
seriola_dumerili ENSSDUG00000021722
hippocampus_comes ENSHCOG00000011561
oryzias_latipes ENSORLG00020022089
oryzias_latipes ENSORLG00000026843
oryzias_melastigma ENSOMEG00000008250
kryptolebias_marmoratus ENSKMAG00000006636
oreochromis_niloticus ENSONIG00000020758
neolamprologus_brichardi ENSNBRG00000021393
maylandia_zebra ENSMZEG00005014997
maylandia_zebra ENSMZEG00005010529
astatotilapia_calliptera ENSACLG00000003892
pundamilia_nyererei ENSPNYG00000016499
haplochromis_burtoni ENSHBUG00000014315
amphilophus_citrinellus ENSACIG00000007839
amphiprion_percula ENSAPEG00000016051
amphiprion_ocellaris ENSAOCG00000000705
acanthochromis_polyacanthus ENSAPOG00000007350
xiphophorus_couchianus ENSXCOG00000015251
gambusia_affinis ENSGAFG00000014759
poecilia_latipinna ENSPLAG00000005387
poecilia_formosa ENSPFOG00000020828
poecilia_mexicana ENSPMEG00000022332
poecilia_reticulata ENSPREG00000005690
xiphophorus_maculatus ENSXMAG00000008774
cyprinodon_variegatus ENSCVAG00000007159
fundulus_heteroclitus ENSFHEG00000006233
mola_mola ENSMMOG00000018438
cynoglossus_semilaevis ENSCSEG00000020947
scophthalmus_maximus ENSSMAG00000021042
stegastes_partitus ENSSPAG00000003194
gasterosteus_aculeatus ENSGACG00000019939
mastacembelus_armatus ENSMAMG00000017782
periophthalmus_magnuspinnatus ENSPMGG00000008007
esox_lucius ENSELUG00000023151
lepisosteus_oculatus ENSLOCG00000017359
phascolarctos_cinereus ENSPCIG00000026795
notamacropus_eugenii ENSMEUG00000007676
monodelphis_domestica ENSMODG00000006621
erinaceus_europaeus ENSEEUG00000013471
sorex_araneus ENSSARG00000007429
bos_mutus ENSBMUG00000008913
bos_taurus ENSBTAG00000001302
bison_bison_bison ENSBBBG00000014627
capra_hircus ENSCHIG00000018727
tursiops_truncatus ENSTTRG00000000087
sus_scrofa ENSSSCG00000037782
vicugna_pacos ENSVPAG00000000652
pteropus_vampyrus ENSPVAG00000007815
myotis_lucifugus ENSMLUG00000015175
equus_asinus_asinus ENSEASG00005020574
equus_caballus ENSECAG00000015430
equus_caballus ENSECAG00000030797
equus_caballus ENSECAG00000036837
mustela_putorius_furo ENSMPUG00000001853
neovison_vison ENSNVIG00000021622
ursus_americanus ENSUAMG00000018127
ursus_maritimus ENSUMAG00000014927
ailuropoda_melanoleuca ENSAMEG00000017516
canis_lupus_dingo ENSCAFG00020017987
canis_lupus_familiaris ENSCAFG00000008393
vulpes_vulpes ENSVVUG00000000384
panthera_pardus ENSPPRG00000009220
panthera_tigris_altaica ENSPTIG00000019934
felis_catus ENSFCAG00000032510
cricetulus_griseus_chok1gshd ENSCGRG00001018741
cricetulus_griseus_crigri-picr ENSCGRG00015018539
cricetulus_griseus_crigri ENSCGRG00000018208
mesocricetus_auratus ENSMAUG00000009465
rattus_norvegicus ENSRNOG00000032630
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025763
mus_spicilegus ENSMSIG00000015800
mus_musculus ENSMUSG00000040269
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024833
mus_pahari MGP_PahariEiJ_G0026281
meriones_unguiculatus ENSMUGG00000016022
microtus_ochrogaster ENSMOCG00000021930
peromyscus_maniculatus_bairdii ENSPEMG00000012338
nannospalax_galili ENSNGAG00000000216
jaculus_jaculus ENSJJAG00000023759
spermophilus_dauricus ENSSDAG00000017084
urocitellus_parryii ENSUPAG00010016602
marmota_marmota_marmota ENSMMMG00000005791
ictidomys_tridecemlineatus ENSSTOG00000015179
heterocephalus_glaber_male ENSHGLG00100019258
heterocephalus_glaber_female ENSHGLG00000009986
fukomys_damarensis ENSFDAG00000013634
chinchilla_lanigera ENSCLAG00000003227
octodon_degus ENSODEG00000005701
cavia_porcellus ENSCPOG00000031885
cavia_aperea ENSCAPG00000006948
castor_canadensis ENSCCNG00000002614
dipodomys_ordii ENSDORG00000002762
carlito_syrichta ENSTSYG00000013531
piliocolobus_tephrosceles ENSPTEG00000015923
piliocolobus_tephrosceles ENSPTEG00000025437
theropithecus_gelada ENSTGEG00000024077
pongo_abelii ENSPPYG00000018694
homo_sapiens ENSG00000147586
cebus_capucinus ENSCCAG00000022534
saimiri_boliviensis_boliviensis ENSSBOG00000028198
carlito_syrichta ENSTSYG00000031343
propithecus_coquereli ENSPCOG00000003866
microcebus_murinus ENSMICG00000044873
otolemur_garnettii ENSOGAG00000016599
tupaia_belangeri ENSTBEG00000010380
oryctolagus_cuniculus ENSOCUG00000000867
choloepus_hoffmanni ENSCHOG00000004885
dasypus_novemcinctus ENSDNOG00000017379
procavia_capensis ENSPCAG00000000404
apteryx_haastii ENSAHAG00000000042
apteryx_rowi ENSARWG00000015608
apteryx_owenii ENSAOWG00000003567
nothoprocta_perdicaria ENSNPEG00000007022
manacus_vitellinus ENSMVIG00005015787
lepidothrix_coronata ENSLCOG00000000405
junco_hyemalis ENSJHYG00000017168
parus_major ENSPMJG00000005458
cyanistes_caeruleus ENSCCEG00000009799
zonotrichia_albicollis ENSZALG00000008930
serinus_canaria ENSSCAG00000002426
lonchura_striata_domestica ENSLSDG00000010459
calidris_pygmaea ENSCPGG00000015330
calidris_pugnax ENSCPUG00000016015
meleagris_gallopavo ENSMGAG00000011622
gallus_gallus ENSGALG00000036749
coturnix_japonica ENSCJPG00005011813
anser_brachyrhynchus ENSABRG00000008524
anas_platyrhynchos_platyrhynchos ENSAPLG00000005666
ficedula_albicollis ENSFALG00000008608
numida_meleagris ENSNMEG00000017539
melopsittacus_undulatus ENSMUNG00000006236
crocodylus_porosus ENSCPRG00005018450
chelonoidis_abingdonii ENSCABG00000012322
gopherus_agassizii ENSGAGG00000025904
chrysemys_picta_bellii ENSCPBG00000007206
salvator_merianae ENSSMRG00000010972
notechis_scutatus ENSNSUG00000014950
sphenodon_punctatus ENSSPUG00000017502
