chelonoidis_abingdonii ENSCABG00000007514
gopherus_agassizii ENSGAGG00000019620
calidris_pygmaea ENSCPGG00000002504
calidris_pugnax ENSCPUG00000001463
parus_major ENSPMJG00000013249
cyanistes_caeruleus ENSCCEG00000004964
lonchura_striata_domestica ENSLSDG00000002014
zonotrichia_albicollis ENSZALG00000010763
coturnix_japonica ENSCJPG00005008384
numida_meleagris ENSNMEG00000011053
apteryx_owenii ENSAOWG00000000059
apteryx_rowi ENSARWG00000016458
apteryx_haastii ENSAHAG00000002638
dromaius_novaehollandiae ENSDNVG00000005995
nothoprocta_perdicaria ENSNPEG00000008301
notechis_scutatus ENSNSUG00000003338
