takifugu_rubripes ENSTRUG00000003492
tetraodon_nigroviridis ENSTNIG00000000762
cynoglossus_semilaevis ENSCSEG00000002872
monopterus_albus ENSMALG00000016639
mastacembelus_armatus ENSMAMG00000016901
anabas_testudineus ENSATEG00000001162
labrus_bergylta ENSLBEG00000009892
seriola_dumerili ENSSDUG00000018052
seriola_lalandi_dorsalis ENSSLDG00000016140
scophthalmus_maximus ENSSMAG00000003937
xiphophorus_maculatus ENSXMAG00000016526
xiphophorus_couchianus ENSXCOG00000000053
gambusia_affinis ENSGAFG00000001300
poecilia_mexicana ENSPMEG00000013300
poecilia_formosa ENSPFOG00000000898
poecilia_mexicana ENSPMEG00000008822
poecilia_formosa ENSPFOG00000019447
poecilia_latipinna ENSPLAG00000007086
poecilia_reticulata ENSPREG00000003854
fundulus_heteroclitus ENSFHEG00000013816
cyprinodon_variegatus ENSCVAG00000016952
kryptolebias_marmoratus ENSKMAG00000008681
oryzias_latipes ENSORLG00020002093
oryzias_latipes ENSORLG00000001750
oryzias_latipes_asm223469v1 ENSORLG00015016183
oryzias_melastigma ENSOMEG00000012276
astatotilapia_calliptera ENSACLG00000007506
maylandia_zebra ENSMZEG00005022116
haplochromis_burtoni ENSHBUG00000021389
pundamilia_nyererei ENSPNYG00000009671
neolamprologus_brichardi ENSNBRG00000020620
oreochromis_niloticus ENSONIG00000001605
amphilophus_citrinellus ENSACIG00000007280
amphilophus_citrinellus ENSACIG00000006322
amphiprion_ocellaris ENSAOCG00000009961
amphiprion_percula ENSAPEG00000018608
acanthochromis_polyacanthus ENSAPOG00000015962
stegastes_partitus ENSSPAG00000021876
gasterosteus_aculeatus ENSGACG00000004193
hippocampus_comes ENSHCOG00000007933
periophthalmus_magnuspinnatus ENSPMGG00000020041
gadus_morhua ENSGMOG00000000049
esox_lucius ENSELUG00000010385
pygocentrus_nattereri ENSPNAG00000024968
astyanax_mexicanus ENSAMXG00000012902
ictalurus_punctatus ENSIPUG00000018307
danio_rerio ENSDARG00000037527
paramormyrops_kingsleyae ENSPKIG00000022788
scleropages_formosus ENSSFOG00015017777
lepisosteus_oculatus ENSLOCG00000013171
latimeria_chalumnae ENSLACG00000011321
