anolis_carolinensis ENSACAG00000009916
pogona_vitticeps ENSPVIG00000004344
notechis_scutatus ENSNSUG00000002785
salvator_merianae ENSSMRG00000022274
sphenodon_punctatus ENSSPUG00000011194
dromaius_novaehollandiae ENSDNVG00000011818
nothoprocta_perdicaria ENSNPEG00000008034
junco_hyemalis ENSJHYG00000013097
ficedula_albicollis ENSFALG00000010296
taeniopygia_guttata ENSTGUG00000008759
parus_major ENSPMJG00000009728
manacus_vitellinus ENSMVIG00005012179
melopsittacus_undulatus ENSMUNG00000008487
calidris_pygmaea ENSCPGG00000013644
calidris_pugnax ENSCPUG00000000557
gallus_gallus ENSGALG00000007092
coturnix_japonica ENSCJPG00005020648
meleagris_gallopavo ENSMGAG00000009319
anser_brachyrhynchus ENSABRG00000009987
anas_platyrhynchos_platyrhynchos ENSAPLG00000025997
serinus_canaria ENSSCAG00000008160
lonchura_striata_domestica ENSLSDG00000011166
zonotrichia_albicollis ENSZALG00000005734
cyanistes_caeruleus ENSCCEG00000003193
lepidothrix_coronata ENSLCOG00000013550
numida_meleagris ENSNMEG00000023147
apteryx_haastii ENSAHAG00000003034
apteryx_owenii ENSAOWG00000000878
apteryx_rowi ENSARWG00000003952
crocodylus_porosus ENSCPRG00005017681
gopherus_agassizii ENSGAGG00000011000
chelonoidis_abingdonii ENSCABG00000021027
chrysemys_picta_bellii ENSCPBG00000019575
pelodiscus_sinensis ENSPSIG00000014985
phascolarctos_cinereus ENSPCIG00000016226
notamacropus_eugenii ENSMEUG00000013884
sarcophilus_harrisii ENSSHAG00000017300
monodelphis_domestica ENSMODG00000012716
macaca_nemestrina ENSMNEG00000040707
macaca_fascicularis ENSMFAG00000036413
theropithecus_gelada ENSTGEG00000011763
cercocebus_atys ENSCATG00000045215
chlorocebus_sabaeus ENSCSAG00000016917
piliocolobus_tephrosceles ENSPTEG00000037332
colobus_angolensis_palliatus ENSCANG00000002834
rhinopithecus_bieti ENSRBIG00000034071
rhinopithecus_roxellana ENSRROG00000039127
pan_paniscus ENSPPAG00000033271
cebus_capucinus ENSCCAG00000022661
callithrix_jacchus ENSCJAG00000046782
saimiri_boliviensis_boliviensis ENSSBOG00000030181
aotus_nancymaae ENSANAG00000029865
carlito_syrichta ENSTSYG00000007848
propithecus_coquereli ENSPCOG00000019064
microcebus_murinus ENSMICG00000033077
prolemur_simus ENSPSMG00000008005
otolemur_garnettii ENSOGAG00000004357
castor_canadensis ENSCCNG00000011987
dipodomys_ordii ENSDORG00000015221
chinchilla_lanigera ENSCLAG00000008806
octodon_degus ENSODEG00000014842
cavia_porcellus ENSCPOG00000035578
cavia_aperea ENSCAPG00000016098
heterocephalus_glaber_male ENSHGLG00100013849
heterocephalus_glaber_female ENSHGLG00000015399
fukomys_damarensis ENSFDAG00000007254
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030950
mus_spicilegus ENSMSIG00000004542
mus_musculus ENSMUSG00000043831
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029847
mus_pahari MGP_PahariEiJ_G0013072
rattus_norvegicus ENSRNOG00000050624
meriones_unguiculatus ENSMUGG00000003580
cricetulus_griseus_chok1gshd ENSCGRG00001023024
cricetulus_griseus_crigri ENSCGRG00000006613
cricetulus_griseus_crigri-picr ENSCGRG00015021110
mesocricetus_auratus ENSMAUG00000013691
microtus_ochrogaster ENSMOCG00000012052
peromyscus_maniculatus_bairdii ENSPEMG00000000590
nannospalax_galili ENSNGAG00000013974
urocitellus_parryii ENSUPAG00010010303
spermophilus_dauricus ENSSDAG00000015189
marmota_marmota_marmota ENSMMMG00000021007
ictidomys_tridecemlineatus ENSSTOG00000005427
bos_mutus ENSBMUG00000016042
bos_taurus ENSBTAG00000010192
bison_bison_bison ENSBBBG00000024984
capra_hircus ENSCHIG00000018838
ovis_aries ENSOARG00000009862
sus_scrofa ENSSSCG00000030487
ursus_americanus ENSUAMG00000018395
ursus_maritimus ENSUMAG00000025081
ailuropoda_melanoleuca ENSAMEG00000001001
mustela_putorius_furo ENSMPUG00000010862
neovison_vison ENSNVIG00000006927
canis_lupus_familiaris ENSCAFG00000028942
canis_lupus_dingo ENSCAFG00020019914
vulpes_vulpes ENSVVUG00000014281
panthera_tigris_altaica ENSPTIG00000015532
panthera_pardus ENSPPRG00000023514
felis_catus ENSFCAG00000015285
equus_caballus ENSECAG00000000376
equus_asinus_asinus ENSEASG00005017664
dasypus_novemcinctus ENSDNOG00000041967
loxodonta_africana ENSLAFG00000032601
oryctolagus_cuniculus ENSOCUG00000024722
myotis_lucifugus ENSMLUG00000026294
gorilla_gorilla ENSGGOG00000014741
pan_troglodytes ENSPTRG00000007497
