notamacropus_eugenii ENSMEUG00000005735
phascolarctos_cinereus ENSPCIG00000022880
sarcophilus_harrisii ENSSHAG00000010381
monodelphis_domestica ENSMODG00000003284
pan_troglodytes ENSPTRG00000008269
pan_paniscus ENSPPAG00000038719
homo_sapiens ENSG00000062038
gorilla_gorilla ENSGGOG00000000145
pongo_abelii ENSPPYG00000007494
nomascus_leucogenys ENSNLEG00000005301
macaca_mulatta ENSMMUG00000010393
macaca_fascicularis ENSMFAG00000038880
macaca_nemestrina ENSMNEG00000037315
papio_anubis ENSPANG00000021962
theropithecus_gelada ENSTGEG00000008736
cercocebus_atys ENSCATG00000023743
mandrillus_leucophaeus ENSMLEG00000030237
chlorocebus_sabaeus ENSCSAG00000004089
piliocolobus_tephrosceles ENSPTEG00000011402
colobus_angolensis_palliatus ENSCANG00000032553
rhinopithecus_roxellana ENSRROG00000042778
rhinopithecus_bieti ENSRBIG00000022863
saimiri_boliviensis_boliviensis ENSSBOG00000024314
cebus_capucinus ENSCCAG00000022907
callithrix_jacchus ENSCJAG00000035631
aotus_nancymaae ENSANAG00000023142
carlito_syrichta ENSTSYG00000007229
tupaia_belangeri ENSTBEG00000014086
castor_canadensis ENSCCNG00000008869
dipodomys_ordii ENSDORG00000025504
ictidomys_tridecemlineatus ENSSTOG00000006045
urocitellus_parryii ENSUPAG00010023724
marmota_marmota_marmota ENSMMMG00000014346
spermophilus_dauricus ENSSDAG00000001059
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032638
mus_spicilegus ENSMSIG00000005283
mus_musculus ENSMUSG00000061048
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031520
mus_pahari MGP_PahariEiJ_G0023120
rattus_norvegicus ENSRNOG00000020129
meriones_unguiculatus ENSMUGG00000017304
cricetulus_griseus_crigri ENSCGRG00000013213
cricetulus_griseus_chok1gshd ENSCGRG00001007851
cricetulus_griseus_crigri-picr ENSCGRG00015008912
mesocricetus_auratus ENSMAUG00000005649
microtus_ochrogaster ENSMOCG00000022534
peromyscus_maniculatus_bairdii ENSPEMG00000010683
nannospalax_galili ENSNGAG00000023117
jaculus_jaculus ENSJJAG00000021505
cavia_porcellus ENSCPOG00000009166
cavia_aperea ENSCAPG00000016364
octodon_degus ENSODEG00000014774
chinchilla_lanigera ENSCLAG00000003210
heterocephalus_glaber_female ENSHGLG00000010851
heterocephalus_glaber_male ENSHGLG00100013285
