phascolarctos_cinereus ENSPCIG00000022592
notamacropus_eugenii ENSMEUG00000010265
sarcophilus_harrisii ENSSHAG00000014310
monodelphis_domestica ENSMODG00000008806
chlorocebus_sabaeus ENSCSAG00000012392
oryctolagus_cuniculus ENSOCUG00000001117
castor_canadensis ENSCCNG00000022051
dipodomys_ordii ENSDORG00000016682
mus_spicilegus ENSMSIG00000006898
mus_musculus ENSMUSG00000033966
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022825
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021909
mus_pahari MGP_PahariEiJ_G0020899
rattus_norvegicus ENSRNOG00000040266
meriones_unguiculatus ENSMUGG00000018571
cricetulus_griseus_chok1gshd ENSCGRG00001011508
cricetulus_griseus_crigri ENSCGRG00000003626
cricetulus_griseus_crigri-picr ENSCGRG00015021146
mesocricetus_auratus ENSMAUG00000006917
microtus_ochrogaster ENSMOCG00000001506
peromyscus_maniculatus_bairdii ENSPEMG00000016336
nannospalax_galili ENSNGAG00000000984
jaculus_jaculus ENSJJAG00000017613
ictidomys_tridecemlineatus ENSSTOG00000013506
urocitellus_parryii ENSUPAG00010003928
spermophilus_dauricus ENSSDAG00000005812
marmota_marmota_marmota ENSMMMG00000016652
heterocephalus_glaber_female ENSHGLG00000010552
heterocephalus_glaber_male ENSHGLG00100007075
fukomys_damarensis ENSFDAG00000019324
chinchilla_lanigera ENSCLAG00000006104
cavia_porcellus ENSCPOG00000007561
dasypus_novemcinctus ENSDNOG00000017497
loxodonta_africana ENSLAFG00000011682
prolemur_simus ENSPSMG00000006157
propithecus_coquereli ENSPCOG00000027374
microcebus_murinus ENSMICG00000007992
otolemur_garnettii ENSOGAG00000001014
equus_asinus_asinus ENSEASG00005005137
myotis_lucifugus ENSMLUG00000015752
ursus_maritimus ENSUMAG00000013366
ailuropoda_melanoleuca ENSAMEG00000016095
mustela_putorius_furo ENSMPUG00000010479
canis_lupus_dingo ENSCAFG00020022598
canis_lupus_familiaris ENSCAFG00000006354
vulpes_vulpes ENSVVUG00000018683
panthera_pardus ENSPPRG00000003783
panthera_tigris_altaica ENSPTIG00000016799
felis_catus ENSFCAG00000030641
capra_hircus ENSCHIG00000015581
ovis_aries ENSOARG00000008315
bos_mutus ENSBMUG00000006188
bos_taurus ENSBTAG00000024044
bison_bison_bison ENSBBBG00000008383
theropithecus_gelada ENSTGEG00000027624
piliocolobus_tephrosceles ENSPTEG00000019134
octodon_degus ENSODEG00000010265
cavia_aperea ENSCAPG00000015890
neovison_vison ENSNVIG00000002167
equus_caballus ENSECAG00000014054
tursiops_truncatus ENSTTRG00000001064
vicugna_pacos ENSVPAG00000011038
pteropus_vampyrus ENSPVAG00000001461
pan_troglodytes ENSPTRG00000030509
pan_paniscus ENSPPAG00000036308
homo_sapiens ENSG00000205111
gorilla_gorilla ENSGGOG00000009706
pongo_abelii ENSPPYG00000012473
nomascus_leucogenys ENSNLEG00000016471
papio_anubis ENSPANG00000021953
cercocebus_atys ENSCATG00000043858
mandrillus_leucophaeus ENSMLEG00000028984
macaca_mulatta ENSMMUG00000011006
macaca_nemestrina ENSMNEG00000034752
macaca_fascicularis ENSMFAG00000002136
rhinopithecus_roxellana ENSRROG00000045292
rhinopithecus_bieti ENSRBIG00000037885
colobus_angolensis_palliatus ENSCANG00000031147
saimiri_boliviensis_boliviensis ENSSBOG00000022521
callithrix_jacchus ENSCJAG00000035081
cebus_capucinus ENSCCAG00000034194
aotus_nancymaae ENSANAG00000020544
choloepus_hoffmanni ENSCHOG00000000197
tupaia_belangeri ENSTBEG00000009257
procavia_capensis ENSPCAG00000009320
echinops_telfairi ENSETEG00000016839
carlito_syrichta ENSTSYG00000008854
ochotona_princeps ENSOPRG00000010338
ornithorhynchus_anatinus ENSOANG00000014973
