petromyzon_marinus ENSPMAG00000000942
eptatretus_burgeri ENSEBUG00000015820
astyanax_mexicanus ENSAMXG00005002787
astyanax_mexicanus ENSAMXG00000031758
electrophorus_electricus ENSEEEG00000008516
pygocentrus_nattereri ENSPNAG00000027827
danio_rerio ENSDARG00000102317
denticeps_clupeoides ENSDCDG00000013279
denticeps_clupeoides ENSDCDG00000014848
scleropages_formosus ENSSFOG00015017756
lepisosteus_oculatus ENSLOCG00000009189
astatotilapia_calliptera ENSACLG00000001623
oryzias_latipes ENSORLG00015006330
labrus_bergylta ENSLBEG00000022531
periophthalmus_magnuspinnatus ENSPMGG00000007423
scophthalmus_maximus ENSSMAG00000008898
hippocampus_comes ENSHCOG00000003784
takifugu_rubripes ENSTRUG00000025261
gouania_willdenowi ENSGWIG00000024766
cynoglossus_semilaevis ENSCSEG00000019926
gasterosteus_aculeatus ENSGACG00000018439
betta_splendens ENSBSLG00000024385
oreochromis_niloticus ENSONIG00000017676
pundamilia_nyererei ENSPNYG00000000173
oryzias_melastigma ENSOMEG00000011284
amphiprion_percula ENSAPEG00000011777
acanthochromis_polyacanthus ENSAPOG00000006788
stegastes_partitus ENSSPAG00000008645
amphilophus_citrinellus ENSACIG00000016752
amphiprion_ocellaris ENSAOCG00000015670
oryzias_latipes ENSORLG00020006548
anabas_testudineus ENSATEG00000001516
mola_mola ENSMMOG00000009248
parambassis_ranga ENSPRNG00000025541
haplochromis_burtoni ENSHBUG00000004103
seriola_dumerili ENSSDUG00000009759
larimichthys_crocea ENSLCRG00005000065
mastacembelus_armatus ENSMAMG00000012244
neolamprologus_brichardi ENSNBRG00000016596
maylandia_zebra ENSMZEG00005008869
oryzias_latipes ENSORLG00000007374
seriola_lalandi ENSSLDG00000003512
monopterus_albus ENSMALG00000004999
cottoperca_gobio ENSCGOG00000014091
gadus_morhua ENSGMOG00000015401
hucho_hucho ENSHHUG00000031876
hucho_hucho ENSHHUG00000015188
esox_lucius ENSELUG00000005395
clupea_harengus ENSCHAG00000018807
erpetoichthys_calabaricus ENSECRG00000012885
ictalurus_punctatus ENSIPUG00000007455
paramormyrops_kingsleyae ENSPKIG00000002725
poecilia_latipinna ENSPLAG00000017267
poecilia_formosa ENSPFOG00000000638
poecilia_mexicana ENSPMEG00000003533
poecilia_reticulata ENSPREG00000019574
xiphophorus_maculatus ENSXMAG00000010281
gambusia_affinis ENSGAFG00000006775
cyprinodon_variegatus ENSCVAG00000013291
kryptolebias_marmoratus ENSKMAG00000009061
lates_calcarifer ENSLCAG00010007402
fundulus_heteroclitus ENSFHEG00000007399
tetraodon_nigroviridis ENSTNIG00000017071
periophthalmus_magnuspinnatus ENSPMGG00000017677
latimeria_chalumnae ENSLACG00000007599
latimeria_chalumnae ENSLACG00000002746
cricetulus_griseus ENSCGRG00001017236
mesocricetus_auratus ENSMAUG00000009151
cebus_capucinus ENSCCAG00000002701
chinchilla_lanigera ENSCLAG00000014524
