petromyzon_marinus ENSPMAG00000007667
eptatretus_burgeri ENSEBUG00000008159
notechis_scutatus ENSNSUG00000016896
pogona_vitticeps ENSPVIG00000010848
salvator_merianae ENSSMRG00000010617
pogona_vitticeps ENSPVIG00000010849
sphenodon_punctatus ENSSPUG00000000549
chelonoidis_abingdonii ENSCABG00000002969
gopherus_agassizii ENSGAGG00000025861
chrysemys_picta_bellii ENSCPBG00000023634
pelodiscus_sinensis ENSPSIG00000006533
apteryx_owenii ENSAOWG00000013203
apteryx_haastii ENSAHAG00000003706
apteryx_rowi ENSARWG00000003679
dromaius_novaehollandiae ENSDNVG00000001965
nothoprocta_perdicaria ENSNPEG00000015345
calidris_pugnax ENSCPUG00000000969
latimeria_chalumnae ENSLACG00000007711
paramormyrops_kingsleyae ENSPKIG00000000918
scleropages_formosus ENSSFOG00015017894
paramormyrops_kingsleyae ENSPKIG00000021225
pygocentrus_nattereri ENSPNAG00000005631
astyanax_mexicanus ENSAMXG00000020515
ictalurus_punctatus ENSIPUG00000020352
danio_rerio ENSDARG00000100209
oryzias_latipes ENSORLG00000015095
oryzias_latipes_asm223469v1 ENSORLG00015004061
oryzias_latipes ENSORLG00020009080
oryzias_melastigma ENSOMEG00000011139
periophthalmus_magnuspinnatus ENSPMGG00000022582
tetraodon_nigroviridis ENSTNIG00000010982
takifugu_rubripes ENSTRUG00000011730
cynoglossus_semilaevis ENSCSEG00000001909
mastacembelus_armatus ENSMAMG00000013298
hippocampus_comes ENSHCOG00000014454
fundulus_heteroclitus ENSFHEG00000018857
cyprinodon_variegatus ENSCVAG00000015635
xiphophorus_maculatus ENSXMAG00000008360
xiphophorus_couchianus ENSXCOG00000007266
gambusia_affinis ENSGAFG00000007157
poecilia_formosa ENSPFOG00000003652
poecilia_mexicana ENSPMEG00000017034
poecilia_latipinna ENSPLAG00000007173
poecilia_reticulata ENSPREG00000015124
kryptolebias_marmoratus ENSKMAG00000019826
maylandia_zebra ENSMZEG00005012051
astatotilapia_calliptera ENSACLG00000000275
haplochromis_burtoni ENSHBUG00000017870
oreochromis_niloticus ENSONIG00000000859
pundamilia_nyererei ENSPNYG00000001984
neolamprologus_brichardi ENSNBRG00000021450
amphilophus_citrinellus ENSACIG00000003671
amphiprion_ocellaris ENSAOCG00000000639
amphiprion_percula ENSAPEG00000023507
acanthochromis_polyacanthus ENSAPOG00000007592
stegastes_partitus ENSSPAG00000000173
labrus_bergylta ENSLBEG00000024729
anabas_testudineus ENSATEG00000000566
seriola_dumerili ENSSDUG00000009408
seriola_lalandi_dorsalis ENSSLDG00000001103
scophthalmus_maximus ENSSMAG00000006818
mola_mola ENSMMOG00000005078
gasterosteus_aculeatus ENSGACG00000012765
monopterus_albus ENSMALG00000017169
gadus_morhua ENSGMOG00000011891
esox_lucius ENSELUG00000012011
lepisosteus_oculatus ENSLOCG00000011282
meleagris_gallopavo ENSMGAG00000013823
coturnix_japonica ENSCJPG00005012234
gallus_gallus ENSGALG00000012468
numida_meleagris ENSNMEG00000019975
anas_platyrhynchos_platyrhynchos ENSAPLG00000010785
calidris_pugnax ENSCPUG00000017511
calidris_pygmaea ENSCPGG00000001474
lonchura_striata_domestica ENSLSDG00000014310
ficedula_albicollis ENSFALG00000001677
parus_major ENSPMJG00000013911
cyanistes_caeruleus ENSCCEG00000022318
zonotrichia_albicollis ENSZALG00000014220
taeniopygia_guttata ENSTGUG00000013235
serinus_canaria ENSSCAG00000002190
junco_hyemalis ENSJHYG00000010140
zonotrichia_albicollis ENSZALG00000014219
manacus_vitellinus ENSMVIG00005008893
lepidothrix_coronata ENSLCOG00000008564
manacus_vitellinus ENSMVIG00005001829
melopsittacus_undulatus ENSMUNG00000012928
calidris_pygmaea ENSCPGG00000001479
apteryx_owenii ENSAOWG00000003160
apteryx_haastii ENSAHAG00000018825
apteryx_rowi ENSARWG00000007413
dromaius_novaehollandiae ENSDNVG00000004017
nothoprocta_perdicaria ENSNPEG00000015246
crocodylus_porosus ENSCPRG00005011243
gopherus_agassizii ENSGAGG00000022592
chelonoidis_abingdonii ENSCABG00000021165
chrysemys_picta_bellii ENSCPBG00000015103
pelodiscus_sinensis ENSPSIG00000010911
sphenodon_punctatus ENSSPUG00000004258
notamacropus_eugenii ENSMEUG00000004507
phascolarctos_cinereus ENSPCIG00000028833
sarcophilus_harrisii ENSSHAG00000004414
monodelphis_domestica ENSMODG00000007393
ursus_maritimus ENSUMAG00000007716
ursus_americanus ENSUAMG00000025443
ailuropoda_melanoleuca ENSAMEG00000002185
mustela_putorius_furo ENSMPUG00000004786
neovison_vison ENSNVIG00000000218
canis_lupus_dingo ENSCAFG00020022077
canis_lupus_familiaris ENSCAFG00000014041
vulpes_vulpes ENSVVUG00000000486
panthera_tigris_altaica ENSPTIG00000016764
panthera_pardus ENSPPRG00000011165
felis_catus ENSFCAG00000026797
equus_asinus_asinus ENSEASG00005007761
equus_caballus ENSECAG00000015289
pteropus_vampyrus ENSPVAG00000015794
myotis_lucifugus ENSMLUG00000006642
ovis_aries ENSOARG00000009248
capra_hircus ENSCHIG00000010118
bos_mutus ENSBMUG00000019878
bos_taurus ENSBTAG00000002603
bison_bison_bison ENSBBBG00000001768
tursiops_truncatus ENSTTRG00000006653
vicugna_pacos ENSVPAG00000005761
sus_scrofa ENSSSCG00000004997
loxodonta_africana ENSLAFG00000003567
procavia_capensis ENSPCAG00000011173
choloepus_hoffmanni ENSCHOG00000000185
dasypus_novemcinctus ENSDNOG00000039563
homo_sapiens ENSG00000185246
gorilla_gorilla ENSGGOG00000013952
pan_paniscus ENSPPAG00000027707
pan_troglodytes ENSPTRG00000006304
nomascus_leucogenys ENSNLEG00000004349
colobus_angolensis_palliatus ENSCANG00000037171
piliocolobus_tephrosceles ENSPTEG00000002712
rhinopithecus_roxellana ENSRROG00000037956
rhinopithecus_bieti ENSRBIG00000035643
macaca_nemestrina ENSMNEG00000045131
macaca_mulatta ENSMMUG00000010862
theropithecus_gelada ENSTGEG00000006323
mandrillus_leucophaeus ENSMLEG00000042358
papio_anubis ENSPANG00000023258
cebus_capucinus ENSCCAG00000032403
callithrix_jacchus ENSCJAG00000015991
aotus_nancymaae ENSANAG00000027511
carlito_syrichta ENSTSYG00000002071
prolemur_simus ENSPSMG00000006058
microcebus_murinus ENSMICG00000005802
otolemur_garnettii ENSOGAG00000024171
oryctolagus_cuniculus ENSOCUG00000007531
castor_canadensis ENSCCNG00000026206
dipodomys_ordii ENSDORG00000009461
cricetulus_griseus_crigri ENSCGRG00000007475
cricetulus_griseus_chok1gshd ENSCGRG00001022389
cricetulus_griseus_crigri-picr ENSCGRG00015016065
mesocricetus_auratus ENSMAUG00000003291
microtus_ochrogaster ENSMOCG00000009148
peromyscus_maniculatus_bairdii ENSPEMG00000002480
mus_spicilegus ENSMSIG00000009545
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018634
mus_musculus ENSMUSG00000035597
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017789
mus_pahari MGP_PahariEiJ_G0029545
rattus_norvegicus ENSRNOG00000004521
meriones_unguiculatus ENSMUGG00000014483
meriones_unguiculatus ENSMUGG00000014204
nannospalax_galili ENSNGAG00000013952
jaculus_jaculus ENSJJAG00000022757
heterocephalus_glaber_female ENSHGLG00000012015
heterocephalus_glaber_male ENSHGLG00100005671
fukomys_damarensis ENSFDAG00000016349
octodon_degus ENSODEG00000012768
chinchilla_lanigera ENSCLAG00000012205
cavia_porcellus ENSCPOG00000001443
cavia_aperea ENSCAPG00000005941
urocitellus_parryii ENSUPAG00010006248
marmota_marmota_marmota ENSMMMG00000003250
ictidomys_tridecemlineatus ENSSTOG00000019828
spermophilus_dauricus ENSSDAG00000020912
cercocebus_atys ENSCATG00000005115
chlorocebus_sabaeus ENSCSAG00000015332
macaca_fascicularis ENSMFAG00000000790
pongo_abelii ENSPPYG00000005776
saimiri_boliviensis_boliviensis ENSSBOG00000029641
propithecus_coquereli ENSPCOG00000022055
ochotona_princeps ENSOPRG00000011104
sorex_araneus ENSSARG00000002583
erinaceus_europaeus ENSEEUG00000008319
echinops_telfairi ENSETEG00000003350
ornithorhynchus_anatinus ENSOANG00000014000
ornithorhynchus_anatinus ENSOANG00000014936
pogona_vitticeps ENSPVIG00000015567
anolis_carolinensis ENSACAG00000004047
notechis_scutatus ENSNSUG00000015235
salvator_merianae ENSSMRG00000007839
xenopus_tropicalis ENSXETG00000003066
latimeria_chalumnae ENSLACG00000009504
eptatretus_burgeri ENSEBUG00000002526
