chelonoidis_abingdonii ENSCABG00000012626
gopherus_agassizii ENSGAGG00000024828
chrysemys_picta_bellii ENSCPBG00000006346
pelodiscus_sinensis ENSPSIG00000013377
calidris_pygmaea ENSCPGG00000006793
calidris_pugnax ENSCPUG00000011172
melopsittacus_undulatus ENSMUNG00000010297
junco_hyemalis ENSJHYG00000006408
zonotrichia_albicollis ENSZALG00000016598
lonchura_striata_domestica ENSLSDG00000013758
taeniopygia_guttata ENSTGUG00000001599
ficedula_albicollis ENSFALG00000009482
parus_major ENSPMJG00000014557
cyanistes_caeruleus ENSCCEG00000014667
lepidothrix_coronata ENSLCOG00000012518
manacus_vitellinus ENSMVIG00005018641
anas_platyrhynchos_platyrhynchos ENSAPLG00000023809
anser_brachyrhynchus ENSABRG00000014298
meleagris_gallopavo ENSMGAG00000000985
coturnix_japonica ENSCJPG00005012261
gallus_gallus ENSGALG00000041129
numida_meleagris ENSNMEG00000009688
apteryx_haastii ENSAHAG00000011558
apteryx_rowi ENSARWG00000013091
apteryx_owenii ENSAOWG00000010000
dromaius_novaehollandiae ENSDNVG00000006799
nothoprocta_perdicaria ENSNPEG00000003701
anolis_carolinensis ENSACAG00000002140
pogona_vitticeps ENSPVIG00000001274
salvator_merianae ENSSMRG00000018318
sphenodon_punctatus ENSSPUG00000019212
phascolarctos_cinereus ENSPCIG00000016041
notamacropus_eugenii ENSMEUG00000007116
sarcophilus_harrisii ENSSHAG00000011318
monodelphis_domestica ENSMODG00000011792
equus_asinus_asinus ENSEASG00005020887
equus_caballus ENSECAG00000017396
erinaceus_europaeus ENSEEUG00000007636
capra_hircus ENSCHIG00000010381
ovis_aries ENSOARG00000017265
bos_taurus ENSBTAG00000002296
bos_mutus ENSBMUG00000014526
bison_bison_bison ENSBBBG00000012687
tursiops_truncatus ENSTTRG00000003757
sus_scrofa ENSSSCG00000014349
ursus_maritimus ENSUMAG00000015691
ursus_americanus ENSUAMG00000026686
ailuropoda_melanoleuca ENSAMEG00000011225
mustela_putorius_furo ENSMPUG00000009119
neovison_vison ENSNVIG00000014206
canis_lupus_familiaris ENSCAFG00000005704
canis_lupus_dingo ENSCAFG00020003115
vulpes_vulpes ENSVVUG00000009964
panthera_pardus ENSPPRG00000019639
panthera_tigris_altaica ENSPTIG00000013362
felis_catus ENSFCAG00000001729
pteropus_vampyrus ENSPVAG00000015437
myotis_lucifugus ENSMLUG00000003046
sorex_araneus ENSSARG00000004314
pan_troglodytes ENSPTRG00000017301
pan_paniscus ENSPPAG00000031423
homo_sapiens ENSG00000184584
gorilla_gorilla ENSGGOG00000016173
pongo_abelii ENSPPYG00000015843
nomascus_leucogenys ENSNLEG00000009187
piliocolobus_tephrosceles ENSPTEG00000031164
piliocolobus_tephrosceles ENSPTEG00000030694
colobus_angolensis_palliatus ENSCANG00000009754
rhinopithecus_bieti ENSRBIG00000035522
rhinopithecus_roxellana ENSRROG00000045289
macaca_mulatta ENSMMUG00000012048
macaca_fascicularis ENSMFAG00000001679
macaca_nemestrina ENSMNEG00000039403
cercocebus_atys ENSCATG00000044054
mandrillus_leucophaeus ENSMLEG00000033339
papio_anubis ENSPANG00000002424
theropithecus_gelada ENSTGEG00000024252
chlorocebus_sabaeus ENSCSAG00000013013
cebus_capucinus ENSCCAG00000013111
saimiri_boliviensis_boliviensis ENSSBOG00000028305
callithrix_jacchus ENSCJAG00000016886
aotus_nancymaae ENSANAG00000037295
carlito_syrichta ENSTSYG00000025830
prolemur_simus ENSPSMG00000019134
propithecus_coquereli ENSPCOG00000012945
microcebus_murinus ENSMICG00000030295
otolemur_garnettii ENSOGAG00000009787
tupaia_belangeri ENSTBEG00000011157
mus_spicilegus ENSMSIG00000005884
mus_musculus ENSMUSG00000024349
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023029
