petromyzon_marinus ENSPMAG00000000368
eptatretus_burgeri ENSEBUG00000014272
myotis_lucifugus ENSMLUG00000013743
pteropus_vampyrus ENSPVAG00000004017
tursiops_truncatus ENSTTRG00000002257
sus_scrofa ENSSSCG00000003114
capra_hircus ENSCHIG00000024526
ovis_aries ENSOARG00000011049
bos_mutus ENSBMUG00000004684
bos_taurus ENSBTAG00000006848
bison_bison_bison ENSBBBG00000014324
ursus_americanus ENSUAMG00000020189
ailuropoda_melanoleuca ENSAMEG00000008270
neovison_vison ENSNVIG00000010958
mustela_putorius_furo ENSMPUG00000004925
canis_lupus_familiaris ENSCAFG00000004170
canis_lupus_dingo ENSCAFG00020001163
vulpes_vulpes ENSVVUG00000023515
panthera_pardus ENSPPRG00000002535
panthera_tigris_altaica ENSPTIG00000018435
felis_catus ENSFCAG00000006144
cricetulus_griseus_chok1gshd ENSCGRG00001017077
equus_caballus ENSECAG00000011354
equus_asinus_asinus ENSEASG00005004155
erinaceus_europaeus ENSEEUG00000009027
pan_paniscus ENSPPAG00000029582
gorilla_gorilla ENSGGOG00000010037
pan_troglodytes ENSPTRG00000011207
homo_sapiens ENSG00000134815
pongo_abelii ENSPPYG00000010172
nomascus_leucogenys ENSNLEG00000003010
papio_anubis ENSPANG00000011774
theropithecus_gelada ENSTGEG00000023706
mandrillus_leucophaeus ENSMLEG00000041860
cercocebus_atys ENSCATG00000032316
macaca_mulatta ENSMMUG00000009275
macaca_nemestrina ENSMNEG00000038649
macaca_fascicularis ENSMFAG00000032991
chlorocebus_sabaeus ENSCSAG00000002965
colobus_angolensis_palliatus ENSCANG00000037215
piliocolobus_tephrosceles ENSPTEG00000038904
rhinopithecus_roxellana ENSRROG00000042872
rhinopithecus_bieti ENSRBIG00000037382
cebus_capucinus ENSCCAG00000028675
saimiri_boliviensis_boliviensis ENSSBOG00000026147
callithrix_jacchus ENSCJAG00000011504
aotus_nancymaae ENSANAG00000038287
carlito_syrichta ENSTSYG00000031168
propithecus_coquereli ENSPCOG00000027801
prolemur_simus ENSPSMG00000023684
microcebus_murinus ENSMICG00000011585
otolemur_garnettii ENSOGAG00000002061
tupaia_belangeri ENSTBEG00000007047
mus_musculus ENSMUSG00000006019
mus_spicilegus ENSMSIG00000017946
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030305
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029226
mus_pahari MGP_PahariEiJ_G0021082
rattus_norvegicus ENSRNOG00000047575
meriones_unguiculatus ENSMUGG00000017564
meriones_unguiculatus ENSMUGG00000018006
peromyscus_maniculatus_bairdii ENSPEMG00000017613
microtus_ochrogaster ENSMOCG00000016843
cricetulus_griseus_crigri-picr ENSCGRG00015011649
cricetulus_griseus_chok1gshd ENSCGRG00001014694
cricetulus_griseus_crigri ENSCGRG00000011805
mesocricetus_auratus ENSMAUG00000013394
nannospalax_galili ENSNGAG00000012974
urocitellus_parryii ENSUPAG00010009871
spermophilus_dauricus ENSSDAG00000013517
ictidomys_tridecemlineatus ENSSTOG00000015831
marmota_marmota_marmota ENSMMMG00000013402
heterocephalus_glaber_male ENSHGLG00100017146
heterocephalus_glaber_female ENSHGLG00000004917
fukomys_damarensis ENSFDAG00000014928
chinchilla_lanigera ENSCLAG00000000906
octodon_degus ENSODEG00000006333
cavia_porcellus ENSCPOG00000006510
cavia_aperea ENSCAPG00000014599
dipodomys_ordii ENSDORG00000008437
oryctolagus_cuniculus ENSOCUG00000014005
ochotona_princeps ENSOPRG00000011872
procavia_capensis ENSPCAG00000003843
loxodonta_africana ENSLAFG00000003186
echinops_telfairi ENSETEG00000013686
dasypus_novemcinctus ENSDNOG00000031738
castor_canadensis ENSCCNG00000021791
sorex_araneus ENSSARG00000014087
phascolarctos_cinereus ENSPCIG00000000889
notamacropus_eugenii ENSMEUG00000005067
sarcophilus_harrisii ENSSHAG00000000341
monodelphis_domestica ENSMODG00000008850
ornithorhynchus_anatinus ENSOANG00000000569
apteryx_haastii ENSAHAG00000017382
apteryx_owenii ENSAOWG00000006115
apteryx_rowi ENSARWG00000012639
dromaius_novaehollandiae ENSDNVG00000012643
calidris_pugnax ENSCPUG00000019045
calidris_pygmaea ENSCPGG00000010322
chelonoidis_abingdonii ENSCABG00000000094
gopherus_agassizii ENSGAGG00000008776
pogona_vitticeps ENSPVIG00000018666
anolis_carolinensis ENSACAG00000004112
salvator_merianae ENSSMRG00000002784
sphenodon_punctatus ENSSPUG00000012308
numida_meleagris ENSNMEG00000014066
lepidothrix_coronata ENSLCOG00000002946
nothoprocta_perdicaria ENSNPEG00000014540
chrysemys_picta_bellii ENSCPBG00000001657
notechis_scutatus ENSNSUG00000011687
anas_platyrhynchos_platyrhynchos ENSAPLG00000021786
anser_brachyrhynchus ENSABRG00000004015
coturnix_japonica ENSCJPG00005019114
gallus_gallus ENSGALG00000034016
xenopus_tropicalis ENSXETG00000012176
latimeria_chalumnae ENSLACG00000014421
scleropages_formosus ENSSFOG00015023082
paramormyrops_kingsleyae ENSPKIG00000013394
xiphophorus_maculatus ENSXMAG00000007699
xiphophorus_couchianus ENSXCOG00000009309
gambusia_affinis ENSGAFG00000019567
poecilia_mexicana ENSPMEG00000008135
poecilia_formosa ENSPFOG00000011417
poecilia_latipinna ENSPLAG00000021500
poecilia_reticulata ENSPREG00000016403
fundulus_heteroclitus ENSFHEG00000000517
cyprinodon_variegatus ENSCVAG00000002423
oryzias_latipes_asm223469v1 ENSORLG00015005813
oryzias_latipes ENSORLG00020017122
oryzias_latipes ENSORLG00000002308
oryzias_melastigma ENSOMEG00000001279
amphiprion_ocellaris ENSAOCG00000006310
amphiprion_percula ENSAPEG00000013725
acanthochromis_polyacanthus ENSAPOG00000012602
stegastes_partitus ENSSPAG00000023353
seriola_lalandi_dorsalis ENSSLDG00000006646
kryptolebias_marmoratus ENSKMAG00000012349
monopterus_albus ENSMALG00000008883
mastacembelus_armatus ENSMAMG00000014106
anabas_testudineus ENSATEG00000009105
seriola_lalandi_dorsalis ENSSLDG00000005497
seriola_dumerili ENSSDUG00000021018
scophthalmus_maximus ENSSMAG00000000815
astatotilapia_calliptera ENSACLG00000021819
maylandia_zebra ENSMZEG00005024153
pundamilia_nyererei ENSPNYG00000007967
haplochromis_burtoni ENSHBUG00000009820
neolamprologus_brichardi ENSNBRG00000003884
oreochromis_niloticus ENSONIG00000004067
amphilophus_citrinellus ENSACIG00000024038
labrus_bergylta ENSLBEG00000018430
tetraodon_nigroviridis ENSTNIG00000016288
takifugu_rubripes ENSTRUG00000010539
mola_mola ENSMMOG00000001357
cynoglossus_semilaevis ENSCSEG00000007100
gasterosteus_aculeatus ENSGACG00000013085
periophthalmus_magnuspinnatus ENSPMGG00000016033
kryptolebias_marmoratus ENSKMAG00000005402
hippocampus_comes ENSHCOG00000017578
gadus_morhua ENSGMOG00000013400
esox_lucius ENSELUG00000021992
pygocentrus_nattereri ENSPNAG00000015028
astyanax_mexicanus ENSAMXG00000019705
ictalurus_punctatus ENSIPUG00000000655
danio_rerio ENSDARG00000061168
lepisosteus_oculatus ENSLOCG00000014928
