drosophila_melanogaster FBgn0032430
caenorhabditis_elegans WBGene00006613
petromyzon_marinus ENSPMAG00000004329
eptatretus_burgeri ENSEBUG00000003449
gopherus_agassizii ENSGAGG00000016432
chelonoidis_abingdonii ENSCABG00000010193
chrysemys_picta ENSCPBG00000023866
pelodiscus_sinensis ENSPSIG00000008762
apteryx_owenii ENSAOWG00000000255
apteryx_rowi ENSARWG00000011114
nothoprocta_perdicaria ENSNPEG00000009738
lonchura_striata ENSLSDG00000012192
serinus_canaria ENSSCAG00000008264
calidris_pygmaea ENSCPGG00000007215
pogona_vitticeps ENSPVIG00000013321
anolis_carolinensis ENSACAG00000003825
notechis_scutatus ENSNSUG00000010594
notechis_scutatus ENSNSUG00000003450
salvator_merianae ENSSMRG00000004401
sphenodon_punctatus ENSSPUG00000001084
ochotona_princeps ENSOPRG00000009471
erinaceus_europaeus ENSEEUG00000014102
echinops_telfairi ENSETEG00000015483
castor_canadensis ENSCCNG00000018271
dipodomys_ordii ENSDORG00000014298
jaculus_jaculus ENSJJAG00000017154
nannospalax_galili ENSNGAG00000022486
chinchilla_lanigera ENSCLAG00000015295
octodon_degus ENSODEG00000010323
heterocephalus_glaber ENSHGLG00000015972
heterocephalus_glaber ENSHGLG00100018112
fukomys_damarensis ENSFDAG00000007386
cavia_aperea ENSCAPG00000003355
cavia_porcellus ENSCPOG00000011754
urocitellus_parryii ENSUPAG00010008343
ictidomys_tridecemlineatus ENSSTOG00000012531
spermophilus_dauricus ENSSDAG00000009074
marmota_marmota ENSMMMG00000021080
propithecus_coquereli ENSPCOG00000008653
microcebus_murinus ENSMICG00000000793
prolemur_simus ENSPSMG00000004538
otolemur_garnettii ENSOGAG00000025576
pan_troglodytes ENSPTRG00000010557
pan_paniscus ENSPPAG00000031484
homo_sapiens ENSG00000104907
gorilla_gorilla ENSGGOG00000014007
pongo_abelii ENSPPYG00000009622
nomascus_leucogenys ENSNLEG00000013019
papio_anubis ENSPANG00000009247
theropithecus_gelada ENSTGEG00000002687
cercocebus_atys ENSCATG00000039850
chlorocebus_sabaeus ENSCSAG00000006500
macaca_fascicularis ENSMFAG00000033143
macaca_mulatta ENSMMUG00000001167
macaca_nemestrina ENSMNEG00000037867
mandrillus_leucophaeus ENSMLEG00000016142
rhinopithecus_bieti ENSRBIG00000038324
rhinopithecus_roxellana ENSRROG00000028599
piliocolobus_tephrosceles ENSPTEG00000006114
colobus_angolensis ENSCANG00000040631
rhinopithecus_roxellana ENSRROG00000031847
rhinopithecus_bieti ENSRBIG00000037505
colobus_angolensis ENSCANG00000031650
papio_anubis ENSPANG00000034058
theropithecus_gelada ENSTGEG00000005685
cercocebus_atys ENSCATG00000038220
pan_troglodytes ENSPTRG00000050421
cebus_capucinus ENSCCAG00000022263
saimiri_boliviensis ENSSBOG00000028861
callithrix_jacchus ENSCJAG00000004566
aotus_nancymaae ENSANAG00000023016
carlito_syrichta ENSTSYG00000003207
oryctolagus_cuniculus ENSOCUG00000021934
equus_caballus ENSECAG00000016149
equus_asinus ENSEASG00005004050
sorex_araneus ENSSARG00000005138
ursus_maritimus ENSUMAG00000006027
ursus_americanus ENSUAMG00000022911
ailuropoda_melanoleuca ENSAMEG00000012598
neovison_vison ENSNVIG00000004121
mustela_putorius ENSMPUG00000004210
canis_lupus ENSCAFG00000017070
canis_lupus ENSCAFG00020005397
vulpes_vulpes ENSVVUG00000024177
panthera_pardus ENSPPRG00000012117
panthera_tigris ENSPTIG00000008833
felis_catus ENSFCAG00000000483
bos_indicus ENSBIXG00000027665
bos_indicus ENSBIXG00005022272
bos_taurus ENSBTAG00000019325
bos_mutus ENSBMUG00000015157
bison_bison ENSBBBG00000019284
capra_hircus ENSCHIG00000013569
ovis_aries ENSOARG00000009397
tursiops_truncatus ENSTTRG00000006379
sus_scrofa ENSSSCG00000013744
pteropus_vampyrus ENSPVAG00000015076
myotis_lucifugus ENSMLUG00000012809
peromyscus_maniculatus ENSPEMG00000016247
microtus_ochrogaster ENSMOCG00000015895
cricetulus_griseus ENSCGRG00015017093
cricetulus_griseus ENSCGRG00001022594
cricetulus_griseus ENSCGRG00000017732
mesocricetus_auratus ENSMAUG00000011134
mus_musculus ENSMUSG00000001909
mus_spretus MGP_SPRETEiJ_G0032422
mus_spicilegus ENSMSIG00000014300
mus_caroli MGP_CAROLIEiJ_G0031304
rattus_norvegicus ENSRNOG00000002914
meriones_unguiculatus ENSMUGG00000014242
loxodonta_africana ENSLAFG00000014072
procavia_capensis ENSPCAG00000003698
dasypus_novemcinctus ENSDNOG00000048240
phascolarctos_cinereus ENSPCIG00000019273
vombatus_ursinus ENSVURG00010012721
notamacropus_eugenii ENSMEUG00000013756
monodelphis_domestica ENSMODG00000011619
sarcophilus_harrisii ENSSHAG00000014381
xenopus_tropicalis ENSXETG00000011141
latimeria_chalumnae ENSLACG00000014585
clupea_harengus ENSCHAG00000013914
denticeps_clupeoides ENSDCDG00000002339
electrophorus_electricus ENSEEEG00000021353
ictalurus_punctatus ENSIPUG00000002899
astyanax_mexicanus ENSAMXG00005017691
astyanax_mexicanus ENSAMXG00000012026
pygocentrus_nattereri ENSPNAG00000024859
danio_rerio ENSDARG00000010978
hucho_hucho ENSHHUG00000007177
hucho_hucho ENSHHUG00000024889
esox_lucius ENSELUG00000021659
paramormyrops_kingsleyae ENSPKIG00000005309
scleropages_formosus ENSSFOG00015004139
lepisosteus_oculatus ENSLOCG00000006479
anabas_testudineus ENSATEG00000001872
betta_splendens ENSBSLG00000002424
tetraodon_nigroviridis ENSTNIG00000018808
takifugu_rubripes ENSTRUG00000010700
labrus_bergylta ENSLBEG00000000908
oryzias_latipes ENSORLG00020007561
oryzias_latipes ENSORLG00015006547
oryzias_latipes ENSORLG00000020074
oryzias_melastigma ENSOMEG00000019343
periophthalmus_magnuspinnatus ENSPMGG00000019764
amphiprion_percula ENSAPEG00000007712
amphiprion_ocellaris ENSAOCG00000006781
stegastes_partitus ENSSPAG00000007153
parambassis_ranga ENSPRNG00000000715
maylandia_zebra ENSMZEG00005014510
astatotilapia_calliptera ENSACLG00000010073
haplochromis_burtoni ENSHBUG00000008821
pundamilia_nyererei ENSPNYG00000013960
neolamprologus_brichardi ENSNBRG00000024376
oreochromis_niloticus ENSONIG00000000400
amphilophus_citrinellus ENSACIG00000018680
scophthalmus_maximus ENSSMAG00000021136
seriola_dumerili ENSSDUG00000012740
seriola_lalandi ENSSLDG00000005971
gouania_willdenowi ENSGWIG00000000991
cottoperca_gobio ENSCGOG00000021263
mola_mola ENSMMOG00000011097
cynoglossus_semilaevis ENSCSEG00000001643
hippocampus_comes ENSHCOG00000009447
labrus_bergylta ENSLBEG00000012703
mastacembelus_armatus ENSMAMG00000004357
larimichthys_crocea ENSLCRG00005012609
xiphophorus_maculatus ENSXMAG00000013823
xiphophorus_couchianus ENSXCOG00000015733
gambusia_affinis ENSGAFG00000011862
poecilia_formosa ENSPFOG00000008527
poecilia_latipinna ENSPLAG00000018788
poecilia_mexicana ENSPMEG00000013120
poecilia_reticulata ENSPREG00000000211
cyprinodon_variegatus ENSCVAG00000011886
fundulus_heteroclitus ENSFHEG00000012865
