chelonoidis_abingdonii ENSCABG00000009319
gopherus_agassizii ENSGAGG00000009314
chrysemys_picta ENSCPBG00000028038
pelodiscus_sinensis ENSPSIG00000012513
crocodylus_porosus ENSCPRG00005006650
anolis_carolinensis ENSACAG00000007694
pogona_vitticeps ENSPVIG00000010201
notechis_scutatus ENSNSUG00000014188
salvator_merianae ENSSMRG00000023173
sphenodon_punctatus ENSSPUG00000008310
anas_platyrhynchos ENSAPLG00000016081
anser_brachyrhynchus ENSABRG00000017829
melopsittacus_undulatus ENSMUNG00000005604
calidris_pugnax ENSCPUG00000003348
calidris_pygmaea ENSCPGG00000010240
gallus_gallus ENSGALG00000002159
meleagris_gallopavo ENSMGAG00000004504
coturnix_japonica ENSCJPG00005020806
numida_meleagris ENSNMEG00000016105
apteryx_haastii ENSAHAG00000015358
apteryx_owenii ENSAOWG00000012401
apteryx_rowi ENSARWG00000006969
dromaius_novaehollandiae ENSDNVG00000007974
nothoprocta_perdicaria ENSNPEG00000003292
lonchura_striata ENSLSDG00000006298
taeniopygia_guttata ENSTGUG00000008167
serinus_canaria ENSSCAG00000002882
ficedula_albicollis ENSFALG00000000998
junco_hyemalis ENSJHYG00000011239
zonotrichia_albicollis ENSZALG00000015372
parus_major ENSPMJG00000007700
cyanistes_caeruleus ENSCCEG00000012406
manacus_vitellinus ENSMVIG00005000417
lepidothrix_coronata ENSLCOG00000013340
castor_canadensis ENSCCNG00000014653
dipodomys_ordii ENSDORG00000008606
peromyscus_maniculatus ENSPEMG00000002591
microtus_ochrogaster ENSMOCG00000020348
cricetulus_griseus ENSCGRG00000018002
cricetulus_griseus ENSCGRG00015006800
cricetulus_griseus ENSCGRG00001016959
mesocricetus_auratus ENSMAUG00000015640
mus_musculus ENSMUSG00000020777
mus_spretus MGP_SPRETEiJ_G0018279
mus_caroli MGP_CAROLIEiJ_G0017434
mus_spicilegus ENSMSIG00000027230
mus_pahari MGP_PahariEiJ_G0018563
rattus_norvegicus ENSRNOG00000008755
meriones_unguiculatus ENSMUGG00000000686
nannospalax_galili ENSNGAG00000018856
jaculus_jaculus ENSJJAG00000015018
cavia_porcellus ENSCPOG00000015141
cavia_aperea ENSCAPG00000011902
octodon_degus ENSODEG00000010668
chinchilla_lanigera ENSCLAG00000016733
heterocephalus_glaber ENSHGLG00100011079
heterocephalus_glaber ENSHGLG00000005696
fukomys_damarensis ENSFDAG00000005680
ictidomys_tridecemlineatus ENSSTOG00000013437
urocitellus_parryii ENSUPAG00010000110
spermophilus_dauricus ENSSDAG00000006487
marmota_marmota ENSMMMG00000009864
ochotona_princeps ENSOPRG00000001505
pteropus_vampyrus ENSPVAG00000008477
sorex_araneus ENSSARG00000003950
echinops_telfairi ENSETEG00000005303
bos_mutus ENSBMUG00000009865
bos_taurus ENSBTAG00000030174
bison_bison ENSBBBG00000000512
tursiops_truncatus ENSTTRG00000015897
vicugna_pacos ENSVPAG00000005528
equus_asinus ENSEASG00005002691
equus_caballus ENSECAG00000022905
erinaceus_europaeus ENSEEUG00000011871
ailuropoda_melanoleuca ENSAMEG00000009993
ursus_americanus ENSUAMG00000003693
neovison_vison ENSNVIG00000011817
canis_lupus ENSCAFG00000004989
panthera_pardus ENSPPRG00000023330
choloepus_hoffmanni ENSCHOG00000002812
pan_troglodytes ENSPTRG00000009665
pan_paniscus ENSPPAG00000036022
homo_sapiens ENSG00000161533
pongo_abelii ENSPPYG00000008645
rhinopithecus_roxellana ENSRROG00000023980
colobus_angolensis ENSCANG00000026297
cercocebus_atys ENSCATG00000018885
mandrillus_leucophaeus ENSMLEG00000025380
theropithecus_gelada ENSTGEG00000002686
macaca_mulatta ENSMMUG00000014172
papio_anubis ENSPANG00000020067
cebus_capucinus ENSCCAG00000030633
carlito_syrichta ENSTSYG00000004686
propithecus_coquereli ENSPCOG00000022848
microcebus_murinus ENSMICG00000033103
tupaia_belangeri ENSTBEG00000015300
dasypus_novemcinctus ENSDNOG00000038549
sarcophilus_harrisii ENSSHAG00000017526
prolemur_simus ENSPSMG00000003273
microcebus_murinus ENSMICG00000048060
otolemur_garnettii ENSOGAG00000001941
oryctolagus_cuniculus ENSOCUG00000012924
ursus_maritimus ENSUMAG00000010732
mustela_putorius ENSMPUG00000013679
vulpes_vulpes ENSVVUG00000014918
canis_lupus ENSCAFG00020004736
panthera_tigris ENSPTIG00000008661
felis_catus ENSFCAG00000005765
ovis_aries ENSOARG00000008540
capra_hircus ENSCHIG00000021549
bos_indicus ENSBIXG00005029916
bos_indicus ENSBIXG00000013167
sus_scrofa ENSSSCG00000017198
myotis_lucifugus ENSMLUG00000001210
gorilla_gorilla ENSGGOG00000004590
nomascus_leucogenys ENSNLEG00000001872
macaca_nemestrina ENSMNEG00000039353
macaca_fascicularis ENSMFAG00000032697
chlorocebus_sabaeus ENSCSAG00000004941
rhinopithecus_bieti ENSRBIG00000037228
piliocolobus_tephrosceles ENSPTEG00000039642
callithrix_jacchus ENSCJAG00000013890
saimiri_boliviensis ENSSBOG00000030094
aotus_nancymaae ENSANAG00000037675
loxodonta_africana ENSLAFG00000004394
dasypus_novemcinctus ENSDNOG00000038890
monodelphis_domestica ENSMODG00000007822
procavia_capensis ENSPCAG00000001483
vombatus_ursinus ENSVURG00010011218
phascolarctos_cinereus ENSPCIG00000020266
notamacropus_eugenii ENSMEUG00000001763
ornithorhynchus_anatinus ENSOANG00000001864
ornithorhynchus_anatinus ENSOANG00000003953
xenopus_tropicalis ENSXETG00000009896
latimeria_chalumnae ENSLACG00000017432
denticeps_clupeoides ENSDCDG00000032412
denticeps_clupeoides ENSDCDG00000001961
hucho_hucho ENSHHUG00000050053
hucho_hucho ENSHHUG00000050225
esox_lucius ENSELUG00000007744
betta_splendens ENSBSLG00000002863
tetraodon_nigroviridis ENSTNIG00000017514
gouania_willdenowi ENSGWIG00000019088
scophthalmus_maximus ENSSMAG00000017686
mastacembelus_armatus ENSMAMG00000016796
labrus_bergylta ENSLBEG00000010262
labrus_bergylta ENSLBEG00000006697
larimichthys_crocea ENSLCRG00005004566
mola_mola ENSMMOG00000015805
seriola_dumerili ENSSDUG00000019228
lates_calcarifer ENSLCAG00010020186
anabas_testudineus ENSATEG00000005659
cottoperca_gobio ENSCGOG00000023144
tetraodon_nigroviridis ENSTNIG00000000932
takifugu_rubripes ENSTRUG00000025196
amphiprion_percula ENSAPEG00000002575
amphiprion_ocellaris ENSAOCG00000010509
acanthochromis_polyacanthus ENSAPOG00000018031
stegastes_partitus ENSSPAG00000014432
parambassis_ranga ENSPRNG00000022726
astatotilapia_calliptera ENSACLG00000003234
maylandia_zebra ENSMZEG00005001118
haplochromis_burtoni ENSHBUG00000003000
pundamilia_nyererei ENSPNYG00000017364
neolamprologus_brichardi ENSNBRG00000002725
oreochromis_niloticus ENSONIG00000018262
amphilophus_citrinellus ENSACIG00000007216
poecilia_formosa ENSPFOG00000012337
poecilia_reticulata ENSPREG00000019573
gambusia_affinis ENSGAFG00000010881
xiphophorus_couchianus ENSXCOG00000012226
fundulus_heteroclitus ENSFHEG00000013121
kryptolebias_marmoratus ENSKMAG00000011566
oryzias_latipes ENSORLG00015017806
oryzias_latipes ENSORLG00020018163
oryzias_latipes ENSORLG00000000785
oryzias_melastigma ENSOMEG00000009248
seriola_lalandi ENSSLDG00000004221
monopterus_albus ENSMALG00000022556
haplochromis_burtoni ENSHBUG00000002976
amphilophus_citrinellus ENSACIG00000007202
takifugu_rubripes ENSTRUG00000020167
gasterosteus_aculeatus ENSGACG00000019268
poecilia_latipinna ENSPLAG00000012560
poecilia_mexicana ENSPMEG00000011578
xiphophorus_maculatus ENSXMAG00000006043
xiphophorus_couchianus ENSXCOG00000012229
cyprinodon_variegatus ENSCVAG00000014724
hippocampus_comes ENSHCOG00000018954
cynoglossus_semilaevis ENSCSEG00000008205
periophthalmus_magnuspinnatus ENSPMGG00000012077
gadus_morhua ENSGMOG00000017643
scleropages_formosus ENSSFOG00015004843
electrophorus_electricus ENSEEEG00000003842
ictalurus_punctatus ENSIPUG00000014161
astyanax_mexicanus ENSAMXG00000015678
astyanax_mexicanus ENSAMXG00005019208
pygocentrus_nattereri ENSPNAG00000029060
danio_rerio ENSDARG00000014727
clupea_harengus ENSCHAG00000015871
clupea_harengus ENSCHAG00000016996
lepisosteus_oculatus ENSLOCG00000013494
paramormyrops_kingsleyae ENSPKIG00000007125
scleropages_formosus ENSSFOG00015004835
erpetoichthys_calabaricus ENSECRG00000018565
callorhinchus_milii ENSCMIG00000001444
eptatretus_burgeri ENSEBUG00000003895
