phascolarctos_cinereus ENSPCIG00000002132
notamacropus_eugenii ENSMEUG00000004160
sarcophilus_harrisii ENSSHAG00000009256
monodelphis_domestica ENSMODG00000000392
sus_scrofa ENSSSCG00000038660
tursiops_truncatus ENSTTRG00000012706
capra_hircus ENSCHIG00000014147
ovis_aries ENSOARG00000007271
bos_taurus ENSBTAG00000004674
bos_mutus ENSBMUG00000025076
bison_bison_bison ENSBBBG00000002868
vicugna_pacos ENSVPAG00000004753
equus_caballus ENSECAG00000017940
equus_asinus_asinus ENSEASG00005005029
myotis_lucifugus ENSMLUG00000009834
pteropus_vampyrus ENSPVAG00000009783
neovison_vison ENSNVIG00000015988
mustela_putorius_furo ENSMPUG00000011524
ursus_maritimus ENSUMAG00000012044
ursus_americanus ENSUAMG00000006527
ailuropoda_melanoleuca ENSAMEG00000005581
canis_lupus_dingo ENSCAFG00020025410
canis_lupus_familiaris ENSCAFG00000002435
vulpes_vulpes ENSVVUG00000000254
panthera_pardus ENSPPRG00000012776
panthera_tigris_altaica ENSPTIG00000014538
felis_catus ENSFCAG00000000276
erinaceus_europaeus ENSEEUG00000004339
marmota_marmota_marmota ENSMMMG00000016431
echinops_telfairi ENSETEG00000018452
pan_troglodytes ENSPTRG00000046058
pan_paniscus ENSPPAG00000000403
homo_sapiens ENSG00000162882
gorilla_gorilla ENSGGOG00000040480
pongo_abelii ENSPPYG00000012459
nomascus_leucogenys ENSNLEG00000016704
macaca_nemestrina ENSMNEG00000036194
macaca_fascicularis ENSMFAG00000000346
cercocebus_atys ENSCATG00000030259
mandrillus_leucophaeus ENSMLEG00000037812
chlorocebus_sabaeus ENSCSAG00000012689
theropithecus_gelada ENSTGEG00000028053
papio_anubis ENSPANG00000010877
piliocolobus_tephrosceles ENSPTEG00000034932
colobus_angolensis_palliatus ENSCANG00000041835
rhinopithecus_bieti ENSRBIG00000035836
rhinopithecus_roxellana ENSRROG00000027460
saimiri_boliviensis_boliviensis ENSSBOG00000034142
callithrix_jacchus ENSCJAG00000014593
cebus_capucinus ENSCCAG00000021564
aotus_nancymaae ENSANAG00000023855
carlito_syrichta ENSTSYG00000037096
prolemur_simus ENSPSMG00000006899
microcebus_murinus ENSMICG00000006554
propithecus_coquereli ENSPCOG00000012942
otolemur_garnettii ENSOGAG00000005370
castor_canadensis ENSCCNG00000017327
dipodomys_ordii ENSDORG00000006406
urocitellus_parryii ENSUPAG00010007298
ictidomys_tridecemlineatus ENSSTOG00000005828
spermophilus_dauricus ENSSDAG00000002455
chinchilla_lanigera ENSCLAG00000004095
octodon_degus ENSODEG00000010886
cavia_aperea ENSCAPG00000011016
cavia_porcellus ENSCPOG00000024944
heterocephalus_glaber_female ENSHGLG00000017634
heterocephalus_glaber_male ENSHGLG00100011562
fukomys_damarensis ENSFDAG00000015467
mus_musculus ENSMUSG00000000673
mus_spicilegus ENSMSIG00000011747
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022836
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021920
mus_pahari MGP_PahariEiJ_G0020910
rattus_norvegicus ENSRNOG00000031263
meriones_unguiculatus ENSMUGG00000019848
cricetulus_griseus_chok1gshd ENSCGRG00001018533
cricetulus_griseus_crigri-picr ENSCGRG00015022129
cricetulus_griseus_crigri ENSCGRG00000003181
mesocricetus_auratus ENSMAUG00000019266
microtus_ochrogaster ENSMOCG00000015453
peromyscus_maniculatus_bairdii ENSPEMG00000023867
nannospalax_galili ENSNGAG00000023556
jaculus_jaculus ENSJJAG00000012493
oryctolagus_cuniculus ENSOCUG00000015827
ochotona_princeps ENSOPRG00000016304
